,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
1,p10,1,0.0,45.851577,[96  4] ; [1 5],[91.50943396  8.49056604] ; [5.49056604 0.50943396],1
0,p2,1,0.000349,12.785056,[90 10] ; [3 4],[86.91588785 13.08411215] ; [6.08411215 0.91588785],1
