,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
2,p10,1,0.0,29.608446,[56 27] ; [391  44],[71.62355212 11.37644788] ; [375.37644788  59.62355212],1
1,p9,1,0.0,27.94689,[59 24] ; [398  37],[73.22586873  9.77413127] ; [383.77413127  51.22586873],1
0,p8,1,2e-06,22.524285,[39 44] ; [318 116],[57.31334623 25.68665377] ; [299.68665377 134.31334623],1
