,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
2,p8,1,0.0,59.698701,[30 70] ; [225  83],[62.5 37.5] ; [192.5 115.5],1
1,p6,1,1e-06,24.392298,[23 76] ; [157 147],[44.21836228 54.78163772] ; [135.78163772 168.21836228],1
0,p2,1,9e-06,19.712244,[73 27] ; [279  29],[86.2745098 13.7254902] ; [265.7254902  42.2745098],1
3,p10,1,0.000247,13.436105,[70 29] ; [267  41],[81.97297297 17.02702703] ; [255.02702703  52.97297297],1
