,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
2,p7,1,0.0,36.134481,[123  18] ; [42 41],[103.86160714  37.13839286] ; [61.13839286 21.86160714],1
1,p6,1,3.6e-05,17.085262,[88 52] ; [28 54],[73.15315315 66.84684685] ; [42.84684685 39.15315315],1
3,p11,1,0.000143,14.468621,[118  24] ; [50 33],[106.02666667  35.97333333] ; [61.97333333 21.02666667],1
0,p2,1,0.00024,13.490079,[134   8] ; [64 18],[125.51785714  16.48214286] ; [72.48214286  9.51785714],1
