,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
9,p9,1,0.0,32.318905,[74 38] ; [250  28],[93.04615385 18.95384615] ; [230.95384615  47.04615385],1
5,p3,1,0.0,25.298007,[36 80] ; [163 114],[58.73791349 57.26208651] ; [140.26208651 136.73791349],1
1,n5,1,1e-06,23.624056,[67 48] ; [227  51],[86.03053435 28.96946565] ; [207.96946565  70.03053435],1
7,p7,1,3e-06,21.75611,[51 62] ; [192  81],[71.1373057 41.8626943] ; [171.8626943 101.1373057],1
6,p4,1,8e-06,19.85889,[47 68] ; [182  97],[66.84010152 48.15989848] ; [162.15989848 116.84010152],1
4,p2,1,1.4e-05,18.922909,[74 43] ; [230  46],[90.50381679 26.49618321] ; [213.49618321  62.50381679],1
0,n4,1,3.2e-05,17.31848,[68 46] ; [223  56],[84.41221374 29.58778626] ; [206.58778626  72.41221374],1
3,s8,1,0.000272,13.25233,[36 81] ; [141 137],[52.4278481 64.5721519] ; [124.5721519 153.4278481],1
8,p8,1,0.000643,11.646318,[43 72] ; [156 121],[58.38010204 56.61989796] ; [140.61989796 136.38010204],1
2,s7,1,0.000681,11.540936,[39 71] ; [145 120],[53.97333333 56.02666667] ; [130.02666667 134.97333333],1
