,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
1,p7,1,0.0,34.531608,[115 196] ; [63 24],[139.09045226 171.90954774] ; [38.90954774 48.09045226],1
2,p8,1,0.000793,11.257917,[ 83 234] ; [39 48],[ 95.72772277 221.27227723] ; [26.27227723 60.72772277],1
0,p1,1,0.000882,11.060167,[ 13 308] ; [12 76],[ 19.62102689 301.37897311] ; [ 5.37897311 82.62102689],1
