,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
1,p9,1,0.0,26.729625,[47 49] ; [103  23],[64.86486486 31.13513514] ; [85.13513514 40.86486486],1
3,p11,1,2.6e-05,17.656816,[49 54] ; [94 32],[64.31877729 38.68122271] ; [78.68122271 47.31877729],1
2,p10,1,3.3e-05,17.240296,[45 55] ; [91 35],[60.17699115 39.82300885] ; [75.82300885 50.17699115],1
0,b1,1,0.000153,14.331585,[52 51] ; [33 93],[38.23144105 64.76855895] ; [46.76855895 79.23144105],1
