,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
2,p7,1,0.0,66.133639,[59 53] ; [232  25],[88.32520325 23.67479675] ; [202.67479675  54.32520325],1
1,p6,1,0.0,28.306959,[30 81] ; [146 109],[53.37704918 57.62295082] ; [122.62295082 132.37704918],1
0,p2,1,3.5e-05,17.134974,[89 23] ; [243  16],[100.22641509  11.77358491] ; [231.77358491  27.22641509],1
