,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
2,p8,1,0.0,66.133639,[25 53] ; [232  59],[54.32520325 23.67479675] ; [202.67479675  88.32520325],1
1,p6,1,1e-06,24.83843,[18 60] ; [158 130],[37.50819672 40.49180328] ; [138.49180328 149.50819672],1
0,p2,1,1e-06,23.900452,[58 20] ; [273  19],[69.77837838  8.22162162] ; [261.22162162  30.77837838],1
