,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
0,p3,1,0.0,41.768542,[227  72] ; [34 53],[202.17357513  96.82642487] ; [58.82642487 28.17357513],1
2,p6,1,0.0,27.876773,[184 115] ; [24 59],[162.80628272 136.19371728] ; [45.19371728 37.80628272],1
1,p5,1,0.000161,14.241396,[ 67 232] ; [ 4 83],[ 54.99740933 244.00259067] ; [16.00259067 70.99740933],1
