,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
1,p8,1,0.0,55.518996,[28 54] ; [243  72],[55.97481108 26.02518892] ; [215.02518892  99.97481108],1
0,p6,1,0.0,25.878915,[20 61] ; [176 136],[40.39694656 40.60305344] ; [155.60305344 156.39694656],1
2,p11,1,0.000956,10.91146,[58 24] ; [273  44],[68.02506266 13.97493734] ; [262.97493734  54.02506266],1
