,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
0,p3,1,0.0,41.768542,[34 53] ; [227  72],[58.82642487 28.17357513] ; [202.17357513  96.82642487],1
2,p6,1,0.0,27.876773,[24 59] ; [184 115],[45.19371728 37.80628272] ; [162.80628272 136.19371728],1
1,p5,1,0.000161,14.241396,[ 4 83] ; [ 67 232],[16.00259067 70.99740933] ; [ 54.99740933 244.00259067],1
