,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
1,p7,1,0.0,68.104327,[227  29] ; [55 57],[196.17391304  59.82608696] ; [85.82608696 26.17391304],1
0,p6,1,0.0,28.086502,[159  97] ; [36 76],[135.65217391 120.34782609] ; [59.34782609 52.65217391],1
