,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
0,p4,1,0.0,41.768542,[227  34] ; [72 53],[202.17357513  58.82642487] ; [96.82642487 28.17357513],1
1,p5,1,0.000265,13.304843,[ 61 200] ; [ 10 115],[ 48.00777202 212.99222798] ; [ 22.99222798 102.00777202],1
2,p6,1,0.000436,12.370246,[156 101] ; [52 73],[139.93717277 117.06282723] ; [68.06282723 56.93717277],1
