,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
9,p9,1,0.0,32.318905,[250  28] ; [74 38],[230.95384615  47.04615385] ; [93.04615385 18.95384615],1
5,p3,1,0.0,25.298007,[163 114] ; [36 80],[140.26208651 136.73791349] ; [58.73791349 57.26208651],1
1,n5,1,1e-06,23.624056,[227  51] ; [67 48],[207.96946565  70.03053435] ; [86.03053435 28.96946565],1
7,p7,1,3e-06,21.75611,[192  81] ; [51 62],[171.8626943 101.1373057] ; [71.1373057 41.8626943],1
6,p4,1,8e-06,19.85889,[182  97] ; [47 68],[162.15989848 116.84010152] ; [66.84010152 48.15989848],1
4,p2,1,1.4e-05,18.922909,[230  46] ; [74 43],[213.49618321  62.50381679] ; [90.50381679 26.49618321],1
0,n4,1,3.2e-05,17.31848,[223  56] ; [68 46],[206.58778626  72.41221374] ; [84.41221374 29.58778626],1
3,s8,1,0.000272,13.25233,[141 137] ; [36 81],[124.5721519 153.4278481] ; [52.4278481 64.5721519],1
8,p8,1,0.000643,11.646318,[156 121] ; [43 72],[140.61989796 136.38010204] ; [58.38010204 56.61989796],1
2,s7,1,0.000681,11.540936,[145 120] ; [39 71],[130.02666667 134.97333333] ; [53.97333333 56.02666667],1
