,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
2,p6,1,0.0,25.636465,[12 49] ; [185 152],[30.19346734 30.80653266] ; [166.80653266 170.19346734],1
0,p3,1,7.5e-05,15.673256,[25 35] ; [232 108],[38.55 21.45] ; [218.45 121.55],1
1,p4,1,0.000332,12.882391,[35 26] ; [268  72],[46.09226933 14.90773067] ; [256.90773067  83.09226933],1
