,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
3,p7,1,0.0,55.643758,[238  28] ; [68 53],[210.3255814  55.6744186] ; [95.6744186 25.3255814],1
2,p6,1,2e-06,22.75516,[154 112] ; [38 82],[132.31088083 133.68911917] ; [59.68911917 60.31088083],1
0,p2,1,0.000149,14.390216,[250  17] ; [98 23],[239.4742268  27.5257732] ; [108.5257732  12.4742268],1
1,p4,1,0.000817,11.203201,[234  34] ; [89 32],[222.52956298  45.47043702] ; [100.47043702  20.52956298],1
