,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
0,p4,1,0.0,41.768542,[72 53] ; [227  34],[96.82642487 28.17357513] ; [202.17357513  58.82642487],1
1,p5,1,0.000265,13.304843,[ 10 115] ; [ 61 200],[ 22.99222798 102.00777202] ; [ 48.00777202 212.99222798],1
2,p6,1,0.000436,12.370246,[52 73] ; [156 101],[68.06282723 56.93717277] ; [139.93717277 117.06282723],1
