Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,45.550069,[329 264] ; [183 336],[273.03597122 319.96402878] ; [238.96402878 280.03597122],1
p8,1,1e-06,24.714309,[299 290] ; [184 329],[258.15517241 330.84482759] ; [224.84482759 288.15517241],1
p9,1,3e-06,21.977984,[505  84] ; [380 130],[474.30846224 114.69153776] ; [410.69153776  99.30846224],1
p7,1,4.1e-05,16.834029,[345 234] ; [237 266],[311.43992606 267.56007394] ; [270.56007394 232.43992606],1
p10,1,4.2e-05,16.786356,[475 114] ; [360 154],[445.88848595 143.11151405] ; [389.11151405 124.88848595],1
p11,1,4.7e-05,16.55042,[485 117] ; [369 157],[455.76950355 146.23049645] ; [398.23049645 127.76950355],1
p2,1,8.8e-05,15.385782,[492 105] ; [380 143],[464.80714286 132.19285714] ; [407.19285714 115.80714286],1
p6,1,0.000329,12.899447,[192 397] ; [118 398],[165.239819 423.760181] ; [144.760181 371.239819],1
p5,1,0.000656,11.610048,[ 61 533] ; [ 25 495],[ 45.85637343 548.14362657] ; [ 40.14362657 479.85637343],1
p12,1,0.008423,6.941314,[ 48 547] ; [ 22 498],[ 37.35426009 557.64573991] ; [ 32.64573991 487.35426009],0
p1,1,0.027197,4.878279,[ 51 546] ; [ 27 495],[ 41.61394102 555.38605898] ; [ 36.38605898 485.61394102],0
