Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,70.085231,[329 264] ; [372  93],[392.90453686 200.09546314] ; [308.09546314 156.90453686],1
p7,1,0.0,30.647811,[345 234] ; [349 111],[386.74302214 192.25697786] ; [307.25697786 152.74302214],1
p6,1,1e-06,24.634925,[192 397] ; [218 239],[230.86998088 358.13001912] ; [179.13001912 277.86998088],1
p8,1,5e-06,20.955391,[299 290] ; [299 162],[335.44952381 253.55047619] ; [262.55047619 198.44952381],1
p5,1,0.0003,13.069711,[ 61 533] ; [ 83 379],[ 81. 513.] ; [ 63. 399.],1
p1,1,0.033132,4.538934,[ 51 546] ; [ 58 404],[ 61.44759207 535.55240793] ; [ 47.55240793 414.44759207],0
p2,1,0.03922,4.251323,[492 105] ; [403  60],[504.07075472  92.92924528] ; [390.92924528  72.07075472],0
p10,1,0.077718,3.111982,[475 114] ; [391  70],[485.7847619 103.2152381] ; [380.2152381  80.7847619],0
p12,1,0.15614,2.01122,[ 48 547] ; [ 49 413],[ 54.60264901 540.39735099] ; [ 42.39735099 419.60264901],0
p9,1,0.363742,0.824932,[505  84] ; [405  57],[509.9809705  79.0190295] ; [400.0190295  61.9809705],0
p11,1,0.903505,0.014698,[485 117] ; [376  89],[485.77507029 116.22492971] ; [375.22492971  89.77507029],0
