Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,50.639207,[227 167] ; [372  93],[274.74505239 119.25494761] ; [324.25494761 140.74505239],1
p9,1,0.0,29.638225,[283 105] ; [405  57],[314.05176471  73.94823529] ; [373.94823529  88.05176471],1
p8,1,1e-06,25.013968,[186 203] ; [299 162],[221.95882353 167.04117647] ; [263.04117647 197.95882353],1
p10,1,2e-06,22.240875,[279 111] ; [391  70],[307.05052879  82.94947121] ; [362.94947121  98.05052879],1
p11,1,3e-06,22.145726,[266 132] ; [376  89],[296.0787949 101.9212051] ; [345.9212051 119.0787949],1
p2,1,3e-06,21.983747,[292 100] ; [403  60],[318.64327485  73.35672515] ; [376.35672515  86.64327485],1
p7,1,2.9e-05,17.508364,[243 145] ; [349 111],[270.86792453 117.13207547] ; [321.13207547 138.86792453],1
p6,1,0.002767,8.955064,[145 242] ; [218 239],[166.44668246 220.55331754] ; [196.55331754 260.44668246],0
p12,1,0.020112,5.402161,[ 24 367] ; [ 49 413],[ 33.46189918 357.53810082] ; [ 39.53810082 422.46189918],0
p5,1,0.020798,5.343671,[ 48 344] ; [ 83 379],[ 60.13114754 331.86885246] ; [ 70.86885246 391.13114754],0
p1,1,0.110995,2.539999,[ 36 358] ; [ 58 404],[ 43.26635514 350.73364486] ; [ 50.73364486 411.26635514],0
