Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,66.875325,[707  45] ; [768 188],[649.41451991 102.58548009] ; [825.58548009 130.41451991],1
p11,1,8e-06,19.964007,[632 122] ; [734 245],[594.32429313 159.67570687] ; [771.67570687 207.32429313],1
p2,1,0.001244,10.424004,[641 109] ; [769 199],[615.54132712 134.45867288] ; [794.45867288 173.54132712],0
n6,1,0.001519,10.055463,[646 102] ; [780 188],[621.58974359 126.41025641] ; [804.41025641 163.58974359],0
r4,1,0.002596,9.071805,[677  77] ; [831 148],[656.10617426  97.89382574] ; [851.89382574 127.10617426],0
v4,1,0.005042,7.864359,[714  33] ; [895  75],[700.01339546  46.98660454] ; [908.98660454  61.01339546],0
n5,1,0.005292,7.776885,[585 164] ; [699 269],[560.11415259 188.88584741] ; [723.88584741 244.11415259],0
r3,1,0.007653,7.113038,[713  36] ; [893  78],[699.35697674  49.64302326] ; [906.64302326  64.35697674],0
s8,1,0.007728,7.095489,[352 398] ; [393 577],[324.85465116 425.14534884] ; [420.14534884 549.85465116],0
p8,1,0.008909,6.840994,[415 330] ; [472 485],[388.25793184 356.74206816] ; [498.74206816 458.25793184],0
p4,1,0.009314,6.761663,[466 284] ; [540 426],[439.68531469 310.31468531] ; [566.31468531 399.68531469],0
p7,1,0.012241,6.275568,[490 244] ; [576 371],[465.46341463 268.53658537] ; [600.53658537 346.46341463],0
s6,1,0.012935,6.177984,[508 229] ; [603 352],[483.928487 253.071513] ; [627.071513 327.928487],0
s2,1,0.022591,5.199657,[398 349] ; [462 506],[374.58892128 372.41107872] ; [485.41107872 482.58892128],0
s7,1,0.024381,5.067333,[370 351] ; [423 502],[347.35905225 373.64094775] ; [445.64094775 479.35905225],0
p3,1,0.024475,5.060646,[391 360] ; [452 518],[367.86345148 383.13654852] ; [475.13654852 494.86345148],0
a5,1,0.035831,4.40513,[564 190] ; [687 291],[544.6039261 209.3960739] ; [706.3960739 271.6039261],0
v1,1,0.047043,3.943854,[407 325] ; [485 471],[386.81516588 345.18483412] ; [505.18483412 450.81516588],0
d1,1,0.059245,3.558388,[450 304] ; [540 439],[430.73283324 323.26716676] ; [559.26716676 419.73283324],0
r2,1,0.059382,3.554558,[702  42] ; [887  77],[692.16393443  51.83606557] ; [896.83606557  67.16393443],0
n4,1,0.062574,3.467809,[589 165] ; [724 251],[572.58646617 181.41353383] ; [740.41353383 234.58646617],0
r1,1,0.077753,3.111252,[601 149] ; [746 228],[585.99187935 164.00812065] ; [761.00812065 212.99187935],0
d5,1,0.08446,2.976914,[613 138] ; [763 212],[598.71147161 152.28852839] ; [777.28852839 197.71147161],0
s5,1,0.097338,2.748627,[262 462] ; [303 635],[246.12515042 477.87484958] ; [318.87484958 619.12515042],0
v2,1,0.099509,2.713388,[416 304] ; [505 435],[399.46987952 320.53012048] ; [521.53012048 418.46987952],0
p6,1,0.100416,2.698919,[283 462] ; [326 629],[266.88529412 478.11470588] ; [342.11470588 612.88529412],0
d4,1,0.10802,2.582955,[622 130] ; [775 198],[609.01101449 142.98898551] ; [787.98898551 185.01101449],0
a3,1,0.116354,2.465727,[544 208] ; [670 303],[529.23362319 222.76637681] ; [684.76637681 288.23362319],0
s3,1,0.118061,2.44286,[424 318] ; [511 447],[408.1 333.9] ; [526.9 431.1],0
p12,1,0.126621,2.333455,[ 68 683] ; [ 68 897],[ 59.51981352 691.48018648] ; [ 76.48018648 888.51981352],0
p5,1,0.140378,2.173812,[ 97 651] ; [103 863],[ 87.28121354 660.71878646] ; [112.71878646 853.28121354],0
a7,1,0.159887,1.975295,[549 203] ; [681 293],[535.89803013 216.10196987] ; [694.10196987 279.89803013],0
d3,1,0.174731,1.841882,[522 229] ; [647 327],[508.93855072 242.06144928] ; [660.06144928 313.93855072],0
v3,1,0.185449,1.753406,[295 432] ; [353 591],[281.92459605 445.07540395] ; [366.07540395 577.92459605],0
a6,1,0.235657,1.406388,[514 238] ; [640 335],[502.49449913 249.50550087] ; [651.50550087 323.49449913],0
u2,1,0.261222,1.26227,[124  84] ; [166 138],[117.8125  90.1875] ; [172.1875 131.8125],0
b1,1,0.324009,0.972694,[279 475] ; [385 594],[288.89555684 465.10444316] ; [375.10444316 603.89555684],0
n2,1,0.339891,0.910844,[119  38] ; [178  71],[114.84975369  42.15024631] ; [182.15024631  66.84975369],0
s1,1,0.340286,0.909354,[ 23 723] ; [ 38 925],[ 26.62726741 719.37273259] ; [ 34.37273259 928.62726741],0
a2,1,0.348076,0.880459,[176 578] ; [210 769],[167.9422966 586.0577034] ; [218.0577034 760.9422966],0
u1,1,0.375613,0.785012,[133 621] ; [157 822],[126.17426428 627.82573572] ; [163.82573572 815.17426428],0
b2,1,0.376141,0.783275,[174 275] ; [211 374],[167.18085106 281.81914894] ; [217.81914894 367.18085106],0
b3,1,0.376141,0.783275,[174 275] ; [211 374],[167.18085106 281.81914894] ; [217.81914894 367.18085106],0
a4,1,0.486163,0.485008,[335 418] ; [417 557],[327.88419224 425.11580776] ; [424.11580776 549.88419224],0
u3,1,0.48641,0.484458,[122  86] ; [170 136],[118.16342412  89.83657588] ; [173.83657588 132.16342412],0
n3,1,0.495845,0.463818,[114  42] ; [172  74],[110.98507463  45.01492537] ; [175.01492537  70.98507463],0
d2,1,0.667902,0.184066,[359 392] ; [455 518],[354.59048724 396.40951276] ; [459.40951276 513.59048724],0
