Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.014258,6.005862,[118 398] ; [ 69 351],[103.08974359 412.91025641] ; [ 83.91025641 336.08974359],0
p2,1,0.063762,3.436737,[380 143] ; [288 141],[366.9789916 156.0210084] ; [301.0210084 127.9789916],0
p8,1,0.139987,2.178098,[184 329] ; [132 290],[173.37754011 339.62245989] ; [142.62245989 279.37754011],0
b1,1,0.308283,1.038019,[187 339] ; [167 264],[194.57053292 331.42946708] ; [159.42946708 271.57053292],0
p5,1,0.324259,0.971689,[ 25 495] ; [ 15 412],[ 21.96409715 498.03590285] ; [ 18.03590285 408.96409715],0
p10,1,0.340741,0.907643,[360 154] ; [284 139],[353.27214514 160.72785486] ; [290.72785486 132.27214514],0
p11,1,0.380742,0.768305,[369 157] ; [291 140],[362.75862069 163.24137931] ; [297.24137931 133.75862069],0
p7,1,0.438246,0.600871,[237 266] ; [184 229],[231.18231441 271.81768559] ; [189.81768559 223.18231441],0
p1,1,0.451814,0.566097,[ 27 495] ; [ 27 401],[ 29.67157895 492.32842105] ; [ 24.32842105 403.67157895],0
p9,1,0.525047,0.403969,[380 130] ; [303 114],[375.7605178 134.2394822] ; [307.2394822 109.7605178],0
p12,1,0.997258,1.2e-05,[ 22 498] ; [ 18 407],[ 22.01058201 497.98941799] ; [ 17.98941799 407.01058201],0
