Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,37.933223,[387  88] ; [501 267],[339.34030571 135.65969429] ; [548.65969429 219.34030571],1
p4,1,3.9e-05,16.918688,[350 132] ; [480 303],[316.25296443 165.74703557] ; [513.74703557 269.25296443],1
p3,1,0.000333,12.876689,[299 184] ; [405 380],[268.16403785 214.83596215] ; [435.83596215 349.16403785],1
p6,1,0.000806,11.226675,[231 248] ; [300 477],[202.50716561 276.49283439] ; [328.49283439 448.50716561],1
p2,1,0.014154,6.018849,[436  47] ; [669 113],[421.90909091  61.09090909] ; [683.09090909  98.90909091],0
p5,1,0.023826,5.107231,[ 85 399] ; [101 680],[ 71.16521739 412.83478261] ; [114.83478261 666.16521739],0
p10,1,0.035648,4.413851,[415  65] ; [707  76],[426.41330166  53.58669834] ; [695.58669834  87.41330166],0
p1,1,0.128148,2.314791,[ 57 424] ; [ 72 712],[ 49.05059289 431.94940711] ; [ 79.94940711 704.05059289],0
p11,1,0.245075,1.35116,[411  74] ; [648 140],[403.46818539  81.53181461] ; [655.53181461 132.46818539],0
b1,1,0.381412,0.766145,[186 299] ; [283 505],[178.68421053 306.31578947] ; [290.31578947 497.68421053],0
p12,1,0.463815,0.536672,[ 49 433] ; [ 70 714],[ 45.30647709 436.69352291] ; [ 73.69352291 710.30647709],0
