Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,6e-06,20.452722,[387 194] ; [423 354],[346.54639175 234.45360825] ; [463.45360825 313.54639175],1
p10,1,0.000525,12.024428,[490  93] ; [707  76],[510.87188873  72.12811127] ; [686.12811127  96.87188873],1
p6,1,0.000592,11.800168,[278 302] ; [300 477],[247.0449521 332.9550479] ; [330.9550479 446.0449521],1
p3,1,0.003365,8.598171,[349 237] ; [405 380],[322.27862874 263.72137126] ; [431.72137126 353.27862874],0
p4,1,0.005631,7.664695,[401 184] ; [480 303],[376.74342105 208.25657895] ; [504.25657895 278.74342105],0
b1,1,0.040953,4.17797,[243 345] ; [283 505],[224.77325581 363.22674419] ; [301.22674419 486.77325581],0
p2,1,0.044377,4.042165,[522  63] ; [669 113],[509.68178493  75.31821507] ; [681.31821507 100.68178493],0
p5,1,0.445707,0.581546,[ 84 501] ; [101 680],[ 79.22767204 505.77232796] ; [105.77232796 675.22767204],0
p12,1,0.558176,0.342872,[ 47 538] ; [ 70 714],[ 49.9963477 535.0036523] ; [ 67.0036523 716.9963477],0
p11,1,0.713278,0.135025,[479 109] ; [648 140],[481.59593023 106.40406977] ; [645.40406977 142.59593023],0
p1,1,0.85088,0.035342,[ 52 533] ; [ 72 712],[ 52.98758218 532.01241782] ; [ 71.01241782 712.98758218],0
