Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,26.202842,[140  98] ; [ 76 142],[112.73684211 125.26315789] ; [103.26315789 114.73684211],1
s2,1,0.004764,7.96705,[112 136] ; [ 72 150],[ 97.0893617 150.9106383] ; [ 86.9106383 135.0893617],0
s5,1,0.012651,6.217271,[ 68 167] ; [ 41 176],[ 56.67035398 178.32964602] ; [ 52.32964602 164.67035398],0
s6,1,0.025059,5.019839,[138 105] ; [103 119],[125.94193548 117.05806452] ; [115.05806452 106.94193548],0
s7,1,0.026882,4.898373,[ 93 134] ; [ 65 146],[ 81.88584475 145.11415525] ; [ 76.11415525 134.88584475],0
s8,1,0.029501,4.738158,[ 79 168] ; [ 51 171],[ 68.46481876 178.53518124] ; [ 61.53518124 160.46481876],0
s4,1,0.107365,2.592582,[ 51 197] ; [ 33 189],[ 44.32340426 203.67659574] ; [ 39.67659574 182.32340426],0
a7,1,0.108841,2.570976,[166  81] ; [134  89],[157.65957447  89.34042553] ; [142.34042553  80.65957447],0
d5,1,0.137853,2.201765,[185  62] ; [154  70],[177.77707006  69.22292994] ; [161.22292994  62.77707006],0
d3,1,0.196675,1.666895,[156  90] ; [129  95],[149.17021277  96.82978723] ; [135.82978723  88.17021277],0
s3,1,0.230458,1.438033,[121 125] ; [ 96 124],[114.55364807 131.44635193] ; [102.44635193 117.55364807],0
n5,1,0.23565,1.40643,[149  97] ; [123 100],[142.66950959 103.33049041] ; [129.33049041  93.66950959],0
p3,1,0.259321,1.27238,[ 89 157] ; [ 70 154],[ 83.2212766 162.7787234] ; [ 75.7787234 148.2212766],0
a3,1,0.263141,1.252157,[158  87] ; [132  90],[152.14132762  92.85867238] ; [137.85867238  84.14132762],0
p4,1,0.279217,1.170896,[105 140] ; [ 85 139],[ 99.25373134 145.74626866] ; [ 90.74626866 133.25373134],0
v1,1,0.286417,1.136386,[102 145] ; [ 81 141],[ 96.37739872 150.62260128] ; [ 86.62260128 135.37739872],0
d1,1,0.28946,1.122132,[125 124] ; [102 123],[119.24683544 129.75316456] ; [107.75316456 117.24683544],0
b4,1,0.324187,0.971979,[136 113] ; [133  92],[141.31012658 107.68987342] ; [127.68987342  97.31012658],0
a5,1,0.324594,0.970346,[156  93] ; [131  94],[150.76582278  98.23417722] ; [136.23417722  88.76582278],0
p6,1,0.326177,0.964018,[ 66 176] ; [ 51 168],[ 61.4186551 180.5813449] ; [ 55.5813449 163.4186551],0
v3,1,0.328419,0.955122,[ 75 162] ; [ 59 156],[ 70.26106195 166.73893805] ; [ 63.73893805 151.26106195],0
p5,1,0.32867,0.95413,[ 16 229] ; [ 10 214],[ 13.58208955 231.41791045] ; [ 12.41791045 211.58208955],0
r2,1,0.334437,0.931642,[215  29] ; [188  33],[211.46666667  32.53333333] ; [191.53333333  29.46666667],0
a2,1,0.356492,0.850213,[ 55 194] ; [ 42 183],[ 50.9556962 198.0443038] ; [ 46.0443038 178.9556962],0
u4,1,0.422498,0.643356,[  4 245] ; [  6 219],[  5.25316456 243.74683544] ; [  4.74683544 220.25316456],0
b1,1,0.423628,0.640227,[132 117] ; [111 114],[127.65189873 121.34810127] ; [115.34810127 109.65189873],0
d4,1,0.48827,0.480336,[185  62] ; [160  62],[181.69509595  65.30490405] ; [163.30490405  58.69509595],0
p7,1,0.494281,0.467194,[109 133] ; [ 93 129],[105.35344828 136.64655172] ; [ 96.64655172 125.35344828],0
p1,1,0.499779,0.455406,[ 22 226] ; [ 16 207],[ 20.00849257 227.99150743] ; [ 17.99150743 205.00849257],0
r1,1,0.526228,0.401669,[170  76] ; [148  75],[166.79744136  79.20255864] ; [151.20255864  71.79744136],0
v4,1,0.52993,0.394526,[207  40] ; [182  41],[204.43191489  42.56808511] ; [184.56808511  38.43191489],0
p2,1,0.59022,0.290001,[152  95] ; [133  92],[149.14194915  97.85805085] ; [135.85805085  89.14194915],0
a8,1,0.59273,0.286101,[ 24 201] ; [ 25 178],[ 25.75934579 199.24065421] ; [ 23.24065421 179.75934579],0
v2,1,0.594514,0.28335,[103 136] ; [ 89 130],[100.19213974 138.80786026] ; [ 91.80786026 127.19213974],0
r3,1,0.595802,0.281373,[196  50] ; [182  41],[198.26865672  47.73134328] ; [179.73134328  43.26865672],0
p12,1,0.623986,0.240304,[  6 240] ; [  4 220],[  5.23404255 240.76595745] ; [  4.76595745 219.23404255],0
u1,1,0.647496,0.209071,[ 38 211] ; [ 31 194],[ 36.24683544 212.75316456] ; [ 32.75316456 192.24683544],0
n6,1,0.686086,0.163355,[160  85] ; [141  81],[157.91220557  87.08779443] ; [143.08779443  78.91220557],0
r4,1,0.769182,0.08611,[179  70] ; [159  66],[177.55696203  71.44303797] ; [160.44303797  64.55696203],0
