Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,87.262946,[707  76] ; [360 154],[644.14880493 138.85119507] ; [422.85119507  91.14880493],1
p4,1,0.0,84.701924,[480 303] ; [183 336],[398.71658986 384.28341014] ; [264.28341014 254.71658986],1
p8,1,0.0,42.782796,[423 354] ; [184 329],[365.61162791 411.38837209] ; [241.38837209 271.61162791],1
p7,1,0.0,40.970148,[501 267] ; [237 266],[445.93548387 322.06451613] ; [292.06451613 210.93548387],1
p6,1,0.0,35.123265,[300 477] ; [118 398],[251.18793503 525.81206497] ; [166.81206497 349.18793503],1
p2,1,0.0,33.033359,[669 113] ; [380 143],[628.59616858 153.40383142] ; [420.40383142 102.59616858],1
p11,1,0.0,26.31875,[648 140] ; [369 157],[609.89041096 178.10958904] ; [407.10958904 118.89041096],1
p5,1,1e-06,23.5565,[101 680] ; [ 25 495],[ 75.63873943 705.36126057] ; [ 50.36126057 469.63873943],1
p12,1,0.00118,10.521944,[ 70 714] ; [ 22 498],[ 55.31288344 728.68711656] ; [ 36.68711656 483.31288344],0
p1,1,0.007303,7.196956,[ 72 712] ; [ 27 495],[ 59.43032159 724.56967841] ; [ 39.56967841 482.43032159],0
b1,1,0.893186,0.018029,[283 505] ; [187 339],[281.85692542 506.14307458] ; [188.14307458 337.85692542],0
