Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.007591,7.127483,[350 132] ; [372  93],[367.48046463 114.51953537] ; [354.51953537 110.48046463],0
p7,1,0.036347,4.380734,[387  88] ; [349 111],[373.90374332 101.09625668] ; [362.09625668  97.90374332],0
b1,1,0.062556,3.468276,[186 299] ; [206 259],[200.12631579 284.87368421] ; [191.87368421 273.12631579],0
p11,1,0.112626,2.516975,[411  74] ; [376  89],[401.78421053  83.21578947] ; [385.21578947  79.78421053],0
p2,1,0.117101,2.455678,[436  47] ; [403  60],[428.36892178  54.63107822] ; [410.63107822  52.36892178],0
p10,1,0.472381,0.516401,[415  65] ; [391  70],[411.1370882  68.8629118] ; [394.8629118  66.1370882],0
p1,1,0.741273,0.109011,[ 57 424] ; [ 58 404],[ 58.65853659 422.34146341] ; [ 56.34146341 405.65853659],0
p12,1,0.824625,0.049106,[ 49 433] ; [ 49 413],[ 50.03813559 431.96186441] ; [ 47.96186441 414.03813559],0
p5,1,0.871086,0.026335,[ 85 399] ; [ 83 379],[ 85.95348837 398.04651163] ; [ 82.04651163 379.95348837],0
p6,1,0.872791,0.025637,[231 248] ; [218 239],[229.7767094 249.2232906] ; [219.2232906 237.7767094],0
p9,1,0.895699,0.017186,[423  58] ; [405  57],[422.34146341  58.65853659] ; [405.65853659  56.34146341],0
