Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1.5e-05,18.79131,[740 219] ; [632 107],[774.88103651 184.11896349] ; [597.11896349 141.88103651],1
p9,1,5.2e-05,16.380868,[768 188] ; [648  91],[798.64070796 157.35929204] ; [617.35929204 121.64070796],1
r3,1,0.000267,13.290618,[893  78] ; [717  28],[911.01981352  59.98018648] ; [698.98018648  46.01981352],1
p2,1,0.00226,9.325041,[769 199] ; [632 110],[793.08070175 174.91929825] ; [607.91929825 134.08070175],0
n6,1,0.002996,8.809604,[780 188] ; [640 104],[802.89719626 165.10280374] ; [617.10280374 126.89719626],0
r4,1,0.004992,7.882281,[831 148] ; [672  79],[850.5416185 128.4583815] ; [652.4583815  98.5416185],0
p8,1,0.006468,7.415155,[472 485] ; [411 323],[499.72264932 457.27735068] ; [383.27735068 350.72264932],0
v4,1,0.016158,5.785578,[895  75] ; [707  36],[907.14535902  62.85464098] ; [694.85464098  48.14535902],0
p7,1,0.027613,4.852095,[576 371] ; [479 246],[597.5388756 349.4611244] ; [457.4611244 267.5388756],0
n4,1,0.034306,4.479372,[724 251] ; [589 160],[742.56090487 232.43909513] ; [570.43909513 178.56090487],0
n5,1,0.034836,4.453202,[699 269] ; [570 173],[717.93804793 250.06195207] ; [551.06195207 191.93804793],0
p4,1,0.042759,4.1049,[540 426] ; [451 291],[560.48360656 405.51639344] ; [430.51639344 311.48360656],0
b1,1,0.096452,2.76325,[385 594] ; [266 485],[368.3982659 610.6017341] ; [282.6017341 468.3982659],0
v1,1,0.108038,2.582683,[485 471] ; [397 329],[501.30321046 454.69678954] ; [380.69678954 345.30321046],0
v2,1,0.110042,2.553615,[505 435] ; [414 304],[521.02533172 418.97466828] ; [397.97466828 320.02533172],0
s8,1,0.110653,2.544864,[393 577] ; [330 414],[409.16569428 560.83430572] ; [313.83430572 430.16569428],0
p3,1,0.111718,2.52975,[452 518] ; [376 369],[468.3148688 501.6851312] ; [359.6851312 385.3148688],0
p12,1,0.154481,2.027436,[ 68 897] ; [ 66 674],[ 75.84164223 889.15835777] ; [ 58.15835777 681.84164223],0
a5,1,0.158352,1.989889,[687 291] ; [550 200],[700.10763889 277.89236111] ; [536.89236111 213.10763889],0
r1,1,0.167026,1.909435,[746 228] ; [593 154],[757.8070889 216.1929111] ; [581.1929111 165.8070889],0
s1,1,0.218957,1.511197,[ 38 925] ; [ 21 717],[ 33.4021164 929.5978836] ; [ 25.5978836 712.4021164],0
p5,1,0.225222,1.470787,[103 863] ; [ 93 648],[110.91739895 855.08260105] ; [ 85.08260105 655.91739895],0
s6,1,0.226986,1.459649,[603 352] ; [483 249],[614.77771191 340.22228809] ; [471.22228809 260.77771191],0
p6,1,0.235316,1.408437,[326 629] ; [271 463],[337.55772647 617.44227353] ; [259.44227353 474.55772647],0
r2,1,0.238799,1.387668,[887  77] ; [692  48],[893.28403756  70.71596244] ; [685.71596244  54.28403756],0
a6,1,0.242636,1.365211,[640 335] ; [511 237],[651.32037145 323.67962855] ; [499.67962855 248.32037145],0
d1,1,0.274126,1.195983,[540 439] ; [434 317],[551.18265896 427.81734104] ; [422.81734104 328.18265896],0
d4,1,0.296929,1.087936,[775 198] ; [610 137],[783.49127907 189.50872093] ; [601.50872093 145.49127907],0
u2,1,0.299042,1.078461,[166 138] ; [129  89],[171.80076628 132.19923372] ; [123.19923372  94.80076628],0
n2,1,0.322937,0.977014,[178  71] ; [117  37],[182.27047146  66.72952854] ; [112.72952854  41.27047146],0
v3,1,0.327094,0.960368,[353 591] ; [287 435],[362.64105642 581.35894358] ; [277.35894358 444.64105642],0
s7,1,0.334797,0.930253,[423 502] ; [346 373],[432.67944039 492.32055961] ; [336.32055961 382.67944039],0
s3,1,0.355218,0.854728,[511 447] ; [407 325],[520.38106509 437.61893491] ; [397.61893491 334.38106509],0
a3,1,0.362031,0.830837,[670 303] ; [531 218],[678.61382114 294.38617886] ; [522.38617886 226.61382114],0
n3,1,0.375901,0.784066,[172  74] ; [114  40],[175.89  70.11] ; [110.11  43.89],0
b3,1,0.410224,0.678152,[211 374] ; [183 292],[217.44339623 367.55660377] ; [176.55660377 298.44339623],0
b2,1,0.410224,0.678152,[211 374] ; [183 292],[217.44339623 367.55660377] ; [176.55660377 298.44339623],0
s4,1,0.425144,0.636052,[166 801] ; [116 622],[159.93782991 807.06217009] ; [122.06217009 615.93782991],0
d5,1,0.464674,0.534612,[763 212] ; [597 152],[769.14153132 205.85846868] ; [590.85846868 158.14153132],0
s2,1,0.477828,0.503815,[462 506] ; [366 374],[469.264637 498.735363] ; [358.735363 381.264637],0
u3,1,0.50956,0.43497,[170 136] ; [128  91],[173.69142857 132.30857143] ; [124.30857143  94.69142857],0
a8,1,0.558141,0.342934,[115 778] ; [ 95 589],[118.91566265 774.08433735] ; [ 91.08433735 592.91566265],0
u1,1,0.575662,0.3133,[157 822] ; [128 623],[161.28034682 817.71965318] ; [123.71965318 627.28034682],0
d3,1,0.580496,0.305434,[647 327] ; [507 242],[652.34822983 321.65177017] ; [501.65177017 247.34822983],0
s5,1,0.671897,0.179391,[303 635] ; [240 481],[307.01265823 630.98734177] ; [235.98734177 485.01265823],0
a7,1,0.672855,0.17828,[681 293] ; [530 218],[684.96747967 289.03252033] ; [526.03252033 221.96747967],0
b4,1,0.697116,0.151489,[571 408] ; [445 306],[574.95028902 404.04971098] ; [441.04971098 309.95028902],0
a4,1,0.70756,0.140727,[417 557] ; [327 421],[420.82229965 553.17770035] ; [323.17770035 424.82229965],0
b5,1,0.737771,0.112095,[584 395] ; [442 309],[580.60924855 398.39075145] ; [445.39075145 305.60924855],0
a2,1,0.743973,0.106665,[210 769] ; [166 585],[212.77687861 766.22312139] ; [163.22312139 587.77687861],0
a1,1,0.815043,0.054721,[ 48 931] ; [ 35 716],[ 46.96936416 932.03063584] ; [ 36.03063584 714.96936416],0
n1,1,0.872676,0.025683,[ 92 154] ; [56 97],[ 91.2481203 154.7518797] ; [56.7518797 96.2481203],0
d2,1,0.926033,0.008619,[455 518] ; [351 396],[455.95232558 517.04767442] ; [350.04767442 396.95232558],0
p1,1,0.948626,0.004152,[ 84 886] ; [ 65 678],[ 84.372446 885.627554] ; [ 64.627554 678.372446],0
