Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,62.765458,[101  12] ; [19 42],[77.93103448 35.06896552] ; [42.06896552 18.93103448],1
r2,1,0.0,28.939346,[106   7] ; [36 23],[93.29069767 19.70930233] ; [48.70930233 10.29069767],1
r3,1,3e-06,21.614447,[102  11] ; [37 24],[90.27011494 22.72988506] ; [48.72988506 12.27011494],1
v4,1,0.000264,13.308433,[98 14] ; [39 22],[88.69364162 23.30635838] ; [48.30635838 12.69364162],1
a7,1,0.001899,9.64447,[79 34] ; [28 33],[69.48850575 43.51149425] ; [37.51149425 23.48850575],0
u3,1,0.002033,9.51979,[28 16] ; [ 7 20],[21.69014085 22.30985915] ; [13.30985915 13.69014085],0
s6,1,0.002839,8.908396,[54 59] ; [15 46],[44.81034483 68.18965517] ; [24.18965517 36.81034483],0
b4,1,0.003605,8.472697,[74 39] ; [26 35],[64.94252874 48.05747126] ; [35.05747126 25.94252874],0
s2,1,0.003899,8.330408,[37 74] ; [ 8 53],[29.04069767 81.95930233] ; [15.95930233 45.04069767],0
d4,1,0.00463,8.018753,[85 26] ; [34 27],[76.79651163 34.20348837] ; [42.20348837 18.79651163],0
a5,1,0.007433,7.16523,[72 41] ; [26 35],[63.64367816 49.35632184] ; [34.35632184 26.64367816],0
s3,1,0.008958,6.831172,[51 60] ; [15 44],[43.09411765 67.90588235] ; [22.90588235 36.09411765],0
u1,1,0.017541,5.641414,[20 93] ; [ 3 58],[14.93678161 98.06321839] ; [ 8.06321839 52.93678161],0
d5,1,0.023962,5.097368,[83 29] ; [35 26],[76.39306358 35.60693642] ; [41.60693642 19.39306358],0
s8,1,0.024009,5.093959,[27 86] ; [ 6 55],[21.43103448 91.56896552] ; [11.56896552 49.43103448],0
p2,1,0.031417,4.630056,[71 42] ; [28 33],[64.29310345 48.70689655] ; [34.70689655 26.29310345],0
a2,1,0.032345,4.580094,[26 87] ; [ 6 55],[20.7816092 92.2183908] ; [11.2183908 49.7816092],0
d1,1,0.032631,4.565014,[58 55] ; [21 40],[51.3045977 61.6954023] ; [27.6954023 33.3045977],0
a1,1,0.037504,4.327384,[  5 108] ; [ 8 53],[  8.44252874 104.55747126] ; [ 4.55747126 56.44252874],0
v1,1,0.045182,4.011816,[44 69] ; [14 45],[38.10465116 74.89534884] ; [19.89534884 39.10465116],0
p11,1,0.069144,3.303221,[57 56] ; [22 39],[51.3045977 61.6954023] ; [27.6954023 33.3045977],0
a4,1,0.077991,3.106269,[49 63] ; [18 42],[43.62790698 68.37209302] ; [23.37209302 36.62790698],0
s7,1,0.083581,2.993849,[31 74] ; [10 48],[26.41104294 78.58895706] ; [14.58895706 43.41104294],0
p8,1,0.113987,2.498052,[38 75] ; [13 46],[33.50581395 79.49418605] ; [17.49418605 41.50581395],0
b1,1,0.123213,2.375991,[51 62] ; [35 26],[55.85057471 57.14942529] ; [30.14942529 30.85057471],0
u2,1,0.180548,1.793104,[22 21] ; [ 9 17],[19.31884058 23.68115942] ; [11.68115942 14.31884058],0
