Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,174.054656,[250  71] ; [ 95 257],[164.55423477 156.44576523] ; [180.44576523 171.55423477],1
s2,1,0.0,90.010595,[242  91] ; [134 230],[179.6384505 153.3615495] ; [196.3615495 167.6384505],1
s3,1,0.0,76.34517,[246  85] ; [150 212],[189.14285714 141.85714286] ; [206.85714286 155.14285714],1
s6,1,0.0,72.62771,[283  47] ; [200 157],[232.00873362  97.99126638] ; [250.99126638 106.00873362],1
s5,1,0.0,27.453192,[150 170] ; [ 97 257],[117.27002967 202.72997033] ; [129.72997033 224.27002967],1
d2,1,1e-06,24.348674,[192 143] ; [142 225],[159.38746439 175.61253561] ; [174.61253561 192.38746439],1
p6,1,2e-06,22.297332,[161 172] ; [112 251],[130.61637931 202.38362069] ; [142.38362069 220.61637931],1
a3,1,1.6e-05,18.6701,[268  66] ; [241 126],[242.5192582  91.4807418] ; [266.4807418 100.5192582],1
v3,1,4.9e-05,16.497269,[156 165] ; [118 237],[130.10946746 190.89053254] ; [143.89053254 211.10946746],1
d1,1,9.2e-05,15.292104,[226 109] ; [195 173],[200.61877667 134.38122333] ; [220.38122333 147.61877667],1
a5,1,0.000156,14.301988,[275  60] ; [257 111],[253.51351351  81.48648649] ; [278.48648649  89.51351351],1
p7,1,0.00033,12.891962,[240  85] ; [220 141],[217.93002915 107.06997085] ; [242.06997085 118.93002915],1
p3,1,0.000355,12.752838,[203 132] ; [173 194],[179.43019943 155.56980057] ; [196.56980057 170.43019943],1
p12,1,0.000733,11.403699,[ 45 288] ; [ 22 345],[ 31.87285714 301.12714286] ; [ 35.12714286 331.87285714],1
v1,1,0.000825,11.183657,[207 116] ; [184 174],[185.45227606 137.54772394] ; [205.54772394 152.45227606],1
p4,1,0.001033,10.768179,[232 102] ; [211 156],[211.07275321 122.92724679] ; [231.92724679 135.07275321],0
u4,1,0.001159,10.554534,[ 12 323] ; [  1 366],[  6.2037037 328.7962963] ; [  6.7962963 360.2037037],0
u1,1,0.001217,10.46414,[ 77 258] ; [ 50 318],[ 60.51920341 274.48079659] ; [ 66.48079659 301.51920341],0
r1,1,0.002089,9.469898,[283  50] ; [277  89],[266.78111588  66.21888412] ; [293.21888412  72.78111588],0
b2,1,0.002137,9.427861,[104 123] ; [ 58 129],[ 88.82608696 138.17391304] ; [ 73.17391304 113.82608696],0
b3,1,0.002137,9.427861,[104 123] ; [ 58 129],[ 88.82608696 138.17391304] ; [ 73.17391304 113.82608696],0
n4,1,0.002575,9.086191,[279  56] ; [272  96],[262.56756757  72.43243243] ; [288.43243243  79.56756757],0
r4,1,0.008063,7.019468,[315  20] ; [325  43],[304.97866287  30.02133713] ; [335.02133713  32.97866287],0
a2,1,0.008144,7.001511,[ 95 240] ; [ 73 295],[ 80.056899 254.943101] ; [ 87.943101 280.056899],0
n5,1,0.009192,6.785082,[276  57] ; [273  92],[261.91547278  71.08452722] ; [287.08452722  77.91547278],0
p8,1,0.017182,5.677678,[201 129] ; [189 175],[185.44668588 144.55331412] ; [204.55331412 159.44668588],0
n1,1,0.019625,5.44493,[32 38] ; [20 54],[25.27777778 44.72222222] ; [26.72222222 47.27777778],0
p5,1,0.01976,5.432957,[ 55 275] ; [ 39 328],[ 44.50502152 285.49497848] ; [ 49.49497848 317.50502152],0
a8,1,0.028294,4.810049,[ 50 258] ; [ 35 302],[ 40.58914729 267.41085271] ; [ 44.41085271 292.58914729],0
a4,1,0.040486,4.19738,[166 169] ; [154 214],[152.48933144 182.51066856] ; [167.51066856 200.48933144],0
d5,1,0.064767,3.410913,[282  52] ; [290  77],[272.5363766  61.4636234] ; [299.4636234  67.5363766],0
a7,1,0.107646,2.588445,[235  99] ; [278  89],[244.42510699  89.57489301] ; [268.57489301  98.42510699],0
v2,1,0.111527,2.532442,[197 124] ; [193 156],[186.85074627 134.14925373] ; [203.14925373 145.85074627],0
d4,1,0.124917,2.354562,[285  49] ; [298  70],[277.38176638  56.61823362] ; [305.61823362  62.38176638],0
a6,1,0.128598,2.309354,[220 114] ; [262 106],[229.32763533 104.67236467] ; [252.67236467 115.32763533],0
b1,1,0.140111,2.176737,[128 207] ; [121 247],[118.65576102 216.34423898] ; [130.34423898 237.65576102],0
p1,1,0.144707,2.127175,[ 36 297] ; [ 28 339],[ 30.44571429 302.55428571] ; [ 33.55428571 333.44571429],0
v4,1,0.145268,2.121246,[323  10] ; [346  19],[319.16475645  13.83524355] ; [349.83524355  15.16475645],0
n6,1,0.179442,1.802236,[296  37] ; [312  53],[290.06303725  42.93696275] ; [317.93696275  47.06303725],0
s4,1,0.197892,1.657867,[ 67 267] ; [ 59 303],[ 60.46551724 273.53448276] ; [ 65.53448276 296.46551724],0
u3,1,0.229023,1.446919,[43 24] ; [69 56],[39.08333333 27.91666667] ; [72.91666667 52.08333333],0
u2,1,0.321047,0.984677,[43 24] ; [71 54],[39.78125 27.21875] ; [74.21875 50.78125],0
n3,1,0.36368,0.825145,[49 21] ; [56 17],[51.3986014 18.6013986] ; [53.6013986 19.3986014],0
b4,1,0.402946,0.699518,[188 147] ; [218 150],[193.47083926 141.52916074] ; [212.52916074 155.47083926],0
r3,1,0.471048,0.519517,[323  12] ; [347  17],[321.10157368  13.89842632] ; [348.89842632  15.10157368],0
r2,1,0.478,0.503422,[315  16] ; [341  22],[312.87608069  18.12391931] ; [343.12391931  19.87608069],0
s1,1,0.502848,0.44892,[ 11 320] ; [  9 355],[  9.52517986 321.47482014] ; [ 10.47482014 353.52517986],0
a1,1,0.649084,0.207057,[ 17 318] ; [ 16 352],[ 15.7254623 319.2745377] ; [ 17.2745377 350.7254623],0
n2,1,0.701485,0.146931,[52 18] ; [57 17],[52.98611111 17.01388889] ; [56.01388889 17.98611111],0
d3,1,0.721116,0.127426,[232 103] ; [258 108],[234.16547789 100.83452211] ; [255.83452211 110.16547789],0
p11,1,0.835364,0.043192,[285  50] ; [311  57],[284.0113798  50.9886202] ; [311.9886202  56.0113798],0
p2,1,0.900244,0.015713,[289  45] ; [317  48],[289.56223176  44.43776824] ; [316.43776824  48.56223176],0
b5,1,0.982525,0.00048,[200 135] ; [220 148],[200.14224751 134.85775249] ; [219.85775249 148.14224751],0
