Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,36.318489,[43 14] ; [ 5 34],[28.5 28.5] ; [19.5 19.5],1
p2,1,0.000216,13.689395,[44 14] ; [15 24],[35.27835052 22.72164948] ; [23.72164948 15.27835052],1
p11,1,0.000654,11.616142,[43 18] ; [14 25],[34.77 26.23] ; [22.23 16.77],1
r3,1,0.001306,10.333491,[44 16] ; [16 23],[36.36363636 23.63636364] ; [23.63636364 15.36363636],0
s8,1,0.002951,8.837747,[18 43] ; [ 2 37],[12.2 48.8] ; [ 7.8 31.2],0
n2,1,0.018943,5.50673,[14  4] ; [ 9 13],[10.35  7.65] ; [12.65  9.35],0
p6,1,0.034098,4.489768,[17 41] ; [ 4 33],[12.82105263 45.17894737] ; [ 8.17894737 28.82105263],0
n3,1,0.037894,4.309764,[14  4] ; [10 12],[10.8  7.2] ; [13.2  8.8],0
v4,1,0.045429,4.002637,[42 17] ; [20 19],[37.32653061 21.67346939] ; [24.67346939 14.32653061],0
v1,1,0.053871,3.716704,[24 33] ; [ 9 30],[19.59375 37.40625] ; [13.40625 25.59375],0
p4,1,0.066225,3.374201,[28 32] ; [11 28],[23.63636364 36.36363636] ; [15.36363636 23.63636364],0
p3,1,0.073076,3.21253,[23 37] ; [ 8 30],[18.97959184 41.02040816] ; [12.02040816 25.97959184],0
a3,1,0.077562,3.115256,[37 23] ; [17 22],[32.72727273 27.27272727] ; [21.27272727 17.72727273],0
s7,1,0.080231,3.060225,[21 38] ; [ 7 30],[17.20833333 41.79166667] ; [10.79166667 26.20833333],0
d2,1,0.088267,2.905706,[20 41] ; [19 19],[24.03030303 36.96969697] ; [14.96969697 23.03030303],0
s3,1,0.152323,2.048837,[26 34] ; [11 27],[22.65306122 37.34693878] ; [14.34693878 23.65306122],0
s2,1,0.158262,1.990755,[24 37] ; [10 29],[20.74 40.26] ; [13.26 25.74],0
r2,1,0.167725,1.903164,[36 20] ; [19 19],[32.76595745 23.23404255] ; [22.23404255 15.76595745],0
