Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,48.143446,[16 37] ; [49  2],[33.125 19.875] ; [31.875 19.125],1
v4,1,1e-06,23.579409,[27 26] ; [47  3],[38.0776699 14.9223301] ; [35.9223301 14.0776699],1
r1,1,0.000268,13.282864,[17 36] ; [34 16],[26.24271845 26.75728155] ; [24.75728155 25.24271845],1
p2,1,0.000902,11.017926,[17 37] ; [32 18],[25.44230769 28.55769231] ; [23.55769231 26.44230769],1
u3,1,0.001688,9.861567,[ 3 21] ; [10  7],[ 7.6097561 16.3902439] ; [ 5.3902439 11.6097561],0
p7,1,0.002062,9.493846,[10 42] ; [24 26],[17.33333333 34.66666667] ; [16.66666667 33.33333333],0
a7,1,0.003036,8.785805,[24 29] ; [37 13],[31.38834951 21.61165049] ; [29.61165049 20.38834951],0
a6,1,0.003184,8.699165,[25 29] ; [38 13],[32.4 21.6] ; [30.6 20.4],0
p8,1,0.005782,7.616929,[ 7 46] ; [18 31],[12.99019608 40.00980392] ; [12.00980392 36.99019608],0
v2,1,0.007939,7.047239,[ 8 44] ; [19 30],[13.9009901 38.0990099] ; [13.0990099 35.9009901],0
b5,1,0.010746,6.506899,[26 28] ; [37 14],[32.4 21.6] ; [30.6 20.4],0
p9,1,0.012569,6.228764,[16 35] ; [27 21],[22.15151515 28.84848485] ; [20.84848485 27.15151515],0
b1,1,0.01454,5.97141,[33 21] ; [19 32],[26.74285714 27.25714286] ; [25.25714286 25.74285714],0
n3,1,0.016058,5.796508,[10 18] ; [8 2],[13.26315789 14.73684211] ; [4.73684211 5.26315789],0
n6,1,0.023481,5.132555,[20 32] ; [31 20],[25.74757282 26.25242718] ; [25.25242718 25.74757282],0
d3,1,0.034537,4.467899,[24 29] ; [33 17],[29.33009709 23.66990291] ; [27.66990291 22.33009709],0
p3,1,0.042519,4.114424,[ 8 45] ; [16 34],[12.34951456 40.65048544] ; [11.65048544 38.34951456],0
p6,1,0.054002,3.712626,[ 6 46] ; [13 36],[ 9.78217822 42.21782178] ; [ 9.21782178 39.78217822],0
d5,1,0.054151,3.708049,[29 25] ; [36 14],[33.75 20.25] ; [31.25 18.75],0
b2,1,0.05525,3.674534,[17 17] ; [ 6 18],[13.48275862 20.51724138] ; [ 9.51724138 14.48275862],0
b3,1,0.05525,3.674534,[17 17] ; [ 6 18],[13.48275862 20.51724138] ; [ 9.51724138 14.48275862],0
v3,1,0.080951,3.045701,[ 9 44] ; [15 32],[12.72 40.28] ; [11.28 35.72],0
s1,1,0.092225,2.835102,[ 7 46] ; [ 2 49],[ 4.58653846 48.41346154] ; [ 4.41346154 46.58653846],0
p10,1,0.124751,2.35663,[16 37] ; [22 27],[19.74509804 33.25490196] ; [18.25490196 30.74509804],0
u2,1,0.142258,2.153361,[ 6 18] ; [8 9],[ 8.19512195 15.80487805] ; [ 5.80487805 11.19512195],0
d1,1,0.15101,2.06202,[19 35] ; [25 26],[22.62857143 31.37142857] ; [21.37142857 29.62857143],0
s8,1,0.154045,2.031734,[ 3 51] ; [ 7 44],[ 5.14285714 48.85714286] ; [ 4.85714286 46.14285714],0
p4,1,0.161682,1.958422,[ 9 44] ; [14 35],[11.95098039 41.04901961] ; [11.04901961 37.95098039],0
d4,1,0.172396,1.86198,[32 22] ; [36 14],[35.30769231 18.69230769] ; [32.69230769 17.30769231],0
a5,1,0.193919,1.687593,[26 28] ; [31 20],[29.31428571 24.68571429] ; [27.68571429 23.31428571],0
a2,1,0.255715,1.291811,[ 8 46] ; [12 39],[10.28571429 43.71428571] ; [ 9.71428571 41.28571429],0
a3,1,0.281756,1.158598,[30 22] ; [34 16],[32.62745098 19.37254902] ; [31.37254902 18.62745098],0
u1,1,0.290704,1.116358,[ 4 50] ; [ 7 44],[ 5.65714286 48.34285714] ; [ 5.34285714 45.65714286],0
d2,1,0.334759,0.930398,[21 32] ; [25 26],[23.44230769 29.55769231] ; [22.55769231 28.44230769],0
n2,1,0.367749,0.811257,[13 15] ; [8 5],[14.34146341 13.65853659] ; [6.65853659 6.34146341],0
s5,1,0.393781,0.727234,[ 3 50] ; [ 5 44],[ 4.15686275 48.84313725] ; [ 3.84313725 45.15686275],0
n5,1,0.444171,0.585484,[32 21] ; [27 24],[30.06730769 22.93269231] ; [28.93269231 22.06730769],0
s2,1,0.504457,0.445548,[ 7 47] ; [ 9 42],[ 8.22857143 45.77142857] ; [ 7.77142857 43.22857143],0
s4,1,0.684362,0.165257,[ 6 48] ; [ 7 44],[ 6.68571429 47.31428571] ; [ 6.31428571 44.68571429],0
n1,1,0.72158,0.126984,[10 18] ; [5 7],[10.5 17.5] ; [4.5 7.5],0
v1,1,0.733966,0.115501,[13 40] ; [14 37],[13.75961538 39.24038462] ; [13.24038462 37.75961538],0
a8,1,0.851675,0.034962,[ 3 48] ; [ 3 41],[ 3.22105263 47.77894737] ; [ 2.77894737 41.22105263],0
n4,1,0.866603,0.028216,[31 22] ; [29 22],[30.57692308 22.42307692] ; [29.42307692 21.57692308],0
s7,1,0.927249,0.008337,[ 8 41] ; [ 8 39],[ 8.16666667 40.83333333] ; [ 7.83333333 39.16666667],0
b4,1,0.928845,0.007974,[28 26] ; [26 25],[27.77142857 26.22857143] ; [26.22857143 24.77142857],0
a4,1,0.959607,0.002565,[20 33] ; [19 32],[19.875 33.125] ; [19.125 31.875],0
s3,1,0.97284,0.001159,[15 38] ; [14 36],[14.9223301 38.0776699] ; [14.0776699 35.9223301],0
