Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000284,13.171806,[28  4] ; [18 21],[20.73239437 11.26760563] ; [25.26760563 13.73239437],1
p10,1,0.001307,10.332002,[21 11] ; [10 27],[14.37681159 17.62318841] ; [16.62318841 20.37681159],0
b4,1,0.001639,9.915181,[25  7] ; [16 23],[18.47887324 13.52112676] ; [22.52112676 16.47887324],0
p9,1,0.001869,9.673812,[22  9] ; [11 23],[15.73846154 15.26153846] ; [17.26153846 16.73846154],0
n6,1,0.003232,8.671847,[25  6] ; [18 21],[19.04285714 11.95714286] ; [23.95714286 15.04285714],0
r4,1,0.004011,8.278672,[19 13] ; [10 29],[13.07042254 18.92957746] ; [15.92957746 23.07042254],0
s6,1,0.008963,6.830151,[16 16] ; [ 8 31],[10.81690141 21.18309859] ; [13.18309859 25.81690141],0
b3,1,0.014048,6.032082,[ 5 16] ; [16 11],[ 9.1875 11.8125] ; [11.8125 15.1875],0
b2,1,0.014048,6.032082,[ 5 16] ; [16 11],[ 9.1875 11.8125] ; [11.8125 15.1875],0
a1,1,0.028444,4.80097,[ 1 31] ; [ 8 31],[ 4.05633803 27.94366197] ; [ 4.94366197 34.05633803],0
p6,1,0.028698,4.785617,[ 9 23] ; [ 3 34],[ 5.56521739 26.43478261] ; [ 6.43478261 30.56521739],0
u2,1,0.029345,4.747253,[7 6] ; [ 2 12],[4.33333333 8.66666667] ; [4.66666667 9.33333333],0
s2,1,0.034556,4.467005,[13 19] ; [ 7 32],[ 9.01408451 22.98591549] ; [10.98591549 28.01408451],0
b1,1,0.043816,4.063645,[12 20] ; [24 15],[16.22535211 15.77464789] ; [19.77464789 19.22535211],0
n2,1,0.05818,3.588517,[12  3] ; [7 8],[9.5 5.5] ; [9.5 5.5],0
n3,1,0.067889,3.333333,[10  5] ; [ 5 10],[7.5 7.5] ; [7.5 7.5],0
s7,1,0.072097,3.234623,[10 21] ; [ 5 31],[ 6.94029851 24.05970149] ; [ 8.05970149 27.94029851],0
