Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.008596,6.904928,[3 3] ; [38  4],[5.125 0.875] ; [35.875  6.125],0
d5,1,0.026888,4.897959,[1 5] ; [27 15],[3.5 2.5] ; [24.5 17.5],0
s1,1,0.049476,3.859136,[2 4] ; [ 3 39],[0.625 5.375] ; [ 4.375 37.625],0
u3,1,0.050681,3.818782,[2 1] ; [ 3 16],[0.68181818 2.31818182] ; [ 4.31818182 14.68181818],0
s7,1,0.078743,3.090659,[3 3] ; [ 7 32],[1.33333333 4.66666667] ; [ 8.66666667 30.33333333],0
a7,1,0.125311,2.34965,[1 5] ; [21 21],[2.75 3.25] ; [19.25 22.75],0
b4,1,0.146992,2.103189,[2 4] ; [27 15],[3.625 2.375] ; [25.375 16.625],0
a5,1,0.184218,1.763265,[2 4] ; [26 16],[3.5 2.5] ; [24.5 17.5],0
d4,1,0.184218,1.763265,[2 4] ; [26 16],[3.5 2.5] ; [24.5 17.5],0
n1,1,0.21289,1.551667,[1 3] ; [9 6],[2.10526316 1.89473684] ; [7.89473684 7.10526316],0
a6,1,0.226399,1.463341,[2 4] ; [25 17],[3.375 2.625] ; [23.625 18.375],0
p3,1,0.289471,1.122078,[3 3] ; [12 30],[1.875 4.125] ; [13.125 28.875],0
v1,1,0.289471,1.122078,[3 3] ; [12 30],[1.875 4.125] ; [13.125 28.875],0
d1,1,0.3046,1.053944,[1 5] ; [16 26],[2.125 3.875] ; [14.875 27.125],0
n2,1,0.313267,1.016852,[1 3] ; [8 7],[1.89473684 2.10526316] ; [7.10526316 7.89473684],0
n6,1,0.317731,0.998264,[5 1] ; [25 15],[3.91304348 2.08695652] ; [26.08695652 13.91304348],0
p8,1,0.344441,0.893833,[2 4] ; [ 7 34],[1.14893617 4.85106383] ; [ 7.85106383 33.14893617],0
p11,1,0.382733,0.761905,[4 2] ; [20 22],[3. 3.] ; [21. 21.],0
b5,1,0.382733,0.761905,[4 2] ; [20 22],[3. 3.] ; [21. 21.],0
s6,1,0.401318,0.704375,[3 3] ; [13 27],[2.08695652 3.91304348] ; [13.91304348 26.08695652],0
p7,1,0.424592,0.637571,[3 3] ; [14 28],[2.125 3.875] ; [14.875 27.125],0
d2,1,0.478793,0.501611,[2 4] ; [20 21],[2.80851064 3.19148936] ; [19.19148936 21.80851064],0
p4,1,0.498962,0.457143,[3 3] ; [15 27],[2.25 3.75] ; [15.75 26.25],0
b1,1,0.51122,0.431568,[4 2] ; [22 20],[3.25 2.75] ; [22.75 19.25],0
a4,1,0.519243,0.415397,[1 5] ; [12 29],[1.65957447 4.34042553] ; [11.34042553 29.65957447],0
r4,1,0.614295,0.253968,[1 5] ; [11 31],[1.5 4.5] ; [10.5 31.5],0
s8,1,0.614295,0.253968,[1 5] ; [11 31],[1.5 4.5] ; [10.5 31.5],0
d3,1,0.658036,0.195918,[2 4] ; [18 24],[2.5 3.5] ; [17.5 24.5],0
r3,1,0.692838,0.15603,[3 3] ; [24 17],[3.44680851 2.55319149] ; [23.55319149 17.44680851],0
s3,1,0.704677,0.143652,[2 4] ; [17 24],[2.42553191 3.57446809] ; [16.57446809 24.42553191],0
n3,1,0.718904,0.129545,[2 2] ; [6 9],[1.68421053 2.31578947] ; [6.31578947 8.68421053],0
p9,1,0.729661,0.119423,[3 3] ; [23 17],[3.39130435 2.60869565] ; [22.60869565 17.39130435],0
s2,1,0.739397,0.110657,[2 4] ; [11 30],[1.65957447 4.34042553] ; [11.34042553 29.65957447],0
p6,1,0.746668,0.104352,[1 5] ; [ 9 31],[1.30434783 4.69565217] ; [ 8.69565217 31.30434783],0
a3,1,0.779023,0.078732,[3 3] ; [23 18],[3.31914894 2.68085106] ; [22.68085106 18.31914894],0
r2,1,0.779023,0.078732,[3 3] ; [23 18],[3.31914894 2.68085106] ; [22.68085106 18.31914894],0
p10,1,0.818648,0.052571,[3 3] ; [22 18],[3.26086957 2.73913043] ; [21.73913043 18.26086957],0
p2,1,0.866786,0.028137,[3 3] ; [19 22],[2.80851064 3.19148936] ; [19.19148936 21.80851064],0
p1,1,0.877159,0.023892,[1 5] ; [ 6 36],[0.875 5.125] ; [ 6.125 35.875],0
r1,1,0.909183,0.013012,[2 4] ; [15 27],[2.125 3.875] ; [14.875 27.125],0
v2,1,0.968689,0.001541,[2 4] ; [14 27],[2.04255319 3.95744681] ; [13.95744681 27.04255319],0
s5,1,0.980258,0.000612,[1 5] ; [ 7 34],[1.0212766 4.9787234] ; [ 6.9787234 34.0212766],0
