Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,156.714228,[ 5 79] ; [329  98],[54.90410959 29.09589041] ; [279.09589041 147.90410959],1
d5,1,0.0,89.423229,[43 41] ; [391  36],[71.34246575 12.65753425] ; [362.65753425  64.34246575],1
d3,1,0.0,87.491392,[28 56] ; [351  76],[62.30136986 21.69863014] ; [316.69863014 110.30136986],1
a4,1,4e-06,21.416422,[21 62] ; [226 200],[40.27701375 42.72298625] ; [206.72298625 219.27701375],1
d2,1,7e-06,20.239113,[26 58] ; [246 180],[44.8 39.2] ; [227.2 198.8],1
a5,1,1.5e-05,18.768455,[51 33] ; [350  77],[65.91780822 18.08219178] ; [335.08219178  91.91780822],1
s2,1,0.000201,13.821064,[31 51] ; [254 169],[46.27722772 35.72277228] ; [238.72277228 184.27722772],1
a2,1,0.000269,13.272476,[ 9 75] ; [128 299],[22.52054795 61.47945205] ; [114.47945205 312.52054795],1
p9,1,0.000676,11.553553,[64 20] ; [381  44],[73.43811395 10.56188605] ; [371.56188605  53.43811395],1
a3,1,0.00081,11.217714,[49 35] ; [324 102],[61.43529412 22.56470588] ; [311.56470588 114.43529412],1
s6,1,0.004201,8.194974,[49 31] ; [320  98],[59.27710843 20.72289157] ; [309.72289157 108.27710843],0
r1,1,0.007366,7.181369,[62 21] ; [367  58],[70.09251969 12.90748031] ; [358.90748031  66.09251969],0
p11,1,0.008455,6.934499,[60 24] ; [357  70],[68.54794521 15.45205479] ; [348.45205479  78.54794521],0
u2,1,0.008647,6.894257,[14 21] ; [66 35],[20.58823529 14.41176471] ; [59.41176471 41.58823529],0
p1,1,0.010162,6.60632,[16 68] ; [ 40 384],[ 9.25984252 74.74015748] ; [ 46.74015748 377.25984252],0
r4,1,0.01026,6.589204,[75  9] ; [410  17],[79.7260274  4.2739726] ; [405.2739726  21.7260274],0
p8,1,0.01209,6.297586,[43 40] ; [281 143],[53.04142012 29.95857988] ; [270.95857988 153.04142012],0
u3,1,0.012609,6.223191,[16 19] ; [70 31],[22.13235294 12.86764706] ; [63.86764706 37.13235294],0
a7,1,0.014714,5.950389,[55 29] ; [332  94],[63.74117647 20.25882353] ; [323.25882353 102.74117647],0
r3,1,0.021505,5.285364,[78  6] ; [415  10],[81.35952849  2.64047151] ; [411.64047151  13.35952849],0
n4,1,0.03813,4.299195,[61 22] ; [355  72],[67.70196078 15.29803922] ; [348.29803922  78.70196078],0
s5,1,0.046767,3.953734,[23 57] ; [166 243],[30.9202454 49.0797546] ; [158.0797546 250.9202454],0
s8,1,0.048765,3.883431,[34 50] ; [221 202],[42.24852071 41.75147929] ; [212.75147929 210.24852071],0
v2,1,0.056768,3.629369,[41 42] ; [250 162],[48.79393939 34.20606061] ; [242.20606061 169.79393939],0
s3,1,0.059139,3.561374,[41 41] ; [257 163],[48.67729084 33.32270916] ; [249.32270916 170.67729084],0
b3,1,0.059827,3.542172,[15 39] ; [114 161],[21.17325228 32.82674772] ; [107.82674772 167.17325228],0
b2,1,0.059827,3.542172,[15 39] ; [114 161],[21.17325228 32.82674772] ; [107.82674772 167.17325228],0
p10,1,0.07292,3.216029,[65 17] ; [370  56],[70.21653543 11.78346457] ; [364.78346457  61.21653543],0
a1,1,0.075361,3.162209,[ 1 83] ; [ 25 402],[ 4.2739726 79.7260274] ; [ 21.7260274 405.2739726],0
v1,1,0.114958,2.484709,[43 40] ; [253 161],[49.43259557 33.56740443] ; [246.56740443 167.43259557],0
s7,1,0.12458,2.35878,[38 40] ; [236 170],[44.15702479 33.84297521] ; [229.84297521 176.15702479],0
b4,1,0.182821,1.774545,[45 39] ; [262 165],[50.46575342 33.53424658] ; [256.53424658 170.46575342],0
p3,1,0.1869,1.741886,[51 32] ; [294 133],[56.14705882 26.85294118] ; [288.85294118 138.14705882],0
p6,1,0.195329,1.676961,[36 48] ; [213 208],[41.41782178 42.58217822] ; [207.58217822 213.41782178],0
n6,1,0.197091,1.663797,[70 14] ; [374  49],[73.56213018 10.43786982] ; [370.43786982  52.56213018],0
p2,1,0.206104,1.598582,[72 12] ; [383  41],[75.23622047  8.76377953] ; [379.76377953  44.23622047],0
a6,1,0.226546,1.462416,[53 31] ; [298 129],[57.69863014 26.30136986] ; [293.30136986 133.69863014],0
n5,1,0.242391,1.366632,[63 20] ; [347  79],[66.85658153 16.14341847] ; [343.14341847  82.85658153],0
u4,1,0.299988,1.074248,[ 1 83] ; [ 14 413],[ 2.46575342 81.53424658] ; [ 12.53424658 414.46575342],0
b5,1,0.33452,0.931322,[45 39] ; [253 174],[48.98630137 35.01369863] ; [249.01369863 177.98630137],0
v3,1,0.3452,0.891026,[31 52] ; [174 231],[34.86680328 48.13319672] ; [170.13319672 234.86680328],0
n1,1,0.354585,0.85698,[11 11] ; [28 44],[ 9.12765957 12.87234043] ; [29.87234043 42.12765957],0
p7,1,0.356278,0.850969,[58 26] ; [312 110],[61.4229249 22.5770751] ; [308.5770751 113.4229249],0
n3,1,0.363676,0.82516,[19  4] ; [52 19],[17.37234043  5.62765957] ; [53.62765957 17.37234043],0
a8,1,0.432739,0.615461,[ 8 68] ; [ 53 329],[10.12227074 65.87772926] ; [ 50.87772926 331.12227074],0
n2,1,0.465167,0.533432,[18  5] ; [50 21],[16.63829787  6.36170213] ; [51.36170213 19.63829787],0
v4,1,0.614641,0.253472,[81  3] ; [414  11],[81.68958743  2.31041257] ; [413.31041257  11.68958743],0
b1,1,0.632192,0.2291,[35 49] ; [166 261],[33.04109589 50.95890411] ; [167.95890411 259.04109589],0
p12,1,0.759674,0.093581,[ 7 77] ; [ 40 386],[ 7.74117647 76.25882353] ; [ 39.25882353 386.74117647],0
p5,1,0.808313,0.058856,[13 71] ; [ 70 353],[13.75147929 70.24852071] ; [ 69.24852071 353.75147929],0
s4,1,0.836131,0.042785,[14 69] ; [ 75 346],[14.65674603 68.34325397] ; [ 74.34325397 346.65674603],0
s1,1,0.95694,0.002915,[ 3 79] ; [ 16 407],[ 3.08514851 78.91485149] ; [ 15.91485149 407.08514851],0
