Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,74.194329,[265   4] ; [27 15],[252.5659164  16.4340836] ; [39.4340836  2.5659164],1
r1,1,0.0,52.467996,[216  52] ; [13 32],[196.07667732  71.92332268] ; [32.92332268 12.07667732],1
r3,1,0.0,47.375514,[263   7] ; [30 13],[252.74760383  17.25239617] ; [40.25239617  2.74760383],1
v4,1,0.0,41.071486,[261   9] ; [30 13],[251.02236422  18.97763578] ; [39.97763578  3.02236422],1
p7,1,2.5e-05,17.751028,[139 122] ; [ 8 35],[126.20723684 134.79276316] ; [20.79276316 22.20723684],1
p9,1,4.5e-05,16.627661,[217  46] ; [23 19],[206.95081967  56.04918033] ; [33.04918033  8.95081967],1
p10,1,0.000781,11.286123,[208  60] ; [23 20],[199.06109325  68.93890675] ; [31.93890675 11.06109325],1
s8,1,0.002555,9.100782,[104 164] ; [ 7 38],[ 95.04153355 172.95846645] ; [15.95846645 29.04153355],0
a5,1,0.004332,8.138973,[185  85] ; [21 24],[176.57142857  93.42857143] ; [29.42857143 15.57142857],0
a7,1,0.005386,7.744959,[186  83] ; [21 23],[177.90095847  91.09904153] ; [29.09904153 14.90095847],0
p11,1,0.007186,7.225831,[212  58] ; [27 18],[204.85714286  65.14285714] ; [34.14285714 10.85714286],0
s6,1,0.008397,6.946887,[161 103] ; [18 27],[152.93203883 111.06796117] ; [26.06796117 18.93203883],0
n2,1,0.010738,6.508169,[58 14] ; [13 11],[53.25 18.75] ; [17.75  6.25],0
s2,1,0.011304,6.41695,[119 148] ; [11 34],[111.25 155.75] ; [18.75 26.25],0
a6,1,0.025655,4.979129,[178  91] ; [22 23],[171.33757962  97.66242038] ; [28.66242038 16.33757962],0
d5,1,0.035066,4.441939,[207  62] ; [28 17],[201.32165605  67.67834395] ; [33.67834395 11.32165605],0
p2,1,0.035612,4.415607,[199  71] ; [25 18],[193.22683706  76.77316294] ; [30.77316294 12.22683706],0
b4,1,0.039335,4.246324,[154 116] ; [33 12],[160.28571429 109.71428571] ; [26.71428571 18.28571429],0
p6,1,0.045533,3.998801,[ 52 214] ; [ 3 40],[ 47.34627832 218.65372168] ; [ 7.65372168 35.34627832],0
a1,1,0.054531,3.69637,[  8 262] ; [ 4 41],[ 10.28571429 259.71428571] ; [ 1.71428571 43.28571429],0
s5,1,0.060072,3.535393,[ 77 183] ; [ 7 37],[ 71.84210526 188.15789474] ; [12.15789474 31.84210526],0
p8,1,0.064739,3.411605,[ 96 168] ; [10 35],[ 90.5631068 173.4368932] ; [15.4368932 29.5631068],0
v1,1,0.075555,3.158008,[117 149] ; [12 29],[111.77198697 154.22801303] ; [17.22801303 23.77198697],0
v2,1,0.080953,3.045661,[138 118] ; [17 26],[132.7090301 123.2909699] ; [22.2909699 20.7090301],0
p1,1,0.084518,2.975801,[ 13 256] ; [ 5 39],[ 15.46964856 253.53035144] ; [ 2.53035144 41.46964856],0
a4,1,0.08593,2.94901,[110 159] ; [12 32],[104.84984026 164.15015974] ; [17.15015974 26.84984026],0
u3,1,0.087426,2.921137,[45 43] ; [ 6 14],[41.55555556 46.44444444] ; [ 9.44444444 10.55555556],0
d1,1,0.097648,2.743548,[138 132] ; [17 28],[132.85714286 137.14285714] ; [22.14285714 22.85714286],0
d3,1,0.139593,2.182444,[163 106] ; [22 23],[158.48726115 110.51273885] ; [26.51273885 18.48726115],0
a2,1,0.143072,2.144608,[ 55 215] ; [ 5 40],[ 51.42857143 218.57142857] ; [ 8.57142857 36.42857143],0
s7,1,0.144802,2.126167,[104 159] ; [12 31],[ 99.69934641 163.30065359] ; [16.30065359 26.69934641],0
s3,1,0.148976,2.0827,[134 132] ; [17 27],[129.56774194 136.43225806] ; [21.43225806 22.56774194],0
a3,1,0.148978,2.082682,[182  86] ; [25 19],[177.80769231  90.19230769] ; [29.19230769 14.80769231],0
s1,1,0.155885,2.013696,[  7 259] ; [ 3 42],[  8.55305466 257.44694534] ; [ 1.44694534 43.55305466],0
p3,1,0.163694,1.939763,[ 62 208] ; [ 6 38],[ 58.47133758 211.52866242] ; [ 9.52866242 34.47133758],0
a8,1,0.234982,1.410451,[ 36 214] ; [ 3 37],[ 33.62068966 216.37931034] ; [ 5.37931034 34.62068966],0
n4,1,0.239973,1.380755,[197  73] ; [29 16],[193.71428571  76.28571429] ; [32.28571429 12.71428571],0
n3,1,0.24329,1.36143,[53 19] ; [14  9],[50.77894737 21.22105263] ; [16.22105263  6.77894737],0
d4,1,0.260286,1.267237,[211  59] ; [31 13],[208.08917197  61.91082803] ; [33.91082803 10.08917197],0
p5,1,0.317748,0.998193,[ 10 260] ; [ 3 40],[ 11.21405751 258.78594249] ; [ 1.78594249 41.21405751],0
p12,1,0.354166,0.858475,[ 15 253] ; [ 1 43],[ 13.74358974 254.25641026] ; [ 2.25641026 41.74358974],0
n1,1,0.367224,0.813038,[28 43] ; [ 7 17],[26.15789474 44.84210526] ; [ 8.84210526 15.15789474],0
u2,1,0.387785,0.745875,[42 46] ; [ 7 12],[40.29906542 47.70093458] ; [ 8.70093458 10.29906542],0
v3,1,0.397834,0.714862,[ 95 168] ; [13 31],[ 92.52117264 170.47882736] ; [15.47882736 28.52117264],0
n5,1,0.520631,0.412642,[192  77] ; [30 15],[190.18471338  78.81528662] ; [31.81528662 13.18471338],0
u1,1,0.59197,0.287278,[ 38 232] ; [ 5 40],[ 36.85714286 233.14285714] ; [ 6.14285714 38.85714286],0
b2,1,0.639617,0.219243,[59 95] ; [ 8 16],[57.96629213 96.03370787] ; [ 9.03370787 14.96629213],0
b3,1,0.639617,0.219243,[59 95] ; [ 8 16],[57.96629213 96.03370787] ; [ 9.03370787 14.96629213],0
