Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,5e-06,20.664687,[161   4] ; [10  4],[157.62569832   7.37430168] ; [13.37430168  0.62569832],1
r4,1,6e-06,20.35408,[152  15] ; [7 7],[146.70165746  20.29834254] ; [12.29834254  1.70165746],1
s2,1,0.002669,9.020909,[84 81] ; [ 1 12],[78.79213483 86.20786517] ; [6.20786517 6.79213483],0
b1,1,0.003928,8.316637,[ 55 112] ; [10  4],[ 59.97237569 107.02762431] ; [5.02762431 8.97237569],0
r1,1,0.009678,6.693183,[132  33] ; [7 7],[128.12849162  36.87150838] ; [10.87150838  3.12849162],0
d5,1,0.013413,6.113776,[132  35] ; [7 7],[128.24861878  38.75138122] ; [10.75138122  3.24861878],0
d1,1,0.017391,5.656476,[91 76] ; [ 3 11],[86.72928177 80.27071823] ; [7.27071823 6.72928177],0
v1,1,0.018133,5.583248,[88 74] ; [ 3 11],[83.76136364 78.23863636] ; [7.23863636 6.76136364],0
s3,1,0.037307,4.336361,[86 76] ; [ 3 10],[82.38857143 79.61142857] ; [6.61142857 6.38857143],0
s5,1,0.058948,3.566726,[ 50 111] ; [ 1 13],[ 46.92 114.08] ; [4.08 9.92],0
u3,1,0.06092,3.512149,[32 30] ; [1 6],[29.65217391 32.34782609] ; [3.34782609 3.65217391],0
p12,1,0.064104,3.427877,[  6 159] ; [ 2 12],[  7.37430168 157.62569832] ; [ 0.62569832 13.37430168],0
n6,1,0.069641,3.291462,[138  27] ; [9 5],[135.5027933  29.4972067] ; [11.4972067  2.5027933],0
p7,1,0.083347,2.998392,[116  45] ; [7 7],[113.16  47.84] ; [9.84 4.16],0
n4,1,0.100039,2.704929,[118  48] ; [7 7],[115.27777778  50.72222222] ; [9.72222222 4.27777778],0
s7,1,0.138832,2.190857,[72 91] ; [ 3 10],[69.46022727 93.53977273] ; [5.53977273 7.46022727],0
a5,1,0.148101,2.0917,[115  52] ; [7 7],[112.56353591  54.43646409] ; [9.43646409 4.56353591],0
d4,1,0.159166,1.98213,[134  33] ; [9 5],[131.93922652  35.06077348] ; [11.06077348  2.93922652],0
n1,1,0.177484,1.818569,[17 20] ; [1 5],[15.48837209 21.51162791] ; [2.51162791 3.48837209],0
b5,1,0.180628,1.792453,[101  66] ; [11  3],[103.33701657  63.66298343] ; [8.66298343 5.33701657],0
n2,1,0.209245,1.576644,[33  5] ; [4 2],[31.95454545  6.04545455] ; [5.04545455 0.95454545],0
n5,1,0.214858,1.538388,[120  45] ; [8 6],[117.98882682  47.01117318] ; [10.01117318  3.98882682],0
s6,1,0.221732,1.493123,[106  54] ; [7 7],[103.90804598  56.09195402] ; [9.09195402 4.90804598],0
u2,1,0.231998,1.428571,[30 33] ; [5 2],[31.5 31.5] ; [3.5 3.5],0
v3,1,0.236327,1.402368,[ 60 101] ; [ 3 11],[ 57.96 103.04] ; [5.04 8.96],0
b4,1,0.236397,1.401953,[92 75] ; [10  4],[94.11049724 72.88950276] ; [7.88950276 6.11049724],0
a7,1,0.273769,1.197765,[129  38] ; [9 5],[127.32596685  39.67403315] ; [10.67403315  3.32596685],0
p4,1,0.284625,1.144873,[84 82] ; [5 9],[82.07777778 83.92222222] ; [6.92222222 7.07777778],0
p6,1,0.292449,1.108312,[ 59 108] ; [ 3 11],[ 57.20441989 109.79558011] ; [4.79558011 9.20441989],0
a1,1,0.297822,1.08392,[  4 163] ; [ 1 13],[  4.61325967 162.38674033] ; [ 0.38674033 13.61325967],0
a4,1,0.305045,1.052008,[ 58 108] ; [ 3 11],[ 56.25555556 109.74444444] ; [4.74444444 9.25555556],0
p10,1,0.325566,0.966455,[133  32] ; [9 4],[131.62921348  33.37078652] ; [10.37078652  2.62921348],0
a3,1,0.349824,0.874096,[104  62] ; [7 7],[102.36666667  63.63333333] ; [8.63333333 5.36666667],0
a8,1,0.361473,0.83277,[ 23 130] ; [3 9],[ 24.10909091 128.89090909] ; [ 1.89090909 10.10909091],0
b3,1,0.406918,0.687786,[30 61] ; [1 5],[29.08247423 61.91752577] ; [1.91752577 4.08247423],0
b2,1,0.406918,0.687786,[30 61] ; [1 5],[29.08247423 61.91752577] ; [1.91752577 4.08247423],0
d2,1,0.419053,0.65297,[ 66 101] ; [ 4 10],[ 64.58563536 102.41436464] ; [5.41436464 8.58563536],0
a2,1,0.422509,0.643326,[ 25 142] ; [ 1 13],[ 23.98895028 143.01104972] ; [ 2.01104972 11.98895028],0
s4,1,0.434451,0.610895,[ 24 139] ; [ 1 13],[ 23.02259887 139.97740113] ; [ 1.97740113 12.02259887],0
p5,1,0.459979,0.545947,[ 14 152] ; [ 2 12],[ 14.75555556 151.24444444] ; [ 1.24444444 12.75555556],0
n3,1,0.508141,0.437894,[26 11] ; [5 1],[26.6744186 10.3255814] ; [4.3255814 1.6744186],0
p9,1,0.540686,0.374271,[137  27] ; [10  3],[136.20338983  27.79661017] ; [10.79661017  2.20338983],0
v2,1,0.608412,0.262494,[79 79] ; [6 8],[78.08139535 79.91860465] ; [6.91860465 7.08139535],0
s1,1,0.618266,0.248312,[  7 157] ; [ 1 13],[  7.37078652 156.62921348] ; [ 0.62921348 13.37078652],0
p11,1,0.653672,0.201302,[135  32] ; [12  2],[135.62983425  31.37016575] ; [11.37016575  2.62983425],0
a6,1,0.704088,0.144255,[104  63] ; [8 6],[103.33701657  63.66298343] ; [8.66298343 5.33701657],0
d3,1,0.723248,0.125402,[115  52] ; [9 5],[114.40883978  52.59116022] ; [9.59116022 4.40883978],0
p2,1,0.750581,0.101043,[147  19] ; [12  2],[146.63333333  19.36666667] ; [12.36666667  1.63333333],0
s8,1,0.855081,0.033357,[67 99] ; [6 8],[67.32222222 98.67777778] ; [5.67777778 8.32222222],0
r3,1,0.935982,0.006451,[156  11] ; [13  1],[155.9281768  11.0718232] ; [13.0718232  0.9281768],0
