Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.00016,14.254436,[3 3] ; [72  4],[5.48780488 0.51219512] ; [69.51219512  6.48780488],1
r4,1,0.000401,12.529582,[2 4] ; [67  9],[5.04878049 0.95121951] ; [63.95121951 12.04878049],1
v4,1,0.018939,5.507127,[5 1] ; [75  1],[5.85365854 0.14634146] ; [74.14634146  1.85365854],0
b1,1,0.025374,4.998166,[5 1] ; [28 48],[2.41463415 3.58536585] ; [30.58536585 45.41463415],0
r1,1,0.028728,4.783837,[2 4] ; [57 19],[4.31707317 1.68292683] ; [54.68292683 21.31707317],0
n6,1,0.036913,4.354438,[3 3] ; [64 12],[4.90243902 1.09756098] ; [62.09756098 13.90243902],0
b4,1,0.068377,3.321554,[1 5] ; [42 34],[3.14634146 2.85365854] ; [39.85365854 36.14634146],0
s4,1,0.068783,3.311837,[2 4] ; [ 7 69],[0.65853659 5.34146341] ; [ 8.34146341 67.65853659],0
d3,1,0.076241,3.143269,[2 4] ; [51 23],[3.975 2.025] ; [49.025 24.975],0
a5,1,0.095764,2.774704,[2 4] ; [51 25],[3.87804878 2.12195122] ; [49.12195122 26.87804878],0
n2,1,0.099232,2.717836,[1 2] ; [15  4],[2.18181818 0.81818182] ; [13.81818182  5.18181818],0
p10,1,0.183326,1.770455,[3 3] ; [57 19],[4.3902439 1.6097561] ; [55.6097561 20.3902439],0
v3,1,0.203433,1.617556,[1 5] ; [32 42],[2.475 3.525] ; [30.525 43.475],0
d4,1,0.246324,1.344034,[3 3] ; [55 21],[4.24390244 1.75609756] ; [53.75609756 22.24390244],0
p12,1,0.261089,1.262976,[1 5] ; [ 4 72],[0.36585366 5.63414634] ; [ 4.63414634 71.36585366],0
p5,1,0.261089,1.262976,[1 5] ; [ 4 72],[0.36585366 5.63414634] ; [ 4.63414634 71.36585366],0
a3,1,0.291645,1.112014,[3 3] ; [53 22],[4.14814815 1.85185185] ; [51.85185185 23.14814815],0
d1,1,0.330361,0.947483,[2 4] ; [41 35],[3.14634146 2.85365854] ; [39.85365854 36.14634146],0
u2,1,0.363892,0.824418,[1 2] ; [14  9],[1.73076923 1.26923077] ; [13.26923077  9.73076923],0
p9,1,0.374883,0.787414,[4 2] ; [62 14],[4.82926829 1.17073171] ; [61.17073171 14.82926829],0
n3,1,0.464069,0.536062,[2 1] ; [16  3],[2.45454545 0.54545455] ; [15.54545455  3.45454545],0
d5,1,0.469889,0.522237,[5 1] ; [52 23],[4.22222222 1.77777778] ; [52.77777778 22.22222222],0
a7,1,0.496292,0.462857,[4 2] ; [59 16],[4.66666667 1.33333333] ; [58.33333333 16.66666667],0
n5,1,0.519155,0.415571,[5 1] ; [54 22],[4.31707317 1.68292683] ; [54.68292683 21.31707317],0
n4,1,0.539982,0.375573,[4 2] ; [59 17],[4.6097561 1.3902439] ; [58.3902439 17.6097561],0
d2,1,0.630552,0.231312,[2 4] ; [33 43],[2.56097561 3.43902439] ; [32.43902439 43.56097561],0
p3,1,0.630552,0.231312,[4 2] ; [43 33],[3.43902439 2.56097561] ; [43.56097561 32.43902439],0
v2,1,0.636736,0.223036,[4 2] ; [42 32],[3.45 2.55] ; [42.55 31.45],0
s2,1,0.647231,0.209409,[1 5] ; [19 57],[1.46341463 4.53658537] ; [18.53658537 57.46341463],0
a8,1,0.651077,0.204545,[1 5] ; [ 7 59],[0.66666667 5.33333333] ; [ 7.33333333 58.66666667],0
a4,1,0.706623,0.141673,[3 3] ; [32 44],[2.56097561 3.43902439] ; [32.43902439 43.56097561],0
p11,1,0.745301,0.105522,[5 1] ; [59 17],[4.68292683 1.31707317] ; [59.31707317 16.68292683],0
b5,1,0.766589,0.088114,[4 2] ; [46 30],[3.65853659 2.34146341] ; [46.34146341 29.65853659],0
a2,1,0.798617,0.065095,[1 5] ; [16 60],[1.24390244 4.75609756] ; [15.75609756 60.24390244],0
p7,1,0.843563,0.038942,[5 1] ; [60 15],[4.81481481 1.18518519] ; [60.18518519 14.81481481],0
v1,1,0.851918,0.034846,[3 3] ; [41 35],[3.2195122 2.7804878] ; [40.7804878 35.2195122],0
p8,1,0.863608,0.02951,[4 2] ; [48 28],[3.80487805 2.19512195] ; [48.19512195 27.80487805],0
a6,1,0.929156,0.007904,[4 2] ; [52 24],[4.09756098 1.90243902] ; [51.90243902 24.09756098],0
s5,1,0.955456,0.00312,[1 5] ; [13 61],[1.05 4.95] ; [12.95 61.05],0
u1,1,0.978071,0.000756,[1 5] ; [13 63],[1.02439024 4.97560976] ; [12.97560976 63.02439024],0
p4,1,0.982441,0.000484,[4 2] ; [51 25],[4.02439024 1.97560976] ; [50.97560976 25.02439024],0
s7,1,0.990337,0.000147,[2 3] ; [29 44],[1.98717949 3.01282051] ; [29.01282051 43.98717949],0
