Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000438,12.364617,[2 3] ; [51  4],[4.41666667 0.58333333] ; [48.58333333  6.41666667],1
r2,1,0.001803,9.74026,[3 2] ; [53  2],[4.66666667 0.33333333] ; [51.33333333  3.66666667],0
n6,1,0.003247,8.663102,[2 3] ; [49  6],[4.25 0.75] ; [46.75  8.25],0
d2,1,0.02977,4.722512,[3 2] ; [10 45],[1.08333333 3.91666667] ; [11.91666667 43.08333333],0
n4,1,0.059058,3.563636,[2 3] ; [43 12],[3.75 1.25] ; [41.25 13.75],0
s7,1,0.072359,3.228671,[1 4] ; [32 20],[2.89473684 2.10526316] ; [30.10526316 21.89473684],0
b4,1,0.100366,2.699725,[1 4] ; [32 23],[2.75 2.25] ; [30.25 24.75],0
d1,1,0.107967,2.583732,[1 4] ; [ 2 53],[0.25 4.75] ; [ 2.75 52.25],0
s1,1,0.112541,2.518166,[1 4] ; [ 2 52],[0.25423729 4.74576271] ; [ 2.74576271 51.25423729],0
a3,1,0.118649,2.435065,[1 4] ; [31 24],[2.66666667 2.33333333] ; [29.33333333 25.66666667],0
u3,1,0.215869,1.531624,[1 3] ; [14 10],[2.14285714 1.85714286] ; [12.85714286 11.14285714],0
p11,1,0.298654,1.080196,[3 2] ; [44 11],[3.91666667 1.08333333] ; [43.08333333 11.91666667],0
d3,1,0.304701,1.053506,[1 4] ; [24 31],[2.08333333 2.91666667] ; [22.91666667 32.08333333],0
s8,1,0.304701,1.053506,[1 4] ; [24 31],[2.08333333 2.91666667] ; [22.91666667 32.08333333],0
n5,1,0.357408,0.846979,[3 2] ; [43 12],[3.83333333 1.16666667] ; [42.16666667 12.83333333],0
s3,1,0.36296,0.827626,[4 1] ; [32 22],[3.05084746 1.94915254] ; [32.94915254 21.05084746],0
b5,1,0.378503,0.775558,[4 1] ; [33 22],[3.08333333 1.91666667] ; [33.91666667 21.08333333],0
r1,1,0.418492,0.654545,[3 2] ; [42 13],[3.75 1.25] ; [41.25 13.75],0
p9,1,0.418492,0.654545,[3 2] ; [42 13],[3.75 1.25] ; [41.25 13.75],0
p3,1,0.432153,0.61703,[2 3] ; [32 23],[2.83333333 2.16666667] ; [31.16666667 23.83333333],0
a7,1,0.481321,0.495868,[3 2] ; [41 14],[3.66666667 1.33333333] ; [40.33333333 14.66666667],0
a5,1,0.481321,0.495868,[2 3] ; [31 24],[2.75 2.25] ; [30.25 24.75],0
d4,1,0.481321,0.495868,[3 2] ; [24 31],[2.25 2.75] ; [24.75 30.25],0
n3,1,0.490153,0.47619,[1 1] ; [6 2],[1.4 0.6] ; [5.6 2.4],0
n2,1,0.490153,0.47619,[1 1] ; [6 2],[1.4 0.6] ; [5.6 2.4],0
s5,1,0.490632,0.47514,[1 4] ; [18 33],[1.69642857 3.30357143] ; [17.30357143 33.69642857],0
p10,1,0.498263,0.458635,[3 2] ; [40 14],[3.6440678 1.3559322] ; [39.3559322 14.6440678],0
v2,1,0.55716,0.344645,[2 3] ; [29 25],[2.62711864 2.37288136] ; [28.37288136 25.62711864],0
b1,1,0.58558,0.2973,[3 2] ; [26 29],[2.41666667 2.58333333] ; [26.58333333 28.41666667],0
p8,1,0.665809,0.186544,[4 1] ; [39 16],[3.58333333 1.41666667] ; [39.41666667 15.58333333],0
u2,1,0.755189,0.097222,[2 2] ; [14 10],[2.28571429 1.71428571] ; [13.71428571 10.28571429],0
s2,1,0.786886,0.073092,[3 2] ; [29 25],[2.71186441 2.28813559] ; [29.28813559 24.71186441],0
a8,1,0.786908,0.073077,[1 4] ; [ 8 44],[0.78947368 4.21052632] ; [ 8.21052632 43.78947368],0
p5,1,0.787406,0.072727,[1 4] ; [14 41],[1.25 3.75] ; [13.75 41.25],0
p4,1,0.806591,0.05994,[3 2] ; [36 19],[3.25 1.75] ; [35.75 19.25],0
a6,1,0.806591,0.05994,[3 2] ; [36 19],[3.25 1.75] ; [35.75 19.25],0
v1,1,0.937069,0.006234,[2 3] ; [23 32],[2.08333333 2.91666667] ; [22.91666667 32.08333333],0
s6,1,0.974266,0.001041,[3 2] ; [32 22],[2.96610169 2.03389831] ; [32.03389831 21.96610169],0
s4,1,1.0,0.0,[1 4] ; [11 44],[1. 4.] ; [11. 44.],0
p2,1,1.0,0.0,[4 1] ; [44 11],[4. 1.] ; [44. 11.],0
