Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,45.084561,[194 154] ; [22 91],[163.05422993 184.94577007] ; [52.94577007 60.05422993],1
d1,1,0.0,43.746638,[245 104] ; [40 73],[215.29220779 133.70779221] ; [69.70779221 43.29220779],1
a4,1,0.0,36.490031,[175 173] ; [20 92],[147.52173913 200.47826087] ; [47.47826087 64.52173913],1
a3,1,0.0,36.269923,[268  80] ; [52 59],[242.61437908 105.38562092] ; [77.38562092 33.61437908],1
r1,1,7e-06,20.182843,[304  44] ; [78 35],[288.36442516  59.63557484] ; [93.63557484 19.36442516],1
a6,1,1.4e-05,18.804246,[249  98] ; [56 57],[230.07608696 116.92391304] ; [74.92391304 38.07608696],1
u1,1,2.6e-05,17.725554,[ 71 278] ; [  4 109],[ 56.65584416 292.34415584] ; [18.34415584 94.65584416],1
d4,1,4.4e-05,16.698458,[303  44] ; [80 33],[288.91521739  58.08478261] ; [94.08478261 18.91521739],1
d3,1,6.7e-05,15.892924,[265  83] ; [64 49],[248.35574837  99.64425163] ; [80.64425163 32.35574837],1
r4,1,0.000271,13.260962,[334  15] ; [97 16],[325.58225108  23.41774892] ; [105.41774892   7.58225108],1
v1,1,0.000277,13.218284,[217 126] ; [48 62],[200.65121413 142.34878587] ; [64.34878587 45.65121413],1
d5,1,0.000478,12.19901,[294  53] ; [79 34],[281.37173913  65.62826087] ; [91.62826087 21.37173913],1
v2,1,0.001822,9.720877,[212 128] ; [49 59],[198.08035714 141.91964286] ; [62.91964286 45.08035714],0
b2,1,0.003371,8.595193,[ 87 126] ; [13 50],[ 77.17391304 135.82608696] ; [22.82608696 40.17391304],0
b3,1,0.003371,8.595193,[ 87 126] ; [13 50],[ 77.17391304 135.82608696] ; [22.82608696 40.17391304],0
p10,1,0.008895,6.843847,[312  36] ; [89 22],[304.02614379  43.97385621] ; [96.97385621 14.02614379],0
n4,1,0.009651,6.698196,[286  63] ; [79 33],[276.32321041  72.67678959] ; [88.67678959 23.32321041],0
p3,1,0.010115,6.614506,[228 119] ; [59 54],[216.49782609 130.50217391] ; [70.50217391 42.49782609],0
p4,1,0.013967,6.042324,[264  84] ; [71 40],[253.9869281  94.0130719] ; [81.0130719 29.9869281],0
s5,1,0.024451,5.062322,[137 199] ; [31 77],[127.13513514 208.86486486] ; [40.86486486 67.13513514],0
n6,1,0.02511,5.016278,[310  37] ; [91 21],[303.15250545  43.84749455] ; [97.84749455 14.15250545],0
a7,1,0.028574,4.793098,[267  82] ; [74 38],[258.15401302  90.84598698] ; [82.84598698 29.15401302],0
s8,1,0.029797,4.720971,[178 167] ; [45 68],[167.98034934 177.01965066] ; [55.01965066 57.98034934],0
p9,1,0.034949,4.447678,[314  34] ; [92 19],[307.81699346  40.18300654] ; [98.18300654 12.81699346],0
s4,1,0.043466,4.077185,[ 52 292] ; [26 85],[ 58.97142857 285.02857143] ; [19.02857143 91.97142857],0
u3,1,0.06238,3.472944,[50 29] ; [29 32],[44.57857143 34.42142857] ; [34.42142857 26.57857143],0
r3,1,0.0626,3.46713,[336  13] ; [103   9],[332.34490239  16.65509761] ; [106.65509761   5.34490239],0
p11,1,0.062965,3.457501,[303  46] ; [90 23],[296.87662338  52.12337662] ; [96.12337662 16.87662338],0
