Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,32.516312,[ 5 54] ; [48 40],[21.27210884 37.72789116] ; [31.72789116 56.27210884],1
a3,1,1e-05,19.559695,[22 37] ; [65 23],[34.91836735 24.08163265] ; [52.08163265 35.91836735],1
d2,1,0.000718,11.442006,[19 39] ; [54 34],[29. 29.] ; [44. 44.],1
d1,1,0.001057,10.72441,[17 42] ; [50 39],[26.70945946 32.29054054] ; [40.29054054 48.70945946],0
u1,1,0.001513,10.062276,[ 1 58] ; [17 72],[ 7.17567568 51.82432432] ; [10.82432432 78.17567568],0
a6,1,0.001901,9.642382,[26 33] ; [62 27],[35.08108108 23.91891892] ; [52.91891892 36.08108108],0
r2,1,0.003394,8.582471,[43 15] ; [80  7],[49.2  8.8] ; [73.8 13.2],0
r4,1,0.006745,7.339551,[31 28] ; [66 23],[38.66891892 20.33108108] ; [58.33108108 30.66891892],0
d5,1,0.006886,7.302526,[35 24] ; [71 18],[42.25675676 16.74324324] ; [63.74324324 25.25675676],0
d3,1,0.007847,7.068162,[24 35] ; [56 33],[31.89189189 27.10810811] ; [48.10810811 40.89189189],0
p8,1,0.007997,7.034195,[ 7 52] ; [27 61],[13.6462585 45.3537415] ; [20.3537415 67.6462585],0
d4,1,0.013344,6.122932,[34 23] ; [70 19],[40.60273973 16.39726027] ; [63.39726027 25.60273973],0
r1,1,0.022136,5.235035,[36 23] ; [69 19],[42.14285714 16.85714286] ; [62.85714286 25.14285714],0
n4,1,0.031005,4.652702,[32 27] ; [63 25],[38.1292517 20.8707483] ; [56.8707483 31.1292517],0
v1,1,0.052839,3.749004,[13 46] ; [33 56],[18.33783784 40.66216216] ; [27.66216216 61.33783784],0
b4,1,0.053913,3.715392,[43 16] ; [51 38],[37.47297297 21.52702703] ; [56.52702703 32.47297297],0
a7,1,0.055255,3.674371,[29 29] ; [58 30],[34.56164384 23.43835616] ; [52.43835616 35.56164384],0
s4,1,0.075847,3.151722,[13 46] ; [10 79],[ 9.16891892 49.83108108] ; [13.83108108 75.16891892],0
v4,1,0.08602,2.947317,[41 17] ; [72 15],[45.2 12.8] ; [67.8 19.2],0
r3,1,0.115681,2.474836,[41 17] ; [72 16],[44.89041096 13.10958904] ; [68.10958904 19.89041096],0
a1,1,0.126858,2.330536,[ 2 57] ; [ 9 80],[ 4.38513514 54.61486486] ; [ 6.61486486 82.38513514],0
s2,1,0.129859,2.294188,[13 45] ; [30 58],[17.08219178 40.91780822] ; [25.91780822 62.08219178],0
p4,1,0.168566,1.895654,[16 42] ; [34 54],[19.8630137 38.1369863] ; [30.1369863 57.8630137],0
b2,1,0.181602,1.784462,[ 7 30] ; [17 37],[ 9.75824176 27.24175824] ; [14.24175824 39.75824176],0
b3,1,0.181602,1.784462,[ 7 30] ; [17 37],[ 9.75824176 27.24175824] ; [14.24175824 39.75824176],0
n1,1,0.186428,1.745625,[ 6 19] ; [13 19],[ 8.33333333 16.66666667] ; [10.66666667 21.33333333],0
s5,1,0.296807,1.088485,[ 8 51] ; [18 71],[10.36486486 48.63513514] ; [15.63513514 73.36486486],0
p1,1,0.330055,0.948684,[ 5 54] ; [ 4 84],[ 3.6122449 55.3877551] ; [ 5.3877551 82.6122449],0
s3,1,0.359357,0.840141,[20 37] ; [38 51],[22.64383562 34.35616438] ; [35.35616438 53.64383562],0
b1,1,0.364958,0.82076,[28 31] ; [49 40],[30.69594595 28.30405405] ; [46.30405405 42.69594595],0
s7,1,0.402613,0.700508,[12 44] ; [23 60],[14.10071942 41.89928058] ; [20.89928058 62.10071942],0
n6,1,0.438476,0.600267,[39 20] ; [52 35],[36.7739726 22.2260274] ; [54.2260274 32.7739726],0
v2,1,0.448042,0.575601,[19 37] ; [35 52],[21.14685315 34.85314685] ; [32.85314685 54.14685315],0
p11,1,0.477596,0.504348,[25 34] ; [43 46],[27.10810811 31.89189189] ; [40.89189189 48.10810811],0
a8,1,0.520743,0.412422,[ 3 50] ; [ 7 74],[ 3.95522388 49.04477612] ; [ 6.04477612 74.95522388],0
p3,1,0.528682,0.396924,[14 45] ; [25 63],[15.65306122 43.34693878] ; [23.34693878 64.65306122],0
p5,1,0.531212,0.392073,[ 1 58] ; [ 3 85],[ 1.60544218 57.39455782] ; [ 2.39455782 85.60544218],0
s8,1,0.590916,0.288917,[12 47] ; [15 74],[10.76351351 48.23648649] ; [16.23648649 72.76351351],0
p7,1,0.609361,0.261106,[19 38] ; [33 55],[20.44137931 36.55862069] ; [31.55862069 56.44137931],0
s6,1,0.653153,0.201948,[23 36] ; [38 51],[24.31756757 34.68243243] ; [36.68243243 52.31756757],0
n5,1,0.655905,0.198536,[32 27] ; [51 37],[33.31292517 25.68707483] ; [49.68707483 38.31292517],0
n2,1,0.724301,0.124409,[13 11] ; [20 14],[13.65517241 10.34482759] ; [19.34482759 14.65517241],0
n3,1,0.743482,0.10709,[14 11] ; [16 15],[13.39285714 11.60714286] ; [16.60714286 14.39285714],0
p2,1,0.762831,0.091062,[30 29] ; [43 46],[29.10135135 29.89864865] ; [43.89864865 45.10135135],0
u2,1,0.778308,0.079256,[17 19] ; [10 13],[16.47457627 19.52542373] ; [10.52542373 12.47457627],0
v3,1,0.810589,0.05744,[18 40] ; [28 57],[18.65734266 39.34265734] ; [27.34265734 57.65734266],0
p10,1,0.829294,0.046487,[15 44] ; [21 67],[14.44897959 44.55102041] ; [21.55102041 66.44897959],0
b5,1,0.864583,0.029085,[32 27] ; [47 42],[31.49324324 27.50675676] ; [47.50675676 41.49324324],0
s1,1,0.91013,0.012741,[ 5 54] ; [ 7 81],[ 4.81632653 54.18367347] ; [ 7.18367347 80.81632653],0
u3,1,0.99312,7.4e-05,[20 17] ; [13 11],[20.01639344 16.98360656] ; [12.98360656 11.01639344],0
