Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,101.924191,[137  44] ; [11 83],[97.41090909 83.58909091] ; [50.58909091 43.41090909],1
d5,1,0.0,74.923173,[177   4] ; [54 40],[152.04  28.96] ; [78.96 15.04],1
d4,1,0.0,64.395231,[179   2] ; [61 33],[157.96363636  23.03636364] ; [82.03636364 11.96363636],1
d3,1,0.0,57.533266,[156  25] ; [40 54],[129.00363636  51.99636364] ; [66.99636364 27.00363636],1
a4,1,0.0,30.487971,[100  82] ; [19 75],[ 78.47101449 103.52898551] ; [40.52898551 53.47101449],1
a2,1,0.0,29.447744,[ 64 118] ; [ 5 89],[ 45.5 136.5] ; [23.5 70.5],1
u1,1,9e-06,19.754115,[ 51 131] ; [ 5 89],[ 36.92753623 145.07246377] ; [19.07246377 74.92753623],1
a5,1,0.000109,14.971421,[155  27] ; [61 33],[142.43478261  39.56521739] ; [73.56521739 20.43478261],1
a3,1,0.000328,12.903857,[152  29] ; [61 33],[140.19272727  40.80727273] ; [72.80727273 21.19272727],1
p4,1,0.002973,8.823753,[124  56] ; [47 46],[112.74725275  67.25274725] ; [58.25274725 34.74725275],0
a7,1,0.007811,7.076205,[146  36] ; [61 32],[136.99636364  45.00363636] ; [70.00363636 22.99636364],0
u2,1,0.009437,6.738263,[22  8] ; [13 19],[16.93548387 13.06451613] ; [18.06451613 13.93548387],0
p12,1,0.010887,6.483612,[ 32 149] ; [ 6 87],[ 25.10218978 155.89781022] ; [12.89781022 80.10218978],0
p9,1,0.015891,5.814881,[167  14] ; [76 16],[161.10989011  19.89010989] ; [81.89010989 10.10989011],0
a6,1,0.027718,4.845518,[129  51] ; [55 39],[120.87591241  59.12408759] ; [63.12408759 30.87591241],0
s2,1,0.065388,3.395152,[154  28] ; [71 23],[148.36956522  33.63043478] ; [76.63043478 17.36956522],0
p10,1,0.069392,3.297339,[160  21] ; [73 18],[155.04779412  25.95220588] ; [77.95220588 13.04779412],0
b4,1,0.084599,2.974266,[120  62] ; [52 42],[113.42028986  68.57971014] ; [58.57971014 35.42028986],0
s8,1,0.097397,2.747665,[118  62] ; [52 42],[111.67883212  68.32116788] ; [58.32116788 35.67883212],0
u4,1,0.101998,2.674018,[  9 173] ; [ 1 93],[  6.5942029 175.4057971] ; [ 3.4057971 90.5942029],0
n3,1,0.102425,2.667379,[23  9] ; [19  2],[25.35849057  6.64150943] ; [16.64150943  4.35849057],0
p1,1,0.116897,2.458417,[ 20 161] ; [ 5 89],[ 16.45454545 164.54545455] ; [ 8.54545455 85.45454545],0
u3,1,0.121879,2.393004,[22  8] ; [18 15],[19.04761905 10.95238095] ; [20.95238095 12.04761905],0
v3,1,0.123311,2.374758,[108  68] ; [48 45],[102.0669145  73.9330855] ; [53.9330855 39.0669145],0
a1,1,0.140506,2.172414,[ 14 168] ; [ 3 91],[ 11.21014493 170.78985507] ; [ 5.78985507 88.21014493],0
p2,1,0.192567,1.697871,[156  26] ; [74 19],[152.21818182  29.78181818] ; [77.78181818 15.21818182],0
s7,1,0.20661,1.595025,[128  49] ; [59 32],[123.50373134  53.49626866] ; [63.49626866 27.50373134],0
s5,1,0.209834,1.572573,[79 89] ; [35 55],[74.23255814 93.76744186] ; [39.76744186 50.23255814],0
p3,1,0.219127,1.510078,[105  75] ; [47 46],[100.21978022  79.78021978] ; [51.78021978 41.21978022],0
r1,1,0.247776,1.3358,[156  25] ; [76 18],[152.69818182  28.30181818] ; [79.30181818 14.69818182],0
n4,1,0.256996,1.284867,[149  32] ; [72 22],[145.45818182  35.54181818] ; [75.54181818 18.45818182],0
b5,1,0.281611,1.159298,[111  71] ; [51 43],[106.82608696  75.17391304] ; [55.17391304 38.82608696],0
p11,1,0.341595,0.904436,[150  32] ; [73 21],[147.05072464  34.94927536] ; [75.94927536 18.05072464],0
p6,1,0.399515,0.709786,[ 78 100] ; [35 56],[ 74.7732342 103.2267658] ; [38.2267658 52.7732342],0
s1,1,0.449924,0.570843,[  7 172] ; [ 2 90],[  5.94464945 173.05535055] ; [ 3.05535055 88.94464945],0
v1,1,0.479535,0.499921,[116  60] ; [56 35],[113.37827715  62.62172285] ; [58.62172285 32.37827715],0
a8,1,0.496368,0.462693,[ 26 141] ; [17 73],[ 27.94163424 139.05836576] ; [15.05836576 74.94163424],0
s6,1,0.556993,0.344937,[154  25] ; [75 15],[152.38289963  26.61710037] ; [76.61710037 13.38289963],0
s4,1,0.578564,0.308562,[ 36 146] ; [16 78],[ 34.28985507 147.71014493] ; [17.71014493 76.28985507],0
v4,1,0.587943,0.293568,[173   9] ; [86  6],[172.03649635   9.96350365] ; [86.96350365  5.03649635],0
p8,1,0.615538,0.252189,[103  76] ; [50 42],[101.05904059  77.94095941] ; [51.94095941 40.05904059],0
r4,1,0.684629,0.164961,[169  13] ; [86  8],[168.15217391  13.84782609] ; [86.84782609  7.15217391],0
r3,1,0.71444,0.133882,[179   3] ; [91  1],[179.34306569   2.65693431] ; [90.65693431  1.34306569],0
p7,1,0.730483,0.118669,[122  53] ; [66 26],[123.22097378  51.77902622] ; [64.77902622 27.22097378],0
b2,1,0.763442,0.090579,[47 70] ; [20 33],[46.11176471 70.88823529] ; [20.88823529 32.11176471],0
b3,1,0.763442,0.090579,[47 70] ; [20 33],[46.11176471 70.88823529] ; [20.88823529 32.11176471],0
r2,1,0.805627,0.060551,[176   5] ; [88  3],[175.67647059   5.32352941] ; [88.32352941  2.67647059],0
n5,1,0.809364,0.0582,[142  39] ; [71 21],[141.21978022  39.78021978] ; [71.78021978 20.21978022],0
n1,1,0.890936,0.018802,[13 18] ; [ 8 12],[12.76470588 18.23529412] ; [ 8.23529412 11.76470588],0
n6,1,0.937766,0.006096,[156  23] ; [79 12],[155.7962963  23.2037037] ; [79.2037037 11.7962963],0
p5,1,0.949958,0.003939,[ 22 160] ; [11 82],[ 21.84 160.16] ; [11.16 81.84],0
b1,1,0.983299,0.000438,[ 68 114] ; [35 59],[ 67.92028986 114.07971014] ; [35.07971014 58.92028986],0
