Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-05,19.590614,[40 38] ; [14 65],[26.82802548 51.17197452] ; [27.17197452 51.82802548],1
p12,1,0.001834,9.708885,[15 63] ; [ 3 79],[ 8.775 69.225] ; [ 9.225 72.775],0
r3,1,0.012049,6.303632,[77  2] ; [72 11],[72.66049383  6.33950617] ; [76.33950617  6.66049383],0
s1,1,0.0127,6.2104,[ 1 76] ; [ 9 74],[ 4.8125 72.1875] ; [ 5.1875 77.8125],0
a5,1,0.014809,5.939043,[64 15] ; [53 30],[57.05555556 21.94444444] ; [59.94444444 23.05555556],0
s4,1,0.053386,3.731794,[13 66] ; [24 58],[18.1552795 60.8447205] ; [18.8447205 63.1552795],0
v1,1,0.056972,3.623422,[40 34] ; [31 49],[34.11688312 39.88311688] ; [36.88311688 43.11688312],0
a7,1,0.058283,3.585579,[62 17] ; [54 29],[56.56790123 22.43209877] ; [59.43209877 23.56790123],0
p9,1,0.06893,3.308318,[67 11] ; [61 21],[62.4 15.6] ; [65.6 16.4],0
p5,1,0.079086,3.08359,[ 3 76] ; [ 9 72],[ 5.925 73.075] ; [ 6.075 74.925],0
p11,1,0.104506,2.635401,[58 21] ; [51 32],[53.15432099 25.84567901] ; [55.84567901 27.15432099],0
s6,1,0.130349,2.288348,[64 13] ; [60 22],[60.05031447 16.94968553] ; [63.94968553 18.05031447],0
r1,1,0.141182,2.16503,[64 14] ; [60 23],[60.07453416 17.92546584] ; [63.92546584 19.07453416],0
d4,1,0.141913,2.157095,[68 11] ; [64 19],[64.37037037 14.62962963] ; [67.62962963 15.37037037],0
a6,1,0.167811,1.902394,[44 35] ; [55 28],[48.27777778 30.72222222] ; [50.72222222 32.27777778],0
p1,1,0.240176,1.37956,[ 6 73] ; [11 72],[ 8.29012346 70.70987654] ; [ 8.70987654 74.29012346],0
a3,1,0.240825,1.375758,[59 20] ; [55 28],[55.59259259 23.40740741] ; [58.40740741 24.59259259],0
a4,1,0.251022,1.317608,[31 48] ; [40 43],[34.62345679 44.37654321] ; [36.37654321 46.62345679],0
n3,1,0.252943,1.306976,[16  5] ; [17 11],[14.14285714  6.85714286] ; [18.85714286  9.14285714],0
p8,1,0.256223,1.289053,[23 55] ; [18 65],[19.86335404 58.13664596] ; [21.13664596 61.86335404],0
b2,1,0.261659,1.259957,[18 25] ; [14 32],[15.46067416 27.53932584] ; [16.53932584 29.46067416],0
b3,1,0.261659,1.259957,[18 25] ; [14 32],[15.46067416 27.53932584] ; [16.53932584 29.46067416],0
d1,1,0.288748,1.12545,[53 26] ; [49 34],[49.74074074 29.25925926] ; [52.25925926 30.74074074],0
u1,1,0.303752,1.057649,[13 66] ; [19 64],[15.60493827 63.39506173] ; [16.39506173 66.60493827],0
a8,1,0.358716,0.842384,[10 63] ; [ 7 71],[ 8.21854305 64.78145695] ; [ 8.78145695 69.21854305],0
r2,1,0.379499,0.772325,[75  4] ; [80  2],[76.05590062  2.94409938] ; [78.94409938  3.05590062],0
s8,1,0.38971,0.739846,[41 37] ; [38 45],[38.27329193 39.72670807] ; [40.72670807 42.27329193],0
p10,1,0.399128,0.710952,[60 18] ; [59 24],[57.65217391 20.34782609] ; [61.34782609 21.65217391],0
s2,1,0.458021,0.550726,[62 17] ; [61 22],[59.98148148 19.01851852] ; [63.01851852 19.98148148],0
b5,1,0.466679,0.529828,[48 31] ; [55 28],[50.22839506 28.77160494] ; [52.77160494 30.22839506],0
d3,1,0.469508,0.523134,[50 29] ; [57 26],[52.17901235 26.82098765] ; [54.82098765 28.17901235],0
n5,1,0.471214,0.519127,[54 25] ; [61 22],[56.08024691 22.91975309] ; [58.91975309 24.08024691],0
v4,1,0.527079,0.400021,[71  8] ; [76  6],[72.13043478  6.86956522] ; [74.86956522  7.13043478],0
n6,1,0.541889,0.37205,[64 15] ; [64 19],[62.41975309 16.58024691] ; [65.58024691 17.41975309],0
a2,1,0.541889,0.37205,[15 64] ; [19 64],[16.58024691 62.41975309] ; [17.41975309 65.58024691],0
p4,1,0.545962,0.364602,[38 41] ; [36 47],[36.08641975 42.91358025] ; [37.91358025 45.08641975],0
r4,1,0.583935,0.299916,[69 10] ; [70 13],[67.78395062 11.21604938] ; [71.21604938 11.78395062],0
u4,1,0.609688,0.260629,[ 3 76] ; [ 2 81],[ 2.4382716 76.5617284] ; [ 2.5617284 80.4382716],0
s7,1,0.664329,0.188308,[43 32] ; [42 36],[41.66666667 33.33333333] ; [43.33333333 34.66666667],0
u3,1,0.678845,0.171429,[14  6] ; [18 10],[13.33333333  6.66666667] ; [18.66666667  9.33333333],0
s5,1,0.692274,0.156635,[24 47] ; [24 54],[22.87248322 48.12751678] ; [25.12751678 52.87248322],0
p6,1,0.698001,0.150559,[14 64] ; [13 70],[13.08074534 64.91925466] ; [13.91925466 69.08074534],0
d2,1,0.718551,0.129885,[46 33] ; [46 37],[44.86419753 34.13580247] ; [47.13580247 35.86419753],0
n2,1,0.74253,0.107915,[15  7] ; [21  8],[15.52941176  6.47058824] ; [20.47058824  8.52941176],0
b1,1,0.793246,0.068695,[27 52] ; [30 53],[27.7962963 51.2037037] ; [29.2037037 53.7962963],0
b4,1,0.815867,0.054226,[49 30] ; [50 33],[48.27777778 30.72222222] ; [50.72222222 32.27777778],0
d5,1,0.822781,0.050162,[63 16] ; [65 18],[62.41975309 16.58024691] ; [65.58024691 17.41975309],0
u2,1,0.882704,0.021769,[11  9] ; [16 12],[11.25  8.75] ; [15.75 12.25],0
p3,1,0.931879,0.007307,[30 48] ; [31 51],[29.7375 48.2625] ; [31.2625 50.7375],0
