Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,77.833469,[ 29 100] ; [219 102],[71.09333333 57.90666667] ; [176.90666667 144.09333333],1
s3,1,0.0,62.64346,[37 92] ; [221  97],[74.45637584 54.54362416] ; [183.54362416 134.45637584],1
s7,1,0.0,54.636229,[30 91] ; [200 111],[64.4212963 56.5787037] ; [165.5787037 145.4212963],1
s8,1,0.0,40.803884,[35 95] ; [193 128],[65.72062084 64.27937916] ; [162.27937916 158.72062084],1
s5,1,0.0,32.692412,[ 23 105] ; [149 167],[49.58558559 78.41441441] ; [122.41441441 193.58558559],1
p9,1,0.000653,11.617676,[102  26] ; [293  28],[112.60579065  15.39420935] ; [282.39420935  38.60579065],1
p10,1,0.002153,9.414578,[97 31] ; [280  40],[107.71428571  20.28571429] ; [269.28571429  50.71428571],0
s4,1,0.002482,9.154138,[  9 121] ; [ 58 262],[ 19.35555556 110.64444444] ; [ 47.64444444 272.35555556],0
n6,1,0.006105,7.519074,[102  28] ; [284  37],[111.26385809  18.73614191] ; [274.73614191  46.26385809],0
n5,1,0.006562,7.389011,[96 34] ; [273  49],[106.12831858  23.87168142] ; [262.87168142  59.12831858],0
p6,1,0.007282,7.202106,[41 85] ; [147 169],[53.59276018 72.40723982] ; [134.40723982 181.59276018],0
d4,1,0.008327,6.961802,[100  30] ; [280  42],[109.2920354  20.7079646] ; [270.7079646  51.2920354],0
r4,1,0.013061,6.160849,[117  13] ; [311  13],[122.55506608   7.44493392] ; [305.44493392  18.55506608],0
v4,1,0.020196,5.394866,[122   7] ; [319   5],[125.58278146   3.41721854] ; [315.41721854   8.58278146],0
p4,1,0.026121,4.947966,[72 56] ; [217 105],[82.20444444 45.79555556] ; [206.79555556 115.20444444],0
p12,1,0.041757,4.14503,[  6 121] ; [ 35 287],[ 11.59688196 115.40311804] ; [ 29.40311804 292.59688196],0
a2,1,0.042298,4.123239,[ 26 104] ; [ 95 229],[34.64757709 95.35242291] ; [ 86.35242291 237.64757709],0
p5,1,0.047099,3.941852,[ 11 116] ; [ 51 271],[ 17.53674833 109.46325167] ; [ 44.46325167 277.53674833],0
d5,1,0.047225,3.937357,[101  29] ; [275  47],[108.14159292  21.85840708] ; [267.85840708  54.14159292],0
u1,1,0.049674,3.852415,[ 19 111] ; [ 74 250],[ 26.62995595 103.37004405] ; [ 66.37004405 257.62995595],0
r3,1,0.066047,3.378631,[121   9] ; [313  10],[124.54746137   5.45253863] ; [309.45253863  13.54746137],0
u4,1,0.070771,3.265038,[  1 129] ; [ 13 311],[  4.00881057 125.99118943] ; [  9.99118943 314.00881057],0
d1,1,0.085131,2.964112,[73 57] ; [210 114],[81.03524229 48.96475771] ; [201.96475771 122.03524229],0
n2,1,0.192376,1.699328,[13  5] ; [53  9],[14.85  3.15] ; [51.15 10.85],0
b4,1,0.199672,1.64477,[73 57] ; [203 121],[79.030837 50.969163] ; [196.969163 127.030837],0
n4,1,0.225972,1.466037,[101  29] ; [266  56],[105.55309735  24.44690265] ; [261.44690265  60.55309735],0
n3,1,0.23532,1.408411,[16  3] ; [43 18],[14.0125  4.9875] ; [44.9875 16.0125],0
p7,1,0.243083,1.362623,[81 47] ; [214  96],[86.21004566 41.78995434] ; [208.78995434 101.21004566],0
a4,1,0.248194,1.333442,[57 73] ; [160 161],[62.54988914 67.45011086] ; [154.45011086 166.54988914],0
u2,1,0.254707,1.297297,[18 19] ; [45 30],[20.8125 16.1875] ; [42.1875 32.8125],0
a8,1,0.262001,1.258154,[ 14 102] ; [ 48 243],[17.67076167 98.32923833] ; [ 44.32923833 246.67076167],0
a5,1,0.263924,1.248057,[96 34] ; [255  69],[100.50660793  29.49339207] ; [250.49339207  73.50660793],0
p3,1,0.295748,1.093267,[67 61] ; [186 136],[71.96444444 56.03555556] ; [181.03555556 140.96444444],0
d2,1,0.298745,1.07979,[60 70] ; [166 156],[65. 65.] ; [161. 161.],0
b3,1,0.299809,1.075045,[39 42] ; [ 87 123],[35.07216495 45.92783505] ; [ 90.92783505 119.07216495],0
b2,1,0.299809,1.075045,[39 42] ; [ 87 123],[35.07216495 45.92783505] ; [ 90.92783505 119.07216495],0
a3,1,0.303846,1.057239,[93 36] ; [247  75],[97.25055432 31.74944568] ; [242.74944568  79.25055432],0
