Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,35.425099,[51 82] ; [90 29],[74.41666667 58.58333333] ; [66.58333333 52.41666667],1
d1,1,0.000372,12.666108,[61 77] ; [82 42],[75.32061069 62.67938931] ; [67.67938931 56.32061069],1
d2,1,0.006102,7.519867,[53 84] ; [69 55],[64.03831418 72.96168582] ; [57.96168582 66.03831418],0
p10,1,0.007046,7.261218,[96 38] ; [106  18],[104.91472868  29.08527132] ; [97.08527132 26.91472868],0
s3,1,0.015845,5.82004,[86 49] ; [96 28],[94.86486486 40.13513514] ; [87.13513514 36.86486486],0
n2,1,0.016324,5.767603,[31  6] ; [21 15],[26.35616438 10.64383562] ; [25.64383562 10.35616438],0
r4,1,0.01868,5.531216,[118  20] ; [117   7],[123.77862595  14.22137405] ; [111.22137405  12.77862595],0
s2,1,0.019801,5.429324,[77 60] ; [87 37],[86.08429119 50.91570881] ; [77.91570881 46.08429119],0
d5,1,0.030227,4.696357,[101  36] ; [105  19],[108.1302682  28.8697318] ; [97.8697318 26.1302682],0
a2,1,0.035185,4.436163,[ 23 115] ; [34 90],[ 30.02290076 107.97709924] ; [26.97709924 97.02290076],0
u1,1,0.042777,4.104207,[ 18 120] ; [28 96],[ 24.22900763 113.77099237] ; [ 21.77099237 102.22900763],0
p9,1,0.048501,3.892549,[102  31] ; [107  17],[108.15953307  24.84046693] ; [100.84046693  23.15953307],0
b1,1,0.087886,2.912676,[47 91] ; [55 69],[53.72519084 84.27480916] ; [48.27480916 75.72519084],0
r1,1,0.11047,2.54749,[104  33] ; [104  20],[109.18007663  27.81992337] ; [98.81992337 25.18007663],0
a3,1,0.122381,2.386584,[86 51] ; [89 35],[91.85823755 45.14176245] ; [83.14176245 40.85823755],0
p8,1,0.122891,2.380089,[59 75] ; [66 57],[65.17509728 68.82490272] ; [59.82490272 63.17509728],0
p6,1,0.147246,2.100552,[40 96] ; [47 77],[45.50769231 90.49230769] ; [41.49230769 82.50769231],0
u2,1,0.150394,2.068251,[25 25] ; [23 12],[28.23529412 21.76470588] ; [19.76470588 15.23529412],0
p4,1,0.155798,2.014548,[76 60] ; [80 44],[81.6 54.4] ; [74.4 49.6],0
b2,1,0.165995,1.918746,[16 55] ; [24 49],[19.72222222 51.27777778] ; [20.27777778 52.72222222],0
b3,1,0.165995,1.918746,[16 55] ; [24 49],[19.72222222 51.27777778] ; [20.27777778 52.72222222],0
n4,1,0.200036,1.642114,[96 42] ; [95 29],[100.60305344  37.39694656] ; [90.39694656 33.60305344],0
v3,1,0.210199,1.570057,[ 34 100] ; [39 81],[38.51181102 95.48818898] ; [34.48818898 85.51181102],0
p3,1,0.214724,1.539288,[58 79] ; [62 62],[62.98850575 74.01149425] ; [57.01149425 66.98850575],0
p11,1,0.237705,1.394155,[98 40] ; [96 28],[102.18320611  35.81679389] ; [91.81679389 32.18320611],0
d4,1,0.238165,1.391426,[105  31] ; [103  21],[108.8  27.2] ; [99.2 24.8],0
p12,1,0.263224,1.251723,[  9 127] ; [ 13 111],[ 11.50769231 124.49230769] ; [ 10.49230769 113.50769231],0
s5,1,0.27504,1.191435,[58 74] ; [45 76],[53.73913043 78.26086957] ; [49.26086957 71.73913043],0
a6,1,0.348952,0.877266,[88 48] ; [87 37],[91.53846154 44.46153846] ; [83.46153846 40.53846154],0
a1,1,0.371011,0.800276,[  9 129] ; [  5 119],[  7.3740458 130.6259542] ; [  6.6259542 117.3740458],0
b5,1,0.373049,0.793482,[81 57] ; [66 58],[77.42748092 60.57251908] ; [69.57251908 54.42748092],0
v4,1,0.407938,0.684802,[127  10] ; [118   6],[128.60153257   8.39846743] ; [116.39846743   7.60153257],0
n6,1,0.416985,0.658797,[112  25] ; [106  18],[114.42911877  22.57088123] ; [103.57088123  20.42911877],0
u3,1,0.477229,0.50519,[27 22] ; [22 13],[28.58333333 20.41666667] ; [20.41666667 14.58333333],0
p7,1,0.487897,0.481162,[79 52] ; [80 44],[81.68235294 49.31764706] ; [77.31764706 46.68235294],0
p1,1,0.488733,0.479314,[  8 128] ; [ 10 114],[  9.41538462 126.58461538] ; [  8.58461538 115.41538462],0
s4,1,0.5181,0.417674,[40 95] ; [32 91],[37.6744186 97.3255814] ; [34.3255814 88.6744186],0
n3,1,0.550636,0.35618,[28  9] ; [25 11],[26.8630137 10.1369863] ; [26.1369863  9.8630137],0
p2,1,0.58047,0.305476,[109  28] ; [102  22],[110.75478927  26.24521073] ; [100.24521073  23.75478927],0
v2,1,0.610078,0.260062,[55 78] ; [53 66],[57. 76.] ; [51. 68.],0
a5,1,0.667141,0.184965,[95 42] ; [89 35],[96.58237548 40.41762452] ; [87.41762452 36.58237548],0
r3,1,0.66872,0.183103,[129   7] ; [119   5],[129.72307692   6.27692308] ; [118.27692308   5.72307692],0
p5,1,0.721145,0.127398,[ 15 121] ; [ 12 112],[ 14.12307692 121.87692308] ; [ 12.87692308 111.12307692],0
b4,1,0.722948,0.125686,[82 56] ; [71 53],[80.58778626 57.41221374] ; [72.41221374 51.58778626],0
