Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,110.805186,[22 39] ; [289  26],[50.45478723 10.54521277] ; [260.54521277  54.45478723],1
n3,1,0.14341,2.140981,[12  2] ; [28 15],[9.8245614 4.1754386] ; [30.1754386 12.8245614],0
b5,1,0.182814,1.774599,[38 23] ; [167 148],[33.25797872 27.74202128] ; [171.74202128 143.25797872],0
p6,1,0.226171,1.46478,[27 34] ; [164 147],[31.31989247 29.68010753] ; [159.68010753 151.31989247],0
n5,1,0.226839,1.46057,[52  9] ; [283  30],[54.63903743  6.36096257] ; [280.36096257  32.63903743],0
p5,1,0.2461,1.345307,[ 9 52] ; [ 67 248],[12.32978723 48.67021277] ; [ 63.67021277 251.32978723],0
s3,1,0.25933,1.272332,[30 28] ; [185 125],[33.88586957 24.11413043] ; [181.11413043 128.88586957],0
s7,1,0.266078,1.236855,[29 29] ; [172 125],[32.83943662 25.16056338] ; [168.16056338 128.83943662],0
r2,1,0.267315,1.230473,[56  4] ; [297  11],[57.55434783  2.44565217] ; [295.44565217  12.55434783],0
p9,1,0.274496,1.194139,[53  8] ; [285  27],[55.27613941  5.72386059] ; [282.72386059  29.27613941],0
v2,1,0.287817,1.129803,[31 27] ; [187 120],[34.64109589 23.35890411] ; [183.35890411 123.64109589],0
p3,1,0.295702,1.093479,[36 24] ; [211 104],[39.52 20.48] ; [207.48 107.52],0
s4,1,0.319347,0.991619,[12 48] ; [ 46 263],[ 9.43089431 50.56910569] ; [ 48.56910569 260.43089431],0
s5,1,0.37972,0.771608,[20 39] ; [120 180],[23.00835655 35.99164345] ; [116.99164345 183.00835655],0
p11,1,0.394196,0.725959,[51 10] ; [276  39],[53.05053191  7.94946809] ; [273.94946809  41.05053191],0
s1,1,0.481813,0.494757,[ 3 57] ; [ 10 304],[ 2.0855615 57.9144385] ; [ 10.9144385 303.0855615],0
p7,1,0.533114,0.388452,[49 12] ; [260  51],[50.66935484 10.33064516] ; [258.33064516  52.66935484],0
a6,1,0.586387,0.296022,[39 22] ; [212 102],[40.82933333 20.17066667] ; [210.17066667 103.82933333],0
v3,1,0.62689,0.236301,[26 34] ; [144 164],[27.7173913 32.2826087] ; [142.2826087 165.7173913],0
b4,1,0.660529,0.192882,[33 28] ; [180 135],[34.55585106 26.44414894] ; [178.44414894 136.55585106],0
v4,1,0.678628,0.171675,[59  1] ; [304   8],[58.5483871  1.4516129] ; [304.4516129   7.5483871],0
n1,1,0.704428,0.143906,[7 7] ; [19 24],[6.38596491 7.61403509] ; [19.61403509 23.38596491],0
b1,1,0.808304,0.058862,[26 35] ; [129 186],[25.1462766 35.8537234] ; [129.8537234 185.1462766],0
p12,1,0.888547,0.01964,[ 7 54] ; [ 34 279],[ 6.68716578 54.31283422] ; [ 34.31283422 278.68716578],0
n2,1,0.93754,0.006141,[11  3] ; [35  9],[11.10344828  2.89655172] ; [34.89655172  9.10344828],0
