Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,32.087275,[29  2] ; [ 3 17],[19.45098039 11.54901961] ; [12.54901961  7.45098039],1
b5,1,0.337347,0.920489,[15 16] ; [13  8],[16.69230769 14.30769231] ; [11.30769231  9.69230769],0
n6,1,0.344354,0.894156,[21  9] ; [12  9],[19.41176471 10.58823529] ; [13.58823529  7.41176471],0
a4,1,0.370798,0.80099,[11 20] ; [ 5 16],[ 9.53846154 21.46153846] ; [ 6.46153846 14.53846154],0
b4,1,0.3937,0.727483,[17 14] ; [14  7],[18.48076923 12.51923077] ; [12.51923077  8.48076923],0
n1,1,0.412086,0.672773,[ 3 10] ; [1 9],[ 2.26086957 10.73913043] ; [1.73913043 8.26086957],0
p3,1,0.414575,0.665643,[ 9 22] ; [ 4 17],[ 7.75 23.25] ; [ 5.25 15.75],0
a7,1,0.458469,0.549631,[18 13] ; [10 11],[16.69230769 14.30769231] ; [11.30769231  9.69230769],0
a6,1,0.458469,0.549631,[13 18] ; [11 10],[14.30769231 16.69230769] ; [ 9.69230769 11.30769231],0
s2,1,0.493509,0.468866,[ 5 26] ; [ 2 19],[ 4.17307692 26.82692308] ; [ 2.82692308 18.17307692],0
p1,1,0.513953,0.426011,[ 3 28] ; [ 1 20],[ 2.38461538 28.61538462] ; [ 1.61538462 19.38461538],0
v4,1,0.59179,0.287558,[20 11] ; [12  9],[19.07692308 11.92307692] ; [12.92307692  8.07692308],0
n4,1,0.609156,0.261405,[17 14] ; [10 11],[16.09615385 14.90384615] ; [10.90384615 10.09615385],0
a1,1,0.683322,0.166411,[ 2 29] ; [ 2 19],[ 2.38461538 28.61538462] ; [ 1.61538462 19.38461538],0
b2,1,0.684498,0.165106,[ 5 11] ; [5 8],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
b3,1,0.684498,0.165106,[ 5 11] ; [5 8],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
p6,1,0.690411,0.158641,[ 6 25] ; [ 3 17],[ 5.47058824 25.52941176] ; [ 3.52941176 16.47058824],0
n3,1,0.767896,0.087101,[7 6] ; [6 4],[7.34782609 5.65217391] ; [5.65217391 4.34782609],0
d2,1,0.777464,0.079877,[10 21] ; [ 6 15],[ 9.53846154 21.46153846] ; [ 6.46153846 14.53846154],0
b1,1,0.781838,0.076687,[18 13] ; [13  8],[18.48076923 12.51923077] ; [12.51923077  8.48076923],0
p12,1,0.79763,0.065749,[ 2 29] ; [ 1 20],[ 1.78846154 29.21153846] ; [ 1.21153846 19.78846154],0
s4,1,0.85655,0.032677,[ 5 26] ; [ 3 18],[ 4.76923077 26.23076923] ; [ 3.23076923 17.76923077],0
d5,1,0.86152,0.030429,[17 14] ; [11 10],[16.69230769 14.30769231] ; [11.30769231  9.69230769],0
d1,1,0.97129,0.001295,[ 9 22] ; [ 6 15],[ 8.94230769 22.05769231] ; [ 6.05769231 14.94230769],0
