Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.002797,8.935181,[ 5 26] ; [6 3],[ 8.525 22.475] ; [2.475 6.525],0
s8,1,0.00697,7.280617,[ 1 31] ; [3 6],[ 3.12195122 28.87804878] ; [0.87804878 8.12195122],0
r3,1,0.032294,4.582802,[12 20] ; [7 2],[14.82926829 17.17073171] ; [4.17073171 4.82926829],0
n6,1,0.063603,3.44086,[10 21] ; [6 3],[12.4 18.6] ; [3.6 5.4],0
a8,1,0.07241,3.22753,[ 3 29] ; [3 6],[ 4.68292683 27.31707317] ; [1.31707317 7.68292683],0
b4,1,0.072504,3.225392,[18 14] ; [8 1],[20.29268293 11.70731707] ; [5.70731707 3.29268293],0
p11,1,0.081804,3.028694,[ 8 24] ; [5 4],[10.14634146 21.85365854] ; [2.85365854 6.14634146],0
b2,1,0.129279,2.301136,[ 7 15] ; [5 3],[ 8.8 13.2] ; [3.2 4.8],0
b3,1,0.129279,2.301136,[ 7 15] ; [5 3],[ 8.8 13.2] ; [3.2 4.8],0
n2,1,0.189526,1.721296,[ 7 11] ; [3 1],[8.18181818 9.81818182] ; [1.81818182 2.18181818],0
p1,1,0.236292,1.40258,[ 5 27] ; [3 6],[ 6.24390244 25.75609756] ; [1.75609756 7.24390244],0
s6,1,0.293694,1.10261,[ 9 23] ; [1 8],[ 7.80487805 24.19512195] ; [2.19512195 6.80487805],0
u1,1,0.325805,0.9655,[ 1 31] ; [1 8],[ 1.56097561 30.43902439] ; [0.43902439 8.56097561],0
p7,1,0.350413,0.871962,[ 6 26] ; [3 6],[ 7.02439024 24.97560976] ; [1.97560976 7.02439024],0
a4,1,0.361282,0.833432,[12 19] ; [2 7],[10.85 20.15] ; [3.15 5.85],0
d2,1,0.368126,0.809981,[19 12] ; [4 5],[17.825 13.175] ; [5.175 3.825],0
s3,1,0.384822,0.755241,[ 9 22] ; [4 5],[10.075 20.925] ; [2.925 6.075],0
r1,1,0.393165,0.72913,[12 20] ; [2 7],[10.92682927 21.07317073] ; [3.07317073 5.92682927],0
d5,1,0.425232,0.635811,[19 13] ; [4 5],[17.95121951 14.04878049] ; [5.04878049 3.95121951],0
s7,1,0.435739,0.607478,[ 6 23] ; [3 6],[ 6.86842105 22.13157895] ; [2.13157895 6.86842105],0
a6,1,0.469555,0.523022,[15 17] ; [3 6],[14.04878049 17.95121951] ; [3.95121951 5.04878049],0
d4,1,0.48883,0.4791,[21 11] ; [7 2],[21.85365854 10.14634146] ; [6.14634146 2.85365854],0
p8,1,0.490657,0.475086,[ 4 27] ; [2 7],[ 4.65 26.35] ; [1.35 7.65],0
v3,1,0.511936,0.430108,[ 7 24] ; [3 6],[ 7.75 23.25] ; [2.25 6.75],0
a7,1,0.530357,0.393707,[14 18] ; [5 4],[14.82926829 17.17073171] ; [4.17073171 4.82926829],0
a5,1,0.530357,0.393707,[18 14] ; [4 5],[17.17073171 14.82926829] ; [4.82926829 4.17073171],0
n5,1,0.575217,0.314032,[18 14] ; [6 3],[18.73170732 13.26829268] ; [5.26829268 3.73170732],0
p4,1,0.590536,0.289507,[ 6 26] ; [1 8],[ 5.46341463 26.53658537] ; [1.53658537 7.46341463],0
r2,1,0.610745,0.259091,[18 12] ; [4 4],[17.36842105 12.63157895] ; [4.63157895 3.36842105],0
v2,1,0.618144,0.248485,[ 8 24] ; [3 6],[ 8.58536585 23.41463415] ; [2.41463415 6.58536585],0
r4,1,0.642155,0.215934,[ 5 27] ; [2 7],[ 5.46341463 26.53658537] ; [1.53658537 7.46341463],0
s1,1,0.642155,0.215934,[ 5 27] ; [2 7],[ 5.46341463 26.53658537] ; [1.53658537 7.46341463],0
b1,1,0.645324,0.211847,[17 15] ; [4 5],[16.3902439 15.6097561] ; [4.6097561 4.3902439],0
u3,1,0.659118,0.194597,[ 2 11] ; [1 3],[ 2.29411765 10.70588235] ; [0.70588235 3.29411765],0
d3,1,0.705945,0.142361,[12 20] ; [4 5],[12.48780488 19.51219512] ; [3.51219512 5.48780488],0
s4,1,0.735004,0.114567,[ 5 27] ; [1 8],[ 4.68292683 27.31707317] ; [1.31707317 7.68292683],0
a3,1,0.7572,0.095579,[19 12] ; [5 4],[18.6 12.4] ; [5.4 3.6],0
p3,1,0.81637,0.053925,[ 6 26] ; [2 7],[ 6.24390244 25.75609756] ; [1.75609756 7.24390244],0
u2,1,0.824745,0.049038,[4 9] ; [1 3],[3.82352941 9.17647059] ; [1.17647059 2.82352941],0
v1,1,0.849842,0.035842,[ 6 25] ; [2 7],[ 6.2 24.8] ; [1.8 7.2],0
s5,1,0.910434,0.012654,[ 4 28] ; [1 8],[ 3.90243902 28.09756098] ; [1.09756098 7.90243902],0
n4,1,0.953574,0.00339,[21 11] ; [6 3],[21.07317073 10.92682927] ; [5.92682927 3.07317073],0
b5,1,0.970415,0.001375,[14 18] ; [4 5],[14.04878049 17.95121951] ; [3.95121951 5.04878049],0
d1,1,0.970415,0.001375,[14 18] ; [4 5],[14.04878049 17.95121951] ; [3.95121951 5.04878049],0
