Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,51.972725,[119  23] ; [33 55],[93.84347826 48.15652174] ; [58.15652174 29.84347826],1
s2,1,1.6e-05,18.5566,[120  26] ; [52 40],[105.51260504  40.48739496] ; [66.48739496 25.51260504],1
s3,1,6.4e-05,15.980625,[115  30] ; [48 40],[101.43776824  43.56223176] ; [61.56223176 26.43776824],1
v1,1,8.6e-05,15.432253,[106  40] ; [43 48],[91.78902954 54.21097046] ; [57.21097046 33.78902954],1
p7,1,0.002139,9.42593,[118  26] ; [57 32],[108.15450644  35.84549356] ; [66.84549356 22.15450644],0
p9,1,0.003903,8.328376,[141   7] ; [75 14],[134.88607595  13.11392405] ; [81.11392405  7.88607595],0
v3,1,0.005854,7.594841,[76 69] ; [31 60],[65.74152542 79.25847458] ; [41.25847458 49.74152542],0
r3,1,0.015381,5.872243,[145   3] ; [83  8],[141.18828452   6.81171548] ; [86.81171548  4.18828452],0
s6,1,0.016832,5.713765,[134  12] ; [74 17],[128.1350211  17.8649789] ; [79.8649789 11.1350211],0
p6,1,0.016939,5.702643,[79 68] ; [34 56],[70.08860759 76.91139241] ; [42.91139241 47.08860759],0
n5,1,0.019848,5.425216,[124  22] ; [66 25],[117.0464135  28.9535865] ; [72.9535865 18.0464135],0
p8,1,0.022086,5.238992,[95 51] ; [45 45],[86.61016949 59.38983051] ; [53.38983051 36.61016949],0
a3,1,0.031243,4.639566,[129  18] ; [71 21],[123.0125523  23.9874477] ; [76.9874477 15.0125523],0
v4,1,0.032992,4.546175,[144   3] ; [83  7],[140.79746835   6.20253165] ; [86.20253165  3.79746835],0
r4,1,0.039575,4.236022,[143   5] ; [83  9],[139.36666667   8.63333333] ; [86.63333333  5.36666667],0
p10,1,0.04959,3.855273,[136  11] ; [76 14],[131.49367089  15.50632911] ; [80.50632911  9.49367089],0
b3,1,0.087225,2.924862,[51 44] ; [22 34],[45.92715232 49.07284768] ; [27.07284768 28.92715232],0
b2,1,0.087225,2.924862,[51 44] ; [22 34],[45.92715232 49.07284768] ; [27.07284768 28.92715232],0
r1,1,0.094892,2.789361,[130  16] ; [74 17],[125.67088608  20.32911392] ; [78.32911392 12.67088608],0
b1,1,0.100797,2.692887,[64 84] ; [30 62],[57.96666667 90.03333333] ; [36.03333333 55.96666667],0
b4,1,0.12363,2.370723,[85 63] ; [62 30],[90.65 57.35] ; [56.35 35.65],0
a8,1,0.124333,2.361877,[ 21 115] ; [ 7 77],[ 17.30909091 118.69090909] ; [10.69090909 73.30909091],0
d5,1,0.166036,1.918373,[132  15] ; [77 15],[128.54811715  18.45188285] ; [80.45188285 11.54811715],0
n1,1,0.204933,1.606867,[19 17] ; [ 5 10],[16.94117647 19.05882353] ; [7.05882353 7.94117647],0
b5,1,0.236042,1.404079,[84 64] ; [45 47],[79.55 68.45] ; [49.45 42.55],0
u1,1,0.25326,1.305229,[ 42 106] ; [20 72],[ 38.23333333 109.76666667] ; [23.76666667 68.23333333],0
a6,1,0.259758,1.270046,[103  44] ; [58 34],[99.0251046 47.9748954] ; [61.9748954 30.0251046],0
n4,1,0.277935,1.177158,[121  25] ; [71 21],[117.78151261  28.21848739] ; [74.21848739 17.78151261],0
u2,1,0.33039,0.947368,[ 8 11] ; [11  8],[9.5 9.5] ; [9.5 9.5],0
s4,1,0.331668,0.942376,[ 39 107] ; [19 71],[ 35.88135593 110.11864407] ; [22.11864407 67.88135593],0
d1,1,0.356965,0.848543,[111  37] ; [64 28],[107.91666667  40.08333333] ; [67.08333333 24.91666667],0
p3,1,0.416044,0.661464,[94 54] ; [53 38],[91.0292887 56.9707113] ; [55.9707113 35.0292887],0
p11,1,0.426534,0.632243,[119  29] ; [70 22],[116.55  31.45] ; [72.45 19.55],0
p4,1,0.439157,0.598485,[105  42] ; [60 30],[102.34177215  44.65822785] ; [62.65822785 27.34177215],0
a2,1,0.452636,0.564042,[52 96] ; [28 64],[49.33333333 98.66666667] ; [30.66666667 61.33333333],0
v2,1,0.456248,0.555082,[94 51] ; [54 36],[91.31914894 53.68085106] ; [56.68085106 33.31914894],0
d3,1,0.458964,0.548419,[111  37] ; [65 27],[108.53333333  39.46666667] ; [67.46666667 24.53333333],0
u3,1,0.461872,0.541353,[13  6] ; [12  9],[11.875  7.125] ; [13.125  7.875],0
a4,1,0.465043,0.533729,[83 65] ; [56 36],[85.71666667 62.28333333] ; [53.28333333 38.71666667],0
d4,1,0.49947,0.456063,[132  15] ; [85  7],[133.46861925  13.53138075] ; [83.53138075  8.46861925],0
s1,1,0.515674,0.422536,[  4 140] ; [ 4 88],[  4.88135593 139.11864407] ; [ 3.11864407 88.88135593],0
d2,1,0.518857,0.416164,[94 54] ; [54 37],[91.64853556 56.35146444] ; [56.35146444 34.64853556],0
r2,1,0.53871,0.377935,[144   3] ; [87  3],[143.27848101   3.72151899] ; [87.72151899  2.27848101],0
n3,1,0.543436,0.369208,[27  9] ; [10  5],[26.11764706  9.88235294] ; [10.88235294  4.11764706],0
p2,1,0.576928,0.311227,[126  22] ; [75 16],[124.46861925  23.53138075] ; [76.53138075 14.46861925],0
