Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,3.1e-05,17.335375,[13 42] ; [49 33],[24.89051095 30.10948905] ; [37.10948905 44.89051095],1
r4,1,6.5e-05,15.962161,[23 32] ; [62 20],[34.12408759 20.87591241] ; [50.87591241 31.12408759],1
v4,1,6.8e-05,15.86251,[30 25] ; [70 12],[40.1459854 14.8540146] ; [59.8540146 22.1459854],1
s6,1,0.001334,10.294713,[11 44] ; [38 43],[19.81617647 35.18382353] ; [29.18382353 51.81617647],0
r3,1,0.00503,7.868785,[33 22] ; [67 15],[40.1459854 14.8540146] ; [59.8540146 22.1459854],0
s5,1,0.009401,6.74502,[ 3 49] ; [18 61],[ 8.33587786 43.66412214] ; [12.66412214 66.33587786],0
s4,1,0.018584,5.540253,[ 4 51] ; [18 62],[ 8.96296296 46.03703704] ; [13.03703704 66.96296296],0
n5,1,0.023717,5.11523,[25 29] ; [54 28],[31.36764706 22.63235294] ; [47.63235294 34.36764706],0
r2,1,0.028397,4.803817,[39 15] ; [69 10],[43.84962406 10.15037594] ; [64.15037594 14.84962406],0
n4,1,0.03055,4.678075,[26 29] ; [54 28],[32.11678832 22.88321168] ; [47.88321168 34.11678832],0
b5,1,0.045918,3.984605,[24 31] ; [50 32],[29.7080292 25.2919708] ; [44.2919708 37.7080292],0
p3,1,0.049633,3.85381,[ 9 45] ; [26 56],[13.89705882 40.10294118] ; [21.10294118 60.89705882],0
u1,1,0.055572,3.66485,[ 2 53] ; [11 71],[ 5.2189781 49.7810219] ; [ 7.7810219 74.2189781],0
p10,1,0.090176,2.871228,[19 35] ; [40 40],[23.7761194 30.2238806] ; [35.2238806 44.7761194],0
v1,1,0.145037,2.123683,[12 43] ; [27 54],[15.77205882 39.22794118] ; [23.22794118 57.77205882],0
s3,1,0.16401,1.936863,[22 32] ; [23 56],[18.27067669 35.72932331] ; [26.72932331 52.27067669],0
v2,1,0.165675,1.921646,[17 34] ; [36 43],[20.79230769 30.20769231] ; [32.20769231 46.79230769],0
n2,1,0.167546,1.904762,[15 13] ; [20  8],[17.5 10.5] ; [17.5 10.5],0
a1,1,0.170931,1.874762,[ 8 47] ; [ 6 76],[ 5.62043796 49.37956204] ; [ 8.37956204 73.62043796],0
b4,1,0.194724,1.681509,[26 29] ; [48 34],[29.7080292 25.2919708] ; [44.2919708 37.7080292],0
p6,1,0.204583,1.609352,[ 4 49] ; [12 69],[ 6.32835821 46.67164179] ; [ 9.67164179 71.32835821],0
p4,1,0.231658,1.430653,[10 44] ; [22 58],[12.89552239 41.10447761] ; [19.10447761 60.89552239],0
a4,1,0.244367,1.355221,[24 31] ; [27 53],[20.77777778 34.22222222] ; [30.22222222 49.77777778],0
s1,1,0.263552,1.25,[ 8 46] ; [ 7 74],[ 6. 48.] ; [ 9. 72.],0
u2,1,0.288201,1.128008,[10 10] ; [12 22],[ 8.14814815 11.85185185] ; [13.85185185 20.14814815],0
d4,1,0.378111,0.776834,[35 19] ; [59 23],[37.32352941 16.67647059] ; [56.67647059 25.32352941],0
a3,1,0.428665,0.626438,[35 19] ; [47 34],[32.8 21.2] ; [49.2 31.8],0
a6,1,0.442368,0.590133,[28 26] ; [48 34],[30.17647059 23.82352941] ; [45.82352941 36.17647059],0
v3,1,0.478736,0.501742,[13 38] ; [25 55],[14.79389313 36.20610687] ; [23.20610687 56.79389313],0
n1,1,0.480254,0.498287,[13 15] ; [10 17],[11.70909091 16.29090909] ; [11.29090909 15.70909091],0
d2,1,0.511001,0.432018,[24 30] ; [31 49],[22.1641791 31.8358209] ; [32.8358209 47.1641791],0
p9,1,0.53702,0.381091,[23 31] ; [37 40],[24.73282443 29.26717557] ; [35.26717557 41.73282443],0
a8,1,0.539136,0.377143,[ 6 49] ; [ 6 71],[ 5. 50.] ; [ 7. 70.],0
u3,1,0.539136,0.377143,[ 8 12] ; [17 18],[ 9.09090909 10.90909091] ; [15.90909091 19.09090909],0
b1,1,0.550299,0.356782,[27 28] ; [36 46],[25.2919708 29.7080292] ; [37.7080292 44.2919708],0
p8,1,0.584532,0.298965,[11 43] ; [20 62],[12.30882353 41.69117647] ; [18.69117647 63.30882353],0
b3,1,0.627019,0.236125,[12 21] ; [18 25],[13.02631579 19.97368421] ; [16.97368421 26.02631579],0
b2,1,0.627019,0.236125,[12 21] ; [18 25],[13.02631579 19.97368421] ; [16.97368421 26.02631579],0
a2,1,0.631797,0.229631,[ 9 46] ; [11 71],[ 8.02919708 46.97080292] ; [11.97080292 70.02919708],0
a7,1,0.637491,0.222039,[32 23] ; [51 31],[33.32116788 21.67883212] ; [49.67883212 32.32116788],0
p1,1,0.642299,0.215748,[ 6 49] ; [ 7 75],[ 5.2189781 49.7810219] ; [ 7.7810219 74.2189781],0
d1,1,0.650429,0.205359,[22 33] ; [36 46],[23.28467153 31.71532847] ; [34.71532847 47.28467153],0
n3,1,0.691005,0.158,[14 12] ; [16 11],[14.71698113 11.28301887] ; [15.28301887 11.71698113],0
r1,1,0.692921,0.155942,[31 24] ; [49 33],[32.11678832 22.88321168] ; [47.88321168 34.11678832],0
a5,1,0.702413,0.145974,[32 23] ; [45 37],[30.91240876 24.08759124] ; [46.08759124 35.91240876],0
p7,1,0.768606,0.086553,[14 39] ; [23 57],[14.7443609 38.2556391] ; [22.2556391 57.7443609],0
u4,1,0.774581,0.082018,[ 1 54] ; [ 1 81],[ 0.80291971 54.19708029] ; [ 1.19708029 80.80291971],0
d3,1,0.889303,0.019373,[27 27] ; [42 40],[27.39705882 26.60294118] ; [41.60294118 40.39705882],0
s7,1,0.945543,0.004665,[ 8 42] ; [13 66],[ 8.13953488 41.86046512] ; [12.86046512 66.13953488],0
d5,1,0.953936,0.003337,[32 22] ; [49 33],[32.16176471 21.83823529] ; [48.83823529 33.16176471],0
s2,1,0.976794,0.000846,[15 40] ; [22 58],[15.07407407 39.92592593] ; [21.92592593 58.07407407],0
