Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.4e-05,17.877374,[23  6] ; [15 35],[13.94936709 15.05063291] ; [24.05063291 25.94936709],1
b3,1,0.415529,0.662926,[ 4 12] ; [10 17],[ 5.20930233 10.79069767] ; [ 8.79069767 18.20930233],0
s3,1,0.419323,0.652211,[10 21] ; [21 30],[11.7195122 19.2804878] ; [19.2804878 31.7195122],0
u2,1,0.422678,0.642857,[12 12] ; [ 8 13],[10.66666667 13.33333333] ; [ 9.33333333 11.66666667],0
d4,1,0.432933,0.614943,[18 13] ; [34 17],[19.65853659 11.34146341] ; [32.34146341 18.65853659],0
n2,1,0.438815,0.59938,[6 5] ; [17  8],[7.02777778 3.97222222] ; [15.97222222  9.02777778],0
a7,1,0.519714,0.414462,[19 12] ; [27 23],[17.60493827 13.39506173] ; [28.39506173 21.60493827],0
n5,1,0.525907,0.402293,[10 21] ; [20 31],[11.34146341 19.65853659] ; [18.65853659 32.34146341],0
d3,1,0.538143,0.378992,[18 13] ; [25 24],[16.6625 14.3375] ; [26.3375 22.6625],0
v4,1,0.609521,0.260873,[26  4] ; [42  9],[25.18518519  4.81481481] ; [42.81481481  8.18518519],0
r2,1,0.624165,0.240057,[24  7] ; [37 14],[23.06097561  7.93902439] ; [37.93902439 13.06097561],0
v1,1,0.641589,0.21667,[ 9 22] ; [17 33],[ 9.95061728 21.04938272] ; [16.04938272 33.95061728],0
s5,1,0.683003,0.166765,[ 7 23] ; [14 37],[ 7.77777778 22.22222222] ; [13.22222222 37.77777778],0
d1,1,0.68485,0.164717,[ 9 22] ; [17 34],[ 9.82926829 21.17073171] ; [16.17073171 34.82926829],0
s7,1,0.692008,0.15692,[ 9 22] ; [12 36],[ 8.24050633 22.75949367] ; [12.75949367 35.24050633],0
r3,1,0.69276,0.156114,[26  5] ; [41 10],[25.32926829  5.67073171] ; [41.67073171  9.32926829],0
n6,1,0.735416,0.114197,[20 11] ; [31 20],[19.2804878 11.7195122] ; [31.7195122 19.2804878],0
p1,1,0.73867,0.111299,[ 3 27] ; [ 4 47],[ 2.59259259 27.40740741] ; [ 4.40740741 46.59259259],0
a6,1,0.819848,0.051866,[15 16] ; [26 25],[15.5 15.5] ; [25.5 25.5],0
r4,1,0.819848,0.051866,[16 15] ; [25 26],[15.5 15.5] ; [25.5 25.5],0
v2,1,0.829195,0.046541,[ 8 23] ; [14 36],[ 8.41975309 22.58024691] ; [13.58024691 36.41975309],0
a5,1,0.85787,0.032072,[14 17] ; [22 29],[13.6097561 17.3902439] ; [22.3902439 28.6097561],0
u1,1,0.870733,0.02648,[ 1 30] ; [ 2 49],[ 1.13414634 29.86585366] ; [ 1.86585366 49.13414634],0
s1,1,0.870733,0.02648,[ 1 30] ; [ 2 49],[ 1.13414634 29.86585366] ; [ 1.86585366 49.13414634],0
u3,1,0.873351,0.025409,[12 12] ; [10 11],[11.73333333 12.26666667] ; [10.26666667 10.73333333],0
s4,1,0.87717,0.023888,[ 9 22] ; [14 37],[ 8.69512195 22.30487805] ; [14.30487805 36.69512195],0
a8,1,0.901579,0.015293,[ 1 28] ; [ 2 48],[ 1.10126582 27.89873418] ; [ 1.89873418 48.10126582],0
d5,1,0.90808,0.013331,[19 12] ; [30 20],[18.75308642 12.24691358] ; [30.24691358 19.75308642],0
p9,1,0.92089,0.009863,[21 10] ; [32 16],[20.79746835 10.20253165] ; [32.20253165 15.79746835],0
b4,1,0.995547,3.1e-05,[17 14] ; [28 23],[17.01219512 13.98780488] ; [27.98780488 23.01219512],0
