Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,28.356923,[ 6 54] ; [19 11],[16.66666667 43.33333333] ; [ 8.33333333 21.66666667],1
d1,1,0.76469,0.089597,[28 32] ; [13 17],[27.33333333 32.66666667] ; [13.66666667 16.33333333],0
r2,1,0.778653,0.079003,[47 10] ; [24  6],[46.51724138 10.48275862] ; [24.48275862  5.51724138],0
d4,1,0.814442,0.055084,[42 18] ; [21  8],[42.47191011 17.52808989] ; [20.52808989  8.47191011],0
d3,1,0.878809,0.02325,[30 30] ; [14 15],[29.66292135 30.33707865] ; [14.33707865 14.66292135],0
b5,1,0.88103,0.022399,[33 27] ; [16 14],[32.66666667 27.33333333] ; [16.33333333 13.66666667],0
n3,1,0.904587,0.014368,[12 13] ; [7 7],[12.17948718 12.82051282] ; [6.82051282 7.17948718],0
d2,1,0.938358,0.00598,[30 29] ; [15 14],[30.17045455 28.82954545] ; [14.82954545 14.17045455],0
a7,1,0.939745,0.005714,[29 30] ; [15 15],[29.16853933 29.83146067] ; [14.83146067 15.16853933],0
n5,1,0.947367,0.004358,[33 26] ; [17 13],[33.14606742 25.85393258] ; [16.85393258 13.14606742],0
n4,1,0.950879,0.003795,[35 24] ; [18 12],[35.13483146 23.86516854] ; [17.86516854 12.13483146],0
d5,1,0.961714,0.002304,[39 21] ; [19 10],[39.1011236 20.8988764] ; [18.8988764 10.1011236],0
