Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,36.707894,[ 12 112] ; [41 48],[30.85446009 93.14553991] ; [22.14553991 66.85446009],1
a5,1,0.000198,13.845281,[81 45] ; [79 12],[92.90322581 33.09677419] ; [67.09677419 23.90322581],1
r1,1,0.000575,11.856553,[85 41] ; [79 11],[95.66666667 30.33333333] ; [68.33333333 21.66666667],1
d5,1,0.007567,7.13317,[92 34] ; [80 11],[99.87096774 26.12903226] ; [72.12903226 18.87096774],0
s1,1,0.009864,6.659299,[ 12 114] ; [ 1 90],[  7.5483871 118.4516129] ; [ 5.4516129 85.5483871],0
r4,1,0.018332,5.564103,[102  24] ; [84  7],[108.  18.] ; [78. 13.],0
u1,1,0.029774,4.722303,[ 14 112] ; [20 71],[ 19.74193548 106.25806452] ; [14.25806452 76.74193548],0
p2,1,0.032776,4.55742,[114  11] ; [74 17],[108.7962963  16.2037037] ; [79.2037037 11.7962963],0
a6,1,0.035577,4.417261,[77 49] ; [68 23],[84.19354839 41.80645161] ; [60.80645161 30.19354839],0
a3,1,0.040479,4.197686,[79 47] ; [69 22],[85.93548387 40.06451613] ; [62.06451613 28.93548387],0
r2,1,0.047352,3.932851,[108  15] ; [87  4],[112.07943925  10.92056075] ; [82.92056075  8.07943925],0
a2,1,0.054625,3.693486,[ 21 105] ; [25 66],[26.70967742 99.29032258] ; [19.29032258 71.70967742],0
n3,1,0.05559,3.664286,[25 13] ; [17  2],[28. 10.] ; [14.  5.],0
r3,1,0.075176,3.166233,[113  12] ; [87  3],[116.27906977   8.72093023] ; [83.72093023  6.27906977],0
p12,1,0.079741,3.070176,[  5 121] ; [ 9 82],[  8.12903226 117.87096774] ; [ 5.87096774 85.12903226],0
d3,1,0.14436,2.13086,[84 42] ; [69 22],[88.83870968 37.16129032] ; [64.16129032 26.83870968],0
a7,1,0.14436,2.13086,[84 42] ; [69 22],[88.83870968 37.16129032] ; [64.16129032 26.83870968],0
d4,1,0.189012,1.725303,[96 30] ; [76 15],[99.87096774 26.12903226] ; [72.12903226 18.87096774],0
n2,1,0.20287,1.621588,[23 15] ; [14  4],[25.10714286 12.89285714] ; [11.89285714  6.10714286],0
d1,1,0.219842,1.5054,[67 59] ; [56 35],[71.41935484 54.58064516] ; [51.58064516 39.41935484],0
p1,1,0.237148,1.397468,[ 16 110] ; [ 7 84],[ 13.35483871 112.64516129] ; [ 9.64516129 81.35483871],0
d2,1,0.274722,1.193017,[57 69] ; [48 43],[60.96774194 65.03225806] ; [44.03225806 46.96774194],0
n6,1,0.279081,1.171558,[106  19] ; [72 19],[103.00925926  21.99074074] ; [74.99074074 16.00925926],0
s4,1,0.287368,1.131913,[29 94] ; [16 75],[25.86448598 97.13551402] ; [19.13551402 71.86448598],0
b5,1,0.314736,1.010698,[71 55] ; [45 46],[67.35483871 58.64516129] ; [48.64516129 42.35483871],0
p6,1,0.316768,1.002245,[58 67] ; [36 55],[54.39814815 70.60185185] ; [39.60185185 51.39814815],0
v4,1,0.342062,0.902687,[119   7] ; [82  8],[117.25   8.75] ; [83.75  6.25],0
a1,1,0.384365,0.756695,[  5 121] ; [ 6 85],[  6.38709677 119.61290323] ; [ 4.61290323 86.38709677],0
n1,1,0.393615,0.727745,[15 23] ; [ 5 13],[13.57142857 24.42857143] ; [ 6.42857143 11.57142857],0
s5,1,0.48269,0.49278,[40 83] ; [32 54],[42.37320574 80.62679426] ; [29.62679426 56.37320574],0
u3,1,0.547679,0.361491,[26 19] ; [11 11],[24.85074627 20.14925373] ; [12.14925373  9.85074627],0
b2,1,0.560089,0.339549,[23 49] ; [21 36],[24.55813953 47.44186047] ; [19.44186047 37.55813953],0
b3,1,0.560089,0.339549,[23 49] ; [21 36],[24.55813953 47.44186047] ; [19.44186047 37.55813953],0
p7,1,0.562556,0.335299,[84 40] ; [65 26],[85.93488372 38.06511628] ; [63.06511628 27.93488372],0
p3,1,0.593385,0.285089,[78 47] ; [60 31],[79.86111111 45.13888889] ; [58.13888889 32.86111111],0
p9,1,0.66406,0.18863,[98 28] ; [73 18],[99.29032258 26.70967742] ; [71.70967742 19.29032258],0
b1,1,0.711443,0.13684,[53 73] ; [36 55],[51.67741935 74.32258065] ; [37.32258065 53.67741935],0
s2,1,0.712659,0.135636,[64 62] ; [48 42],[65.33333333 60.66666667] ; [46.66666667 43.33333333],0
a4,1,0.727492,0.121427,[57 69] ; [39 52],[55.74193548 70.25806452] ; [40.25806452 50.74193548],0
