Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1.6e-05,18.577778,[11 55] ; [8 2],[16.5 49.5] ; [2.5 7.5],1
s5,1,5.5e-05,16.257182,[ 8 59] ; [7 4],[12.88461538 54.11538462] ; [2.11538462 8.88461538],1
s2,1,0.000104,15.056923,[19 54] ; [10  2],[24.90588235 48.09411765] ; [4.09411765 7.90588235],1
s6,1,0.000109,14.970974,[22 51] ; [10  1],[27.80952381 45.19047619] ; [4.19047619 6.80952381],1
s4,1,0.000158,14.274333,[ 9 64] ; [7 5],[13.74117647 59.25882353] ; [2.25882353 9.74117647],1
v1,1,0.001898,9.645859,[21 52] ; [9 3],[25.76470588 47.23529412] ; [4.23529412 7.76470588],0
p10,1,0.004732,7.979267,[20 49] ; [8 3],[24.15 44.85] ; [3.85 7.15],0
p2,1,0.007458,7.159091,[30 42] ; [10  2],[34.28571429 37.71428571] ; [5.71428571 6.28571429],0
p6,1,0.015507,5.857989,[ 9 60] ; [5 7],[11.92592593 57.07407407] ; [2.07407407 9.92592593],0
d3,1,0.016171,5.784199,[39 32] ; [11  1],[42.77108434 28.22891566] ; [7.22891566 4.77108434],0
a5,1,0.022751,5.187407,[44 29] ; [3 9],[40.36470588 32.63529412] ; [6.63529412 5.36470588],0
r4,1,0.028408,4.803136,[36 37] ; [10  2],[39.50588235 33.49411765] ; [6.49411765 5.50588235],0
v2,1,0.035117,4.439453,[21 47] ; [7 4],[24.10126582 43.89873418] ; [3.89873418 7.10126582],0
p9,1,0.046549,3.961619,[28 41] ; [8 3],[31.05 37.95] ; [4.95 6.05],0
r3,1,0.047221,3.9375,[45 27] ; [11  1],[48. 24.] ; [8. 4.],0
d4,1,0.104894,2.629505,[49 22] ; [11  1],[51.3253012 19.6746988] ; [8.6746988 3.3253012],0
r1,1,0.105518,2.620092,[43 30] ; [10  2],[45.51764706 27.48235294] ; [7.48235294 4.51764706],0
s3,1,0.107204,2.594966,[30 42] ; [8 4],[32.57142857 39.42857143] ; [5.42857143 6.57142857],0
p5,1,0.151962,2.05244,[ 1 69] ; [ 1 11],[ 1.70731707 68.29268293] ; [ 0.29268293 11.70731707],0
u1,1,0.160871,1.966023,[ 4 69] ; [ 2 10],[ 5.15294118 67.84705882] ; [ 0.84705882 11.15294118],0
a4,1,0.189268,1.723307,[33 40] ; [3 9],[30.91764706 42.08235294] ; [5.08235294 6.91764706],0
p4,1,0.230638,1.436921,[18 54] ; [5 7],[19.71428571 52.28571429] ; [3.28571429 8.71428571],0
u2,1,0.243839,1.35826,[14 13] ; [4 1],[15.1875 11.8125] ; [2.8125 2.1875],0
d1,1,0.264369,1.245735,[30 43] ; [7 5],[31.77647059 41.22352941] ; [5.22352941 6.77647059],0
a2,1,0.275604,1.188642,[16 57] ; [ 1 11],[14.6 58.4] ; [2.4 9.6],0
p8,1,0.315812,1.006211,[14 55] ; [4 8],[15.33333333 53.66666667] ; [2.66666667 9.33333333],0
p1,1,0.353019,0.862576,[ 6 67] ; [ 2 10],[ 6.87058824 66.12941176] ; [ 1.12941176 10.87058824],0
a3,1,0.359012,0.841346,[46 26] ; [6 6],[44.57142857 27.42857143] ; [7.42857143 4.57142857],0
v3,1,0.39599,0.720468,[16 50] ; [4 7],[17.14285714 48.85714286] ; [2.85714286 8.14285714],0
n2,1,0.412617,0.671247,[17 18] ; [4 2],[17.92682927 17.07317073] ; [3.07317073 2.92682927],0
n5,1,0.527089,0.4,[31 41] ; [4 8],[30. 42.] ; [5. 7.],0
p3,1,0.715144,0.133193,[20 51] ; [4 8],[20.53012048 50.46987952] ; [3.46987952 8.53012048],0
d2,1,0.720897,0.127635,[34 38] ; [5 7],[33.42857143 38.57142857] ; [5.57142857 6.42857143],0
n4,1,0.751822,0.100007,[34 39] ; [5 7],[33.49411765 39.50588235] ; [5.50588235 6.49411765],0
n3,1,0.778947,0.078788,[20 13] ; [4 2],[20.30769231 12.69230769] ; [3.69230769 2.30769231],0
a6,1,0.781836,0.076689,[45 27] ; [8 4],[45.42857143 26.57142857] ; [7.57142857 4.42857143],0
a7,1,0.807518,0.059355,[46 27] ; [8 4],[46.37647059 26.62352941] ; [7.62352941 4.37647059],0
b4,1,0.819261,0.05221,[40 33] ; [7 5],[40.36470588 32.63529412] ; [6.63529412 5.36470588],0
r2,1,0.820524,0.051471,[58 14] ; [10  2],[58.28571429 13.71428571] ; [9.71428571 2.28571429],0
b1,1,0.888313,0.019723,[41 32] ; [7 5],[41.22352941 31.77647059] ; [6.77647059 5.22352941],0
n1,1,0.926191,0.008582,[11 24] ; [2 4],[11.09756098 23.90243902] ; [1.90243902 4.09756098],0
a8,1,0.936313,0.006385,[ 7 64] ; [ 1 10],[ 6.92682927 64.07317073] ; [1.07317073 9.92682927],0
b2,1,0.936394,0.006369,[13 28] ; [2 4],[13.08510638 27.91489362] ; [1.91489362 4.08510638],0
b3,1,0.936394,0.006369,[13 28] ; [2 4],[13.08510638 27.91489362] ; [1.91489362 4.08510638],0
b5,1,0.964921,0.001934,[36 37] ; [6 6],[36.07058824 36.92941176] ; [5.92941176 6.07058824],0
p7,1,0.974128,0.001052,[23 47] ; [4 8],[23.04878049 46.95121951] ; [3.95121951 8.04878049],0
