Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,47.118285,[155 118] ; [ 43 136],[119.58849558 153.41150442] ; [ 78.41150442 100.58849558],1
p11,1,0.223607,1.481071,[224  54] ; [138  44],[218.77391304  59.22608696] ; [143.22608696  38.77391304],0
p4,1,0.236961,1.398584,[185  90] ; [112  69],[179.11184211  95.88815789] ; [117.88815789  63.11184211],0
p5,1,0.239075,1.386041,[ 38 239] ; [ 32 148],[ 42.42888403 234.57111597] ; [ 27.57111597 152.42888403],0
n3,1,0.317416,0.999566,[39 15] ; [25 15],[36.76595745 17.23404255] ; [27.23404255 12.76595745],0
v4,1,0.358692,0.842468,[261  14] ; [176   6],[262.96498906  12.03501094] ; [174.03501094   7.96498906],0
s8,1,0.360502,0.836143,[157 118] ; [96 86],[152.2428884 122.7571116] ; [100.7571116  81.2428884],0
n1,1,0.371979,0.797042,[22 32] ; [20 20],[24.12765957 29.87234043] ; [17.87234043 22.12765957],0
r2,1,0.390184,0.738368,[259  13] ; [168  12],[256.95575221  15.04424779] ; [170.04424779   9.95575221],0
u3,1,0.409248,0.680985,[46 24] ; [34 24],[43.75 26.25] ; [36.25 21.75],0
s5,1,0.413656,0.668268,[112 157] ; [ 68 112],[107.83964365 161.16035635] ; [ 72.16035635 107.83964365],0
p7,1,0.425822,0.634191,[182  87] ; [112  63],[178.12162162  90.87837838] ; [115.87837838  59.12162162],0
b5,1,0.459896,0.546147,[173 105] ; [107  75],[169.2173913 108.7826087] ; [110.7826087  71.2173913],0
a1,1,0.470308,0.521253,[ 20 258] ; [ 10 172],[ 18.13043478 259.86956522] ; [ 11.86956522 170.13043478],0
r4,1,0.480952,0.496704,[253  25] ; [169  13],[255.03478261  22.96521739] ; [166.96521739  15.03478261],0
p8,1,0.486958,0.483241,[151 121] ; [95 87],[147.38325991 124.61674009] ; [98.61674009 83.38325991],0
p1,1,0.499439,0.456128,[ 21 255] ; [ 17 164],[ 22.94967177 253.05032823] ; [ 15.05032823 165.94967177],0
u4,1,0.510582,0.432875,[  9 269] ; [  4 178],[  7.85652174 270.14347826] ; [  5.14347826 176.85652174],0
n6,1,0.529378,0.395586,[239  35] ; [155  27],[236.74561404  37.25438596] ; [157.25438596  24.74561404],0
u2,1,0.546275,0.364033,[45 23] ; [36 23],[43.37007874 24.62992126] ; [37.62992126 21.37007874],0
b3,1,0.622424,0.242475,[ 64 114] ; [45 71],[ 65.99319728 112.00680272] ; [43.00680272 72.99319728],0
b2,1,0.622424,0.242475,[ 64 114] ; [45 71],[ 65.99319728 112.00680272] ; [43.00680272 72.99319728],0
a4,1,0.636367,0.223525,[118 158] ; [81 99],[120.44736842 155.55263158] ; [ 78.55263158 101.44736842],0
s3,1,0.733813,0.115639,[184  88] ; [119  61],[182.33628319  89.66371681] ; [120.66371681  59.33628319],0
n4,1,0.842702,0.039378,[227  50] ; [147  34],[226.19650655  50.80349345] ; [147.80349345  33.19650655],0
a8,1,0.965075,0.001917,[ 44 203] ; [ 30 140],[ 43.83213429 203.16786571] ; [ 30.16786571 139.83213429],0
p2,1,0.972845,0.001159,[236  41] ; [154  27],[235.87336245  41.12663755] ; [154.12663755  26.87336245],0
