Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4e-06,21.377549,[25  9] ; [13 42],[14.51685393 19.48314607] ; [23.48314607 31.51685393],1
p2,1,0.242327,1.367007,[28  6] ; [40 16],[25.68888889  8.31111111] ; [42.31111111 13.68888889],0
a7,1,0.248448,1.332012,[19 14] ; [39 17],[21.50561798 11.49438202] ; [36.49438202 19.50561798],0
u2,1,0.266636,1.233974,[9 4] ; [11 11],[7.42857143 5.57142857] ; [12.57142857  9.42857143],0
d3,1,0.267756,1.228205,[26  7] ; [38 18],[23.73033708  9.26966292] ; [40.26966292 15.73033708],0
v4,1,0.269584,1.218863,[33  1] ; [51  5],[31.73333333  2.26666667] ; [52.26666667  3.73333333],0
n3,1,0.283391,1.150758,[10  1] ; [15  5],[8.87096774 2.12903226] ; [16.12903226  3.87096774],0
a2,1,0.30468,1.053599,[ 7 27] ; [ 7 49],[ 5.28888889 28.71111111] ; [ 8.71111111 47.28888889],0
p10,1,0.309597,1.032396,[27  7] ; [39 17],[24.93333333  9.06666667] ; [41.06666667 14.93333333],0
s2,1,0.311821,1.022949,[24 10] ; [33 22],[21.7752809 12.2247191] ; [35.2247191 19.7752809],0
r4,1,0.320316,0.987656,[28  6] ; [41 15],[26.06666667  7.93333333] ; [42.93333333 13.06666667],0
n2,1,0.323619,0.974265,[9 2] ; [13  7],[7.80645161 3.19354839] ; [14.19354839  5.80645161],0
n1,1,0.50482,0.444789,[4 7] ; [ 5 15],[3.19354839 7.80645161] ; [ 5.80645161 14.19354839],0
d4,1,0.507144,0.439955,[27  7] ; [41 15],[25.68888889  8.31111111] ; [42.31111111 13.68888889],0
a6,1,0.508157,0.437859,[23 11] ; [34 22],[21.53333333 12.46666667] ; [35.46666667 20.53333333],0
s3,1,0.532724,0.389193,[25  9] ; [37 18],[23.68539326 10.31460674] ; [38.31460674 16.68539326],0
s1,1,0.53797,0.379315,[ 3 31] ; [ 3 52],[ 2.29213483 31.70786517] ; [ 3.70786517 51.29213483],0
r1,1,0.538594,0.378151,[24 10] ; [36 20],[22.66666667 11.33333333] ; [37.33333333 18.66666667],0
u3,1,0.548585,0.359859,[9 4] ; [13  9],[8.17142857 4.82857143] ; [13.82857143  8.17142857],0
u1,1,0.575124,0.314183,[ 5 29] ; [ 6 50],[ 4.15555556 29.84444444] ; [ 6.84444444 49.15555556],0
b2,1,0.640026,0.218708,[ 4 16] ; [ 4 23],[ 3.40425532 16.59574468] ; [ 4.59574468 22.40425532],0
b3,1,0.640026,0.218708,[ 4 16] ; [ 4 23],[ 3.40425532 16.59574468] ; [ 4.59574468 22.40425532],0
v3,1,0.651263,0.204312,[ 7 26] ; [14 41],[ 7.875 25.125] ; [13.125 41.875],0
v2,1,0.675508,0.175227,[11 21] ; [21 33],[11.90697674 20.09302326] ; [20.09302326 33.90697674],0
p11,1,0.679005,0.171248,[21 13] ; [37 19],[21.91111111 12.08888889] ; [36.08888889 19.91111111],0
r3,1,0.723522,0.125143,[28  5] ; [49  7],[28.5505618  4.4494382] ; [48.4494382  7.5505618],0
b4,1,0.728687,0.120321,[20 14] ; [35 21],[20.77777778 13.22222222] ; [34.22222222 21.77777778],0
a8,1,0.770185,0.085341,[ 1 33] ; [ 1 50],[ 0.8 33.2] ; [ 1.2 49.8],0
n5,1,0.790026,0.070903,[21 13] ; [33 23],[20.4 13.6] ; [33.6 22.4],0
s6,1,0.865512,0.028684,[27  6] ; [45 11],[26.69662921  6.30337079] ; [45.30337079 10.69662921],0
n4,1,0.87563,0.024496,[20 14] ; [32 24],[19.64444444 14.35555556] ; [32.35555556 23.64444444],0
a3,1,0.921054,0.009822,[21 13] ; [34 22],[20.77777778 13.22222222] ; [34.22222222 21.77777778],0
b5,1,0.992165,9.6e-05,[20 14] ; [33 23],[20.02222222 13.97777778] ; [32.97777778 23.02222222],0
d5,1,0.99572,2.9e-05,[23 10] ; [39 17],[22.98876404 10.01123596] ; [39.01123596 16.98876404],0
