Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,71.674825,[ 5 63] ; [167  90],[35.98769231 32.01230769] ; [136.01230769 120.98769231],1
d4,1,0.0,34.236961,[32 35] ; [211  45],[50.40557276 16.59442724] ; [192.59442724  63.40557276],1
a5,1,0.0,28.528212,[29 39] ; [196  61],[47.07692308 20.92307692] ; [177.92307692  79.07692308],1
a4,1,0.0,28.241693,[12 55] ; [139 117],[31.32198142 35.67801858] ; [119.67801858 136.32198142],1
a3,1,5e-06,20.708093,[32 35] ; [196  61],[47.14814815 19.85185185] ; [180.85185185  76.14814815],1
p3,1,2e-05,18.182122,[ 9 59] ; [105 151],[23.92592593 44.07407407] ; [ 90.07407407 165.92592593],1
d3,1,3.8e-05,16.966966,[28 40] ; [175  81],[42.60493827 25.39506173] ; [160.39506173  95.60493827],1
s8,1,5.4e-05,16.311425,[11 57] ; [110 147],[25.31692308 42.68307692] ; [ 95.68307692 161.31692308],1
n6,1,8.2e-05,15.503675,[46 21] ; [227  30],[56.4537037 10.5462963] ; [216.5462963  40.4537037],1
p4,1,0.000143,14.466067,[16 51] ; [128 129],[29.77777778 37.22222222] ; [114.22222222 142.77777778],1
d2,1,0.000274,13.238406,[21 47] ; [141 112],[34.31775701 33.68224299] ; [127.68224299 125.31775701],1
r3,1,0.000334,12.86772,[51 16] ; [235  21],[59.3250774  7.6749226] ; [226.6749226  29.3250774],1
a2,1,0.000379,12.634023,[ 6 62] ; [ 77 180],[17.36615385 50.63384615] ; [ 65.63384615 191.36615385],1
r4,1,0.000501,12.113304,[45 23] ; [218  39],[55.02769231 12.97230769] ; [207.97230769  49.02769231],1
v4,1,0.000518,12.048612,[51 16] ; [235  22],[59.14197531  7.85802469] ; [226.85802469  30.14197531],1
u1,1,0.000538,11.979866,[ 3 65] ; [ 59 198],[12.97230769 55.02769231] ; [ 49.02769231 207.97230769],1
p9,1,0.000736,11.396752,[41 25] ; [208  47],[51.19626168 14.80373832] ; [197.80373832  57.19626168],1
p2,1,0.000738,11.390694,[36 32] ; [189  66],[47.36842105 20.63157895] ; [177.63157895  77.36842105],1
a6,1,0.000792,11.260832,[35 33] ; [187  70],[46.44923077 21.55076923] ; [175.55076923  81.44923077],1
r2,1,0.00104,10.754813,[55 13] ; [238  16],[61.8757764  6.1242236] ; [231.1242236  22.8757764],0
a7,1,0.001237,10.433923,[33 35] ; [178  78],[44.28395062 23.71604938] ; [166.71604938  89.28395062],0
b5,1,0.001675,9.875525,[32 36] ; [174  83],[43.10153846 24.89846154] ; [162.89846154  94.10153846],0
r1,1,0.001718,9.82912,[39 29] ; [195  60],[49.26315789 18.73684211] ; [184.73684211  70.26315789],0
s6,1,0.001952,9.594024,[32 36] ; [172  83],[42.94736842 25.05263158] ; [161.05263158  93.94736842],0
v2,1,0.003571,8.490202,[21 43] ; [131 115],[31.38064516 32.61935484] ; [120.61935484 125.38064516],0
