Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000111,14.939794,[39 42] ; [53 14],[50.35135135 30.64864865] ; [41.64864865 25.35135135],1
r3,1,0.00013,14.636128,[51 29] ; [60  6],[60.82191781 19.17808219] ; [50.17808219 15.82191781],1
p10,1,0.001927,9.617639,[ 8 72] ; [20 46],[15.34246575 64.65753425] ; [12.65753425 53.34246575],0
p2,1,0.002804,8.930565,[32 49] ; [43 24],[41.0472973 39.9527027] ; [33.9527027 33.0472973],0
v4,1,0.003255,8.658719,[53 26] ; [58  8],[60.47586207 18.52413793] ; [50.52413793 15.47586207],0
n6,1,0.003299,8.63406,[39 41] ; [48 18],[47.67123288 32.32876712] ; [39.32876712 26.67123288],0
r1,1,0.015149,5.899,[47 33] ; [52 15],[53.87755102 26.12244898] ; [45.12244898 21.87755102],0
b4,1,0.018002,5.595967,[40 41] ; [46 21],[47.06756757 33.93243243] ; [38.93243243 28.06756757],0
a1,1,0.033638,4.513021,[ 8 73] ; [ 1 66],[ 4.92567568 76.07432432] ; [ 4.07432432 62.92567568],0
p7,1,0.051405,3.79503,[28 51] ; [34 32],[33.77931034 45.22068966] ; [28.22068966 37.77931034],0
s7,1,0.053981,3.713279,[10 64] ; [17 47],[14.47826087 59.52173913] ; [12.52173913 51.47826087],0
n3,1,0.075639,3.156205,[17 19] ; [15  6],[20.21052632 15.78947368] ; [11.78947368  9.21052632],0
s5,1,0.101963,2.674565,[ 9 72] ; [14 53],[12.58783784 68.41216216] ; [10.41216216 56.58783784],0
n4,1,0.122902,2.379942,[45 35] ; [46 21],[49.52380952 30.47619048] ; [41.47619048 25.52380952],0
r2,1,0.136928,2.212147,[60 18] ; [58  9],[63.47586207 14.52413793] ; [54.52413793 12.47586207],0
s4,1,0.181035,1.789107,[15 66] ; [ 7 59],[12.12244898 68.87755102] ; [ 9.87755102 56.12244898],0
b2,1,0.184319,1.762449,[18 30] ; [10 31],[15.1011236 32.8988764] ; [12.8988764 28.1011236],0
b3,1,0.184319,1.762449,[18 30] ; [10 31],[15.1011236 32.8988764] ; [12.8988764 28.1011236],0
a6,1,0.185391,1.75387,[42 39] ; [42 25],[45.97297297 35.02702703] ; [38.02702703 28.97297297],0
u3,1,0.191706,1.704458,[14 22] ; [17 14],[16.65671642 19.34328358] ; [14.34328358 16.65671642],0
