Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,64.884134,[269   8] ; [55 27],[249.99442897  27.00557103] ; [74.00557103  7.99442897],1
p10,1,0.0,60.46372,[230  44] ; [32 47],[203.36543909  70.63456091] ; [58.63456091 20.36543909],1
p9,1,0.0,54.2814,[239  37] ; [37 41],[215.18644068  60.81355932] ; [60.81355932 17.18644068],1
p2,1,0.0,36.227079,[237  40] ; [44 37],[217.42178771  59.57821229] ; [63.57821229 17.42178771],1
r4,1,0.0,33.125931,[251  28] ; [52 30],[234.17451524  44.82548476] ; [68.82548476 13.17451524],1
v4,1,0.0,27.068781,[262  16] ; [61 21],[249.42777778  28.57222222] ; [73.57222222  8.42777778],1
p4,1,2e-06,23.11872,[166 112] ; [23 56],[147.17647059 130.82352941] ; [41.82352941 37.17647059],1
p8,1,9e-06,19.678894,[151 120] ; [22 58],[133.56980057 137.43019943] ; [39.43019943 40.56980057],1
v2,1,2e-05,18.219901,[156 111] ; [25 55],[139.27089337 127.72910663] ; [41.72910663 38.27089337],1
n6,1,4.4e-05,16.671541,[241  37] ; [55 27],[228.57777778  49.42222222] ; [67.42222222 14.57777778],1
u2,1,0.001527,10.045647,[50 38] ; [ 7 23],[42.50847458 45.49152542] ; [14.49152542 15.50847458],0
p7,1,0.002513,9.131338,[174 101] ; [35 44],[162.35875706 112.64124294] ; [46.64124294 32.35875706],0
v1,1,0.002575,9.086768,[144 127] ; [28 54],[132.04532578 138.95467422] ; [39.95467422 42.04532578],0
r1,1,0.003725,8.413076,[219  59] ; [51 30],[209.08077994  68.91922006] ; [60.91922006 20.08077994],0
b1,1,0.004727,7.980995,[ 98 181] ; [43 39],[108.97229917 170.02770083] ; [32.02770083 49.97229917],0
a1,1,0.008411,6.943791,[ 10 269] ; [ 9 73],[ 14.68421053 264.31578947] ; [ 4.31578947 77.68421053],0
a6,1,0.009299,6.764567,[208  71] ; [49 33],[198.6232687  80.3767313] ; [58.3767313 23.6232687],0
s8,1,0.011219,6.43028,[ 83 194] ; [13 69],[ 74.0724234 202.9275766] ; [21.9275766 60.0724234],0
p3,1,0.012192,6.282688,[140 138] ; [28 53],[130.09470752 147.90529248] ; [37.90529248 43.09470752],0
n3,1,0.029277,4.751236,[42 11] ; [17 13],[37.6746988 15.3253012] ; [21.3253012  8.6746988],0
p6,1,0.031027,4.651477,[ 94 180] ; [17 62],[ 86.15864023 187.84135977] ; [24.84135977 54.15864023],0
n1,1,0.047807,3.916768,[19 34] ; [18 13],[23.3452381 29.6547619] ; [13.6547619 17.3452381],0
r2,1,0.04967,3.852575,[255  19] ; [68 11],[250.71388102  23.28611898] ; [72.28611898  6.71388102],0
d4,1,0.050017,3.840899,[216  62] ; [55 27],[209.27222222  68.72777778] ; [61.72777778 20.27222222],0
a7,1,0.076927,3.128668,[195  83] ; [49 33],[188.42222222  89.57777778] ; [55.57777778 26.42222222],0
d3,1,0.077052,3.126002,[183  96] ; [45 37],[176.21052632 102.78947368] ; [51.78947368 30.21052632],0
d5,1,0.07712,3.124575,[226  53] ; [59 23],[220.26315789  58.73684211] ; [64.73684211 17.26315789],0
u3,1,0.087961,2.911295,[44 44] ; [10 21],[39.93277311 48.06722689] ; [14.06722689 16.93277311],0
s6,1,0.092831,2.824587,[132 141] ; [31 51],[125.34929577 147.65070423] ; [37.65070423 44.34929577],0
