Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,106.682353,[229  84] ; [ 3 62],[192.10582011 120.89417989] ; [39.89417989 25.10582011],1
d3,1,0.0,64.21111,[241  72] ; [17 48],[213.63492063  99.36507937] ; [44.36507937 20.63492063],1
d5,1,0.0,61.698097,[283  30] ; [33 32],[261.66137566  51.33862434] ; [54.33862434 10.66137566],1
a5,1,6e-06,20.431551,[258  55] ; [37 28],[244.27248677  68.72751323] ; [50.72751323 14.27248677],1
d2,1,3.1e-05,17.361707,[175 137] ; [18 47],[159.72413793 152.27586207] ; [33.27586207 31.72413793],1
s2,1,0.000149,14.380351,[178 133] ; [20 44],[164.208 146.792] ; [33.792 30.208],1
a3,1,0.000192,13.905702,[238  73] ; [35 30],[225.80585106  85.19414894] ; [47.19414894 17.80585106],1
u1,1,0.000283,13.179624,[ 78 235] ; [ 3 62],[ 67.07142857 245.92857143] ; [13.92857143 51.07142857],1
s5,1,0.000287,13.156114,[115 187] ; [ 9 54],[102.59726027 199.40273973] ; [21.40273973 41.59726027],1
a4,1,0.000374,12.659162,[162 150] ; [18 47],[148.96551724 163.03448276] ; [31.03448276 33.96551724],1
a2,1,0.001041,10.753745,[ 96 217] ; [ 7 58],[ 85.28835979 227.71164021] ; [17.71164021 47.28835979],0
r1,1,0.00469,7.995165,[258  54] ; [43 21],[249.76595745  62.23404255] ; [51.23404255 12.76595745],0
s7,1,0.00538,7.747091,[163 130] ; [22 39],[153.12146893 139.87853107] ; [31.87853107 29.12146893],0
s6,1,0.01899,5.502416,[220  89] ; [36 28],[212.07506702  96.92493298] ; [43.92493298 20.07506702],0
r2,1,0.029407,4.743649,[300  10] ; [59  6],[296.77333333  13.22666667] ; [62.22666667  2.77333333],0
p2,1,0.047756,3.918569,[273  38] ; [51 14],[267.9893617  43.0106383] ; [56.0106383  8.9893617],0
p10,1,0.053707,3.721797,[264  46] ; [49 16],[258.74666667  51.25333333] ; [54.25333333 10.74666667],0
s8,1,0.086007,2.947564,[156 155] ; [25 40],[149.71010638 161.28989362] ; [31.28989362 33.71010638],0
v4,1,0.088217,2.90661,[300  13] ; [59  6],[297.26719577  15.73280423] ; [61.73280423  3.26719577],0
s3,1,0.091233,2.852477,[184 127] ; [30 33],[177.95187166 133.04812834] ; [36.04812834 26.95187166],0
v1,1,0.102978,2.658806,[184 121] ; [31 32],[178.19293478 126.80706522] ; [36.80706522 26.19293478],0
v2,1,0.11677,2.46012,[190 115] ; [32 30],[184.49591281 120.50408719] ; [37.50408719 24.49591281],0
