Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.018724,5.527156,[ 11 287] ; [2 9],[ 12.53721683 285.46278317] ; [ 0.46278317 10.53721683],0
b1,1,0.031396,4.631183,[ 97 202] ; [7 4],[100.30967742 198.69032258] ; [3.69032258 7.30967742],0
p4,1,0.036596,4.369112,[ 86 209] ; [6 4],[ 88.98360656 206.01639344] ; [3.01639344 6.98360656],0
v1,1,0.043045,4.093639,[112 181] ; [7 3],[115.07260726 177.92739274] ; [3.92739274 6.07260726],0
p1,1,0.047479,3.928316,[ 14 284] ; [2 9],[ 15.43042071 282.56957929] ; [ 0.56957929 10.43042071],0
s5,1,0.054112,3.70925,[ 48 242] ; [4 6],[ 50.26666667 239.73333333] ; [1.73333333 8.26666667],0
v3,1,0.090002,2.874333,[ 74 212] ; [5 5],[ 76.33108108 209.66891892] ; [2.66891892 7.33108108],0
p8,1,0.130788,2.283127,[ 96 198] ; [6 5],[ 98.32131148 195.67868852] ; [3.67868852 7.32131148],0
p9,1,0.137573,2.204902,[205  87] ; [10  1],[207.19471947  84.80528053] ; [7.80528053 3.19471947],0
b3,1,0.145512,2.118681,[ 46 103] ; [4 3],[ 47.75641026 101.24358974] ; [2.24358974 4.75641026],0
b2,1,0.145512,2.118681,[ 46 103] ; [4 3],[ 47.75641026 101.24358974] ; [2.24358974 4.75641026],0
b5,1,0.222007,1.491349,[191 108] ; [9 2],[192.90322581 106.09677419] ; [7.09677419 3.90322581],0
s3,1,0.247739,1.336012,[102 189] ; [2 9],[100.21192053 190.78807947] ; [3.78807947 7.21192053],0
v2,1,0.272186,1.205697,[119 161] ; [6 4],[120.68965517 159.31034483] ; [4.31034483 5.68965517],0
u2,1,0.273321,1.200004,[59 66] ; [3 1],[60.07751938 64.92248062] ; [1.92248062 2.07751938],0
d2,1,0.273862,1.197302,[113 183] ; [6 5],[114.73615635 181.26384365] ; [4.26384365 6.73615635],0
s6,1,0.292188,1.109513,[127 167] ; [6 4],[128.625 165.375] ; [4.375 5.625],0
a8,1,0.300193,1.073337,[ 28 255] ; [2 8],[ 28.97610922 254.02389078] ; [1.02389078 8.97610922],0
r1,1,0.310029,1.030551,[205  92] ; [6 5],[203.46428571  93.53571429] ; [7.53571429 3.46428571],0
a5,1,0.325864,0.965267,[173 126] ; [8 3],[174.57741935 124.42258065] ; [6.42258065 4.57741935],0
a7,1,0.353205,0.86191,[201  95] ; [6 5],[199.58306189  96.41693811] ; [7.41693811 3.58306189],0
p7,1,0.419065,0.652936,[123 168] ; [6 5],[124.3013245 166.6986755] ; [4.6986755 6.3013245],0
a6,1,0.496754,0.461863,[193 106] ; [6 5],[191.93870968 107.06129032] ; [7.06129032 3.93870968],0
n5,1,0.499167,0.456707,[185 110] ; [8 3],[186.0620915 108.9379085] ; [6.9379085 4.0620915],0
p2,1,0.518456,0.416964,[211  88] ; [8 2],[211.91262136  87.08737864] ; [7.08737864 2.91262136],0
r2,1,0.534548,0.385738,[258  35] ; [9 2],[257.33881579  35.66118421] ; [9.66118421 1.33881579],0
v4,1,0.548376,0.360234,[261  36] ; [9 2],[260.35714286  36.64285714] ; [9.64285714 1.35714286],0
d5,1,0.572823,0.317982,[213  85] ; [7 4],[212.16828479  85.83171521] ; [7.83171521 3.16828479],0
d3,1,0.587022,0.295019,[186 111] ; [6 5],[185.14285714 111.85714286] ; [6.85714286 4.14285714],0
d4,1,0.665202,0.187266,[227  71] ; [9 2],[227.5987055  70.4012945] ; [8.4012945 2.5987055],0
n3,1,0.698152,0.150401,[63 33] ; [3 1],[63.36 32.64] ; [2.64 1.36],0
s8,1,0.698209,0.150342,[ 39 259] ; [ 1 10],[ 38.57605178 259.42394822] ; [1.42394822 9.57605178],0
a2,1,0.699541,0.14895,[ 42 257] ; [2 9],[ 42.43870968 256.56129032] ; [1.56129032 9.43870968],0
a3,1,0.715002,0.133332,[172 124] ; [7 4],[172.58631922 123.41368078] ; [6.41368078 4.58631922],0
r4,1,0.75935,0.093841,[233  66] ; [9 2],[233.41290323  65.58709677] ; [8.58709677 2.41290323],0
b4,1,0.768468,0.086659,[177 122] ; [7 4],[177.47096774 121.52903226] ; [6.52903226 4.47096774],0
r3,1,0.782024,0.076553,[261  35] ; [10  1],[261.28990228  34.71009772] ; [9.71009772 1.28990228],0
n2,1,0.801112,0.063458,[67 30] ; [3 1],[67.22772277 29.77227723] ; [2.77227723 1.22772277],0
u3,1,0.811987,0.056579,[55 70] ; [2 2],[55.23255814 69.76744186] ; [1.76744186 2.23255814],0
u1,1,0.829466,0.046391,[ 22 277] ; [ 1 10],[ 22.18387097 276.81612903] ; [ 0.81612903 10.18387097],0
p11,1,0.840711,0.040394,[209  90] ; [8 3],[209.3  89.7] ; [7.7 3.3],0
p6,1,0.873376,0.025399,[ 53 241] ; [2 8],[ 53.19078947 240.80921053] ; [1.80921053 8.19078947],0
n4,1,0.892343,0.018317,[183 114] ; [7 4],[183.21428571 113.78571429] ; [6.78571429 4.21428571],0
d1,1,0.911532,0.012345,[141 158] ; [5 6],[140.81935484 158.18064516] ; [5.18064516 5.81935484],0
a4,1,0.914749,0.01146,[103 193] ; [4 7],[103.16612378 192.83387622] ; [3.83387622 7.16612378],0
s2,1,0.915802,0.011177,[ 76 218] ; [3 8],[ 76.15081967 217.84918033] ; [2.84918033 8.15081967],0
n6,1,0.940434,0.005584,[219  78] ; [8 3],[218.89285714  78.10714286] ; [8.10714286 2.89285714],0
n1,1,1.0,0.0,[32 64] ; [1 2],[32. 64.] ; [1. 2.],0
