Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.022234,5.227371,[ 6 23] ; [3 1],[ 7.90909091 21.09090909] ; [1.09090909 2.90909091],0
p5,1,0.034324,4.478495,[ 1 30] ; [1 2],[ 1.82352941 29.17647059] ; [0.17647059 2.82352941],0
p2,1,0.068331,3.322668,[ 9 22] ; [3 1],[10.62857143 20.37142857] ; [1.37142857 2.62857143],0
r2,1,0.107227,2.594628,[20 10] ; [1 3],[18.52941176 11.47058824] ; [2.47058824 1.52941176],0
p11,1,0.110972,2.540323,[ 5 26] ; [2 2],[ 6.2 24.8] ; [0.8 3.2],0
p9,1,0.143391,2.14119,[11 19] ; [3 1],[12.35294118 17.64705882] ; [1.64705882 2.35294118],0
s1,1,0.212346,1.55536,[ 2 29] ; [1 3],[ 2.65714286 28.34285714] ; [0.34285714 3.65714286],0
s8,1,0.212346,1.55536,[ 2 29] ; [1 3],[ 2.65714286 28.34285714] ; [0.34285714 3.65714286],0
p6,1,0.212346,1.55536,[ 2 29] ; [1 3],[ 2.65714286 28.34285714] ; [0.34285714 3.65714286],0
s3,1,0.33602,0.925556,[ 8 22] ; [2 2],[ 8.82352941 21.17647059] ; [1.17647059 2.82352941],0
p8,1,0.340062,0.910197,[ 4 27] ; [1 2],[ 4.55882353 26.44117647] ; [0.44117647 2.55882353],0
s5,1,0.364673,0.821735,[ 3 28] ; [1 3],[ 3.54285714 27.45714286] ; [0.45714286 3.54285714],0
a6,1,0.376881,0.780852,[15 16] ; [1 3],[14.17142857 16.82857143] ; [1.82857143 2.17142857],0
v2,1,0.381768,0.765,[ 3 27] ; [1 3],[ 3.52941176 26.47058824] ; [0.47058824 3.52941176],0
s7,1,0.393942,0.72674,[ 4 24] ; [1 2],[ 4.51612903 23.48387097] ; [0.48387097 2.51612903],0
n3,1,0.396144,0.72,[6 9] ; [2 1],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
p10,1,0.421885,0.645059,[ 9 21] ; [2 2],[ 9.70588235 20.29411765] ; [1.29411765 2.70588235],0
v1,1,0.481717,0.494974,[10 21] ; [2 2],[10.62857143 20.37142857] ; [1.37142857 2.62857143],0
d2,1,0.515252,0.423387,[13 18] ; [1 3],[12.4 18.6] ; [1.6 2.4],0
s6,1,0.515252,0.423387,[ 4 27] ; [1 3],[ 4.42857143 26.57142857] ; [0.57142857 3.42857143],0
n1,1,0.527089,0.4,[7 8] ; [2 1],[7.5 7.5] ; [1.5 1.5],0
b5,1,0.664442,0.188172,[12 19] ; [2 2],[12.4 18.6] ; [1.6 2.4],0
n2,1,0.671373,0.18,[7 8] ; [1 2],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
a3,1,0.702665,0.145714,[18 12] ; [2 2],[17.64705882 12.35294118] ; [2.35294118 1.64705882],0
a4,1,0.759046,0.094086,[13 18] ; [2 2],[13.28571429 17.71428571] ; [1.71428571 2.28571429],0
n5,1,0.759046,0.094086,[18 13] ; [2 2],[17.71428571 13.28571429] ; [2.28571429 1.71428571],0
a5,1,0.759046,0.094086,[13 18] ; [2 2],[13.28571429 17.71428571] ; [1.71428571 2.28571429],0
v4,1,0.759046,0.094086,[13 18] ; [2 2],[13.28571429 17.71428571] ; [1.71428571 2.28571429],0
d3,1,0.759046,0.094086,[13 18] ; [2 2],[13.28571429 17.71428571] ; [1.71428571 2.28571429],0
v3,1,0.790517,0.070565,[ 6 25] ; [1 3],[ 6.2 24.8] ; [0.8 3.2],0
b4,1,0.854935,0.033425,[17 14] ; [2 2],[16.82857143 14.17142857] ; [2.17142857 1.82857143],0
r1,1,0.866579,0.028226,[ 9 22] ; [1 3],[ 8.85714286 22.14285714] ; [1.14285714 2.85714286],0
b3,1,0.943494,0.005024,[ 9 10] ; [1 1],[9.04761905 9.95238095] ; [0.95238095 1.04761905],0
b2,1,0.943494,0.005024,[ 9 10] ; [1 1],[9.04761905 9.95238095] ; [0.95238095 1.04761905],0
d5,1,0.951564,0.00369,[16 15] ; [2 2],[15.94285714 15.05714286] ; [2.05714286 1.94285714],0
d4,1,0.951564,0.00369,[16 15] ; [2 2],[15.94285714 15.05714286] ; [2.05714286 1.94285714],0
a7,1,0.951564,0.00369,[15 16] ; [2 2],[15.05714286 15.94285714] ; [1.94285714 2.05714286],0
