Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.042205,4.126984,[16  8] ; [ 5 10],[12.92307692 11.07692308] ; [8.07692308 6.92307692],0
u1,1,0.791857,0.069643,[ 4 20] ; [ 3 12],[ 4.30769231 19.69230769] ; [ 2.69230769 12.30769231],0
d5,1,0.791857,0.069643,[20  4] ; [12  3],[19.69230769  4.30769231] ; [12.30769231  2.69230769],0
a3,1,0.791857,0.069643,[15  9] ; [10  5],[15.38461538  8.61538462] ; [9.61538462 5.38461538],0
n3,1,0.818971,0.052381,[4 2] ; [3 2],[3.81818182 2.18181818] ; [3.18181818 1.81818182],0
s1,1,0.820643,0.051401,[ 2 21] ; [ 1 14],[ 1.81578947 21.18421053] ; [ 1.18421053 13.81578947],0
s4,1,0.839318,0.041114,[ 4 19] ; [ 3 12],[ 4.23684211 18.76315789] ; [ 2.76315789 12.23684211],0
v2,1,0.846791,0.037332,[13 10] ; [8 7],[12.71052632 10.28947368] ; [8.28947368 6.71052632],0
p5,1,0.849286,0.036111,[ 2 22] ; [ 1 14],[ 1.84615385 22.15384615] ; [ 1.15384615 13.84615385],0
b4,1,0.865961,0.02849,[17  7] ; [11  4],[17.23076923  6.76923077] ; [10.76923077  4.23076923],0
v1,1,0.875935,0.024375,[ 9 15] ; [6 9],[ 9.23076923 14.76923077] ; [5.76923077 9.23076923],0
n4,1,0.907679,0.013448,[18  6] ; [11  4],[17.84615385  6.15384615] ; [11.15384615  3.84615385],0
d4,1,0.907679,0.013448,[18  6] ; [11  4],[17.84615385  6.15384615] ; [11.15384615  3.84615385],0
u3,1,0.92265,0.009428,[7 2] ; [4 1],[7.07142857 1.92857143] ; [3.92857143 1.07142857],0
u2,1,0.92265,0.009428,[7 2] ; [4 1],[7.07142857 1.92857143] ; [3.92857143 1.07142857],0
s7,1,0.954089,0.003315,[15  9] ; [8 5],[14.91891892  9.08108108] ; [8.08108108 4.91891892],0
d1,1,0.959495,0.002579,[13 11] ; [8 7],[12.92307692 11.07692308] ; [8.07692308 6.92307692],0
n1,1,1.0,0.0,[2 2] ; [3 3],[2. 2.] ; [3. 3.],0
n2,1,1.0,0.0,[5 1] ; [5 1],[5. 1.] ; [5. 1.],0
